gene_id	model_id	seed	scenario_order	scenario_id	scenario_class	scenario_target_gene_id	scenario_target_gene_name	scenario_no_op	mutation_action	cnv_action	model_completed	model_converged	training_iteration_count	final_elbo	original_edge_id	gene_name	event_type	reference_factor	candidate_factor	factor_match_status	factor_match_reliable	factor_match_abs_loading_correlation	factor_match_minimum_margin	factor_match_low_margin_flag	patient_score_correlation_diagnostic	factor_sign_flipped	n_complete	n_event	n_reference	effect_measure	aligned_effect	p_value	p_q_scope	p_q_eligible_as_independent_validation	original_effect	original_p_value	original_q_value	original_association_status	original_level_factor_soft_flag	predictor_feature_selected_in_reference_model	original_overlap_class	q_value	new_association_status_without_bootstrap	direction_retained	absolute_effect_ratio	magnitude_retained_50pct	original_network_edge	original_level_retained	counts_toward_retention	no_op_not_counted_as_sensitivity	interpretation_role
ENSG00000167548.16	drop_cnv_view__seed_20260713	20260713	3	drop_cnv_view	global_view_drop			FALSE	retained	view_removed	TRUE	TRUE	265	-476704.072458997		KMT2D	relative_cnv	Factor8	Factor8	reliable_hungarian_match	TRUE	0.920508505678614	0.389308283853843	FALSE	0.908434779467543	TRUE	94			Spearman rho	-0.0450995536988314	0.666013504376438	TCGA_internal_descriptive_only	FALSE	-0.0442604922346671	0.671866704927735	0.987903073982721	no_clear_internal_association	FALSE	FALSE	predictor_layer_in_mofa_input	0.952081168367472	no_clear_internal_association	TRUE	1.01895734597156	TRUE	FALSE		TRUE	FALSE	other_strong_driver
ENSG00000116044.16	drop_cnv_view__seed_20260713	20260713	3	drop_cnv_view	global_view_drop			FALSE	retained	view_removed	TRUE	TRUE	265	-476704.072458997		NFE2L2	amplification	Factor1	Factor1	reliable_hungarian_match	TRUE	0.998034687757796	0.865374445098528	FALSE	0.997586966730484	FALSE	94	9	85	rank-biserial correlation: event minus reference	0.236601307189543	0.247482169653014	TCGA_internal_descriptive_only	FALSE	0.23921568627451	0.242268094744763	0.493420002023107	no_clear_internal_association	FALSE	FALSE	predictor_layer_in_mofa_input	0.613403116106539	no_clear_internal_association	TRUE	0.989071038251365	TRUE	FALSE		TRUE	FALSE	known_positive_anchor
ENSG00000116044.16	drop_cnv_view__seed_20260713	20260713	3	drop_cnv_view	global_view_drop			FALSE	retained	view_removed	TRUE	TRUE	265	-476704.072458997	TCGA_DRIVER_STATE_0055	NFE2L2	amplification	Factor2	Factor2	reliable_hungarian_match	TRUE	0.998128164107663	0.747586978475876	FALSE	0.996387674746234	FALSE	94	9	85	rank-biserial correlation: event minus reference	-0.422222222222222	0.0385624117417144	TCGA_internal_descriptive_only	FALSE	-0.419607843137255	0.0397848091828163	0.254622778770024	within_tcga_conditional	FALSE	FALSE	predictor_layer_in_mofa_input	0.20566619595581	within_tcga_conditional_without_bootstrap	TRUE	1.00623052959502	TRUE	TRUE	TRUE	TRUE	FALSE	known_positive_anchor
ENSG00000116044.16	drop_cnv_view__seed_20260713	20260713	3	drop_cnv_view	global_view_drop			FALSE	retained	view_removed	TRUE	TRUE	265	-476704.072458997		NFE2L2	amplification	Factor3	Factor3	reliable_hungarian_match	TRUE	0.997599715580116	0.861244932203677	FALSE	0.996257631037098	TRUE	94	9	85	rank-biserial correlation: event minus reference	0.126797385620915	0.537371359715476	TCGA_internal_descriptive_only	FALSE	0.108496732026144	0.598301991354103	0.870257441969605	no_clear_internal_association	FALSE	FALSE	predictor_layer_in_mofa_input	0.78724308662389	no_clear_internal_association	TRUE	1.16867469879518	TRUE	FALSE		TRUE	FALSE	known_positive_anchor
ENSG00000116044.16	drop_cnv_view__seed_20260713	20260713	3	drop_cnv_view	global_view_drop			FALSE	retained	view_removed	TRUE	TRUE	265	-476704.072458997		NFE2L2	amplification	Factor4	Factor4	reliable_hungarian_match	TRUE	0.921332262027643	0.390132040202872	FALSE	0.955871834699996	FALSE	94	9	85	rank-biserial correlation: event minus reference	-0.0980392156862745	0.634470183524035	TCGA_internal_descriptive_only	FALSE	-0.0248366013071896	0.907930994985789	0.981490093745482	no_clear_internal_association	TRUE	FALSE	predictor_layer_in_mofa_input	0.845960244698713	no_clear_internal_association	TRUE	3.94736842105262	TRUE	FALSE		TRUE	FALSE	known_positive_anchor
ENSG00000116044.16	drop_cnv_view__seed_20260713	20260713	3	drop_cnv_view	global_view_drop			FALSE	retained	view_removed	TRUE	TRUE	265	-476704.072458997		NFE2L2	amplification	Factor5	Factor5	reliable_hungarian_match	TRUE	0.999360937970359	0.852191872236829	FALSE	0.999465375862443	FALSE	94	9	85	rank-biserial correlation: event minus reference	0.16078431372549	0.433133453460669	TCGA_internal_descriptive_only	FALSE	0.168627450980392	0.410854693094318	0.70193750860385	no_clear_internal_association	FALSE	FALSE	predictor_layer_in_mofa_input	0.78724308662389	no_clear_internal_association	TRUE	0.953488372093025	TRUE	FALSE		TRUE	FALSE	known_positive_anchor
ENSG00000116044.16	drop_cnv_view__seed_20260713	20260713	3	drop_cnv_view	global_view_drop			FALSE	retained	view_removed	TRUE	TRUE	265	-476704.072458997		NFE2L2	amplification	Factor6	Factor6	reliable_hungarian_match	TRUE	0.998031950839543	0.806189780090009	FALSE	0.999277534949247	FALSE	94	9	85	rank-biserial correlation: event minus reference	0.341176470588235	0.0948243003362252	TCGA_internal_descriptive_only	FALSE	0.328104575163399	0.108223073199435	0.493420002023107	no_clear_internal_association	FALSE	FALSE	predictor_layer_in_mofa_input	0.379297201344901	directional_exploratory_without_bootstrap	TRUE	1.0398406374502	TRUE	FALSE		TRUE	FALSE	known_positive_anchor
ENSG00000116044.16	drop_cnv_view__seed_20260713	20260713	3	drop_cnv_view	global_view_drop			FALSE	retained	view_removed	TRUE	TRUE	265	-476704.072458997		NFE2L2	amplification	Factor7	Factor7	reliable_hungarian_match	TRUE	0.996058477813957	0.906249635427407	FALSE	0.983585594046888	TRUE	94	9	85	rank-biserial correlation: event minus reference	-0.0379084967320261	0.857232709310555	TCGA_internal_descriptive_only	FALSE	0.0196078431372548	0.928327774933336	0.981490093745482	no_clear_internal_association	FALSE	FALSE	predictor_layer_in_mofa_input	0.931960625729511	no_clear_internal_association	FALSE	1.93333333333334	TRUE	FALSE		TRUE	FALSE	known_positive_anchor
ENSG00000116044.16	drop_cnv_view__seed_20260713	20260713	3	drop_cnv_view	global_view_drop			FALSE	retained	view_removed	TRUE	TRUE	265	-476704.072458997		NFE2L2	amplification	Factor8	Factor8	reliable_hungarian_match	TRUE	0.920508505678614	0.389308283853843	FALSE	0.908434779467543	TRUE	94	9	85	rank-biserial correlation: event minus reference	0.189542483660131	0.35486745073287	TCGA_internal_descriptive_only	FALSE	0.249673202614379	0.222186039663368	0.493420002023107	no_clear_internal_association	FALSE	FALSE	predictor_layer_in_mofa_input	0.757050561563457	no_clear_internal_association	TRUE	0.759162303664922	TRUE	FALSE		TRUE	FALSE	known_positive_anchor
ENSG00000116044.16	drop_cnv_view__seed_20260713	20260713	3	drop_cnv_view	global_view_drop			FALSE	retained	view_removed	TRUE	TRUE	265	-476704.072458997	TCGA_DRIVER_STATE_0053	NFE2L2	mutation	Factor1	Factor1	reliable_hungarian_match	TRUE	0.998034687757796	0.865374445098528	FALSE	0.997586966730484	FALSE	94	16	78	rank-biserial correlation: event minus reference	0.756410256410256	2.10008000367523e-06	TCGA_internal_descriptive_only	FALSE	0.753205128205128	2.31904260816762e-06	0.000166971067788069	within_tcga_supported	FALSE	TRUE	predictor_feature_in_mofa_input	0.000151205760264617	within_tcga_supported_without_bootstrap	TRUE	1.00425531914894	TRUE	TRUE	TRUE	TRUE	FALSE	known_positive_anchor
ENSG00000116044.16	drop_cnv_view__seed_20260713	20260713	3	drop_cnv_view	global_view_drop			FALSE	retained	view_removed	TRUE	TRUE	265	-476704.072458997		NFE2L2	mutation	Factor2	Factor2	reliable_hungarian_match	TRUE	0.998128164107663	0.747586978475876	FALSE	0.996387674746234	FALSE	94	16	78	rank-biserial correlation: event minus reference	-0.0352564102564102	0.828752562719194	TCGA_internal_descriptive_only	FALSE	0.00320512820512819	0.987959726155458	0.987959726155458	no_clear_internal_association	FALSE	TRUE	predictor_feature_in_mofa_input	0.890599768892269	no_clear_internal_association	FALSE	11	TRUE	FALSE		TRUE	FALSE	known_positive_anchor
ENSG00000116044.16	drop_cnv_view__seed_20260713	20260713	3	drop_cnv_view	global_view_drop			FALSE	retained	view_removed	TRUE	TRUE	265	-476704.072458997		NFE2L2	mutation	Factor3	Factor3	reliable_hungarian_match	TRUE	0.997599715580116	0.861244932203677	FALSE	0.996257631037098	TRUE	94	16	78	rank-biserial correlation: event minus reference	-0.115384615384615	0.471938231610174	TCGA_internal_descriptive_only	FALSE	-0.102564102564103	0.522924007116484	0.741791106738512	no_clear_internal_association	FALSE	TRUE	predictor_feature_in_mofa_input	0.707907347415262	no_clear_internal_association	TRUE	1.125	TRUE	FALSE		TRUE	FALSE	known_positive_anchor
ENSG00000116044.16	drop_cnv_view__seed_20260713	20260713	3	drop_cnv_view	global_view_drop			FALSE	retained	view_removed	TRUE	TRUE	265	-476704.072458997		NFE2L2	mutation	Factor4	Factor4	reliable_hungarian_match	TRUE	0.921332262027643	0.390132040202872	FALSE	0.955871834699996	FALSE	94	16	78	rank-biserial correlation: event minus reference	0.136217948717949	0.395260546263307	TCGA_internal_descriptive_only	FALSE	0.261217948717949	0.102082878898344	0.386840383193725	no_clear_internal_association	TRUE	TRUE	predictor_feature_in_mofa_input	0.707907347415262	no_clear_internal_association	TRUE	0.521472392638036	TRUE	FALSE		TRUE	FALSE	known_positive_anchor
ENSG00000116044.16	drop_cnv_view__seed_20260713	20260713	3	drop_cnv_view	global_view_drop			FALSE	retained	view_removed	TRUE	TRUE	265	-476704.072458997		NFE2L2	mutation	Factor5	Factor5	reliable_hungarian_match	TRUE	0.999360937970359	0.852191872236829	FALSE	0.999465375862443	FALSE	94	16	78	rank-biserial correlation: event minus reference	0.0448717948717949	0.782037349059667	TCGA_internal_descriptive_only	FALSE	0.0432692307692308	0.789773725457485	0.848712063178192	no_clear_internal_association	FALSE	TRUE	predictor_feature_in_mofa_input	0.864054208936108	no_clear_internal_association	TRUE	1.03703703703704	TRUE	FALSE		TRUE	FALSE	known_positive_anchor
ENSG00000116044.16	drop_cnv_view__seed_20260713	20260713	3	drop_cnv_view	global_view_drop			FALSE	retained	view_removed	TRUE	TRUE	265	-476704.072458997		NFE2L2	mutation	Factor6	Factor6	reliable_hungarian_match	TRUE	0.998031950839543	0.806189780090009	FALSE	0.999277534949247	FALSE	94	16	78	rank-biserial correlation: event minus reference	-0.0112179487179487	0.947860663048465	TCGA_internal_descriptive_only	FALSE	-0.0144230769230769	0.931852259939798	0.958476610223792	no_clear_internal_association	FALSE	TRUE	predictor_feature_in_mofa_input	0.961210813232247	no_clear_internal_association	TRUE	0.777777777777776	TRUE	FALSE		TRUE	FALSE	known_positive_anchor
ENSG00000116044.16	drop_cnv_view__seed_20260713	20260713	3	drop_cnv_view	global_view_drop			FALSE	retained	view_removed	TRUE	TRUE	265	-476704.072458997	TCGA_DRIVER_STATE_0056	NFE2L2	mutation	Factor7	Factor7	reliable_hungarian_match	TRUE	0.996058477813957	0.906249635427407	FALSE	0.983585594046888	TRUE	94	16	78	rank-biserial correlation: event minus reference	0.565705128205128	0.000390618497443374	TCGA_internal_descriptive_only	FALSE	0.642628205128205	5.59554546888386e-05	0.00134293091253213	within_tcga_supported	FALSE	TRUE	predictor_feature_in_mofa_input	0.00937484393864096	within_tcga_supported_without_bootstrap	TRUE	0.880299251870324	TRUE	TRUE	TRUE	TRUE	FALSE	known_positive_anchor
ENSG00000116044.16	drop_cnv_view__seed_20260713	20260713	3	drop_cnv_view	global_view_drop			FALSE	retained	view_removed	TRUE	TRUE	265	-476704.072458997	TCGA_DRIVER_STATE_0057	NFE2L2	mutation	Factor8	Factor8	reliable_hungarian_match	TRUE	0.920508505678614	0.389308283853843	FALSE	0.908434779467543	TRUE	94	16	78	rank-biserial correlation: event minus reference	0.391025641025641	0.0142958282726584	TCGA_internal_descriptive_only	FALSE	0.346153846153846	0.0301550691802388	0.173841101375178	within_tcga_conditional	FALSE	TRUE	predictor_feature_in_mofa_input	0.12312972561268	within_tcga_conditional_without_bootstrap	TRUE	1.12962962962963	TRUE	TRUE	TRUE	TRUE	FALSE	known_positive_anchor
ENSG00000116044.16	drop_cnv_view__seed_20260713	20260713	3	drop_cnv_view	global_view_drop			FALSE	retained	view_removed	TRUE	TRUE	265	-476704.072458997		NFE2L2	relative_cnv	Factor1	Factor1	reliable_hungarian_match	TRUE	0.998034687757796	0.865374445098528	FALSE	0.997586966730484	FALSE	94			Spearman rho	0.17815984331608	0.0857992607014418	TCGA_internal_descriptive_only	FALSE	0.187834034553648	0.0698434036039741	0.322735579071153	no_clear_internal_association	FALSE	FALSE	predictor_layer_in_mofa_input	0.316797270282247	no_clear_internal_association	TRUE	0.948496068560969	TRUE	FALSE		TRUE	FALSE	known_positive_anchor
ENSG00000116044.16	drop_cnv_view__seed_20260713	20260713	3	drop_cnv_view	global_view_drop			FALSE	retained	view_removed	TRUE	TRUE	265	-476704.072458997	TCGA_DRIVER_STATE_0054	NFE2L2	relative_cnv	Factor2	Factor2	reliable_hungarian_match	TRUE	0.998128164107663	0.747586978475876	FALSE	0.996387674746234	FALSE	94			Spearman rho	-0.196343884519489	0.0578728181342753	TCGA_internal_descriptive_only	FALSE	-0.205135051839573	0.047323471804723	0.283940830828338	within_tcga_conditional	FALSE	FALSE	predictor_layer_in_mofa_input	0.296227446549932	no_clear_internal_association	TRUE	0.957144489733725	TRUE	TRUE	FALSE	TRUE	FALSE	known_positive_anchor
ENSG00000116044.16	drop_cnv_view__seed_20260713	20260713	3	drop_cnv_view	global_view_drop			FALSE	retained	view_removed	TRUE	TRUE	265	-476704.072458997		NFE2L2	relative_cnv	Factor3	Factor3	reliable_hungarian_match	TRUE	0.997599715580116	0.861244932203677	FALSE	0.996257631037098	TRUE	94			Spearman rho	0.0270220947491998	0.795997333430517	TCGA_internal_descriptive_only	FALSE	0.028967873116045	0.781661628581439	0.987903073982721	no_clear_internal_association	FALSE	FALSE	predictor_layer_in_mofa_input	0.952081168367472	no_clear_internal_association	TRUE	0.93282978149447	TRUE	FALSE		TRUE	FALSE	known_positive_anchor
ENSG00000116044.16	drop_cnv_view__seed_20260713	20260713	3	drop_cnv_view	global_view_drop			FALSE	retained	view_removed	TRUE	TRUE	265	-476704.072458997		NFE2L2	relative_cnv	Factor4	Factor4	reliable_hungarian_match	TRUE	0.921332262027643	0.390132040202872	FALSE	0.955871834699996	FALSE	94			Spearman rho	0.12978107275729	0.212500618783196	TCGA_internal_descriptive_only	FALSE	0.142987359664794	0.169180765185319	0.468953252052376	no_clear_internal_association	TRUE	FALSE	predictor_layer_in_mofa_input	0.636504925469722	no_clear_internal_association	TRUE	0.907640179254564	TRUE	FALSE		TRUE	FALSE	known_positive_anchor
ENSG00000116044.16	drop_cnv_view__seed_20260713	20260713	3	drop_cnv_view	global_view_drop			FALSE	retained	view_removed	TRUE	TRUE	265	-476704.072458997		NFE2L2	relative_cnv	Factor5	Factor5	reliable_hungarian_match	TRUE	0.999360937970359	0.852191872236829	FALSE	0.999465375862443	FALSE	94			Spearman rho	-0.0575372133135795	0.581745618192021	TCGA_internal_descriptive_only	FALSE	-0.0553882613020035	0.595951589652865	0.980624645788488	no_clear_internal_association	FALSE	FALSE	predictor_layer_in_mofa_input	0.90570549208786	no_clear_internal_association	TRUE	1.03879796839729	TRUE	FALSE		TRUE	FALSE	known_positive_anchor
ENSG00000116044.16	drop_cnv_view__seed_20260713	20260713	3	drop_cnv_view	global_view_drop			FALSE	retained	view_removed	TRUE	TRUE	265	-476704.072458997		NFE2L2	relative_cnv	Factor6	Factor6	reliable_hungarian_match	TRUE	0.998031950839543	0.806189780090009	FALSE	0.999277534949247	FALSE	94			Spearman rho	0.0507387105860481	0.627207496101687	TCGA_internal_descriptive_only	FALSE	0.0480896388335962	0.645319240666077	0.980624645788488	no_clear_internal_association	FALSE	FALSE	predictor_layer_in_mofa_input	0.926337225011722	no_clear_internal_association	TRUE	1.05508612284693	TRUE	FALSE		TRUE	FALSE	known_positive_anchor
ENSG00000116044.16	drop_cnv_view__seed_20260713	20260713	3	drop_cnv_view	global_view_drop			FALSE	retained	view_removed	TRUE	TRUE	265	-476704.072458997		NFE2L2	relative_cnv	Factor7	Factor7	reliable_hungarian_match	TRUE	0.996058477813957	0.906249635427407	FALSE	0.983585594046888	TRUE	94			Spearman rho	-0.0162382628365637	0.876553645834089	TCGA_internal_descriptive_only	FALSE	-0.0100414666722735	0.923476553210273	0.987903073982721	no_clear_internal_association	FALSE	FALSE	predictor_layer_in_mofa_input	0.981822542743915	no_clear_internal_association	TRUE	1.61712062256809	TRUE	FALSE		TRUE	FALSE	known_positive_anchor
ENSG00000116044.16	drop_cnv_view__seed_20260713	20260713	3	drop_cnv_view	global_view_drop			FALSE	retained	view_removed	TRUE	TRUE	265	-476704.072458997		NFE2L2	relative_cnv	Factor8	Factor8	reliable_hungarian_match	TRUE	0.920508505678614	0.389308283853843	FALSE	0.908434779467543	TRUE	94			Spearman rho	0.057052722314606	0.58493479697341	TCGA_internal_descriptive_only	FALSE	0.0235212565630686	0.821958344672949	0.987903073982721	no_clear_internal_association	FALSE	FALSE	predictor_layer_in_mofa_input	0.90570549208786	no_clear_internal_association	TRUE	2.42558139534884	TRUE	FALSE		TRUE	FALSE	known_positive_anchor
ENSG00000148400.12	drop_cnv_view__seed_20260713	20260713	3	drop_cnv_view	global_view_drop			FALSE	retained	view_removed	TRUE	TRUE	265	-476704.072458997		NOTCH1	mutation	Factor1	Factor1	reliable_hungarian_match	TRUE	0.998034687757796	0.865374445098528	FALSE	0.997586966730484	FALSE	94	13	81	rank-biserial correlation: event minus reference	0.0693257359924027	0.693366025233268	TCGA_internal_descriptive_only	FALSE	0.0655270655270654	0.70960534408092	0.835762472619031	no_clear_internal_association	FALSE	TRUE	predictor_feature_in_mofa_input	0.809592181199325	no_clear_internal_association	TRUE	1.05797101449276	TRUE	FALSE		TRUE	FALSE	other_strong_driver
ENSG00000148400.12	drop_cnv_view__seed_20260713	20260713	3	drop_cnv_view	global_view_drop			FALSE	retained	view_removed	TRUE	TRUE	265	-476704.072458997		NOTCH1	mutation	Factor2	Factor2	reliable_hungarian_match	TRUE	0.998128164107663	0.747586978475876	FALSE	0.996387674746234	FALSE	94	13	81	rank-biserial correlation: event minus reference	-0.242165242165242	0.164233948778737	TCGA_internal_descriptive_only	FALSE	-0.253561253561254	0.145202770889183	0.475209068364597	no_clear_internal_association	FALSE	TRUE	predictor_feature_in_mofa_input	0.537492923275866	no_clear_internal_association	TRUE	0.955056179775279	TRUE	FALSE		TRUE	FALSE	other_strong_driver
ENSG00000148400.12	drop_cnv_view__seed_20260713	20260713	3	drop_cnv_view	global_view_drop			FALSE	retained	view_removed	TRUE	TRUE	265	-476704.072458997		NOTCH1	mutation	Factor3	Factor3	reliable_hungarian_match	TRUE	0.997599715580116	0.861244932203677	FALSE	0.996257631037098	TRUE	94	13	81	rank-biserial correlation: event minus reference	0.234567901234568	0.177928141201367	TCGA_internal_descriptive_only	FALSE	0.236467236467236	0.174427420432686	0.546033663963191	no_clear_internal_association	FALSE	TRUE	predictor_feature_in_mofa_input	0.556992442021672	no_clear_internal_association	TRUE	0.991967871485945	TRUE	FALSE		TRUE	FALSE	other_strong_driver
ENSG00000148400.12	drop_cnv_view__seed_20260713	20260713	3	drop_cnv_view	global_view_drop			FALSE	retained	view_removed	TRUE	TRUE	265	-476704.072458997		NOTCH1	mutation	Factor4	Factor4	reliable_hungarian_match	TRUE	0.921332262027643	0.390132040202872	FALSE	0.955871834699996	FALSE	94	13	81	rank-biserial correlation: event minus reference	0.141500474833808	0.417660010661042	TCGA_internal_descriptive_only	FALSE	0.204178537511871	0.241228692762266	0.578948862629438	no_clear_internal_association	TRUE	TRUE	predictor_feature_in_mofa_input	0.707907347415262	no_clear_internal_association	TRUE	0.693023255813953	TRUE	FALSE		TRUE	FALSE	other_strong_driver
ENSG00000148400.12	drop_cnv_view__seed_20260713	20260713	3	drop_cnv_view	global_view_drop			FALSE	retained	view_removed	TRUE	TRUE	265	-476704.072458997		NOTCH1	mutation	Factor5	Factor5	reliable_hungarian_match	TRUE	0.999360937970359	0.852191872236829	FALSE	0.999465375862443	FALSE	94	13	81	rank-biserial correlation: event minus reference	-0.109211775878443	0.532434212632495	TCGA_internal_descriptive_only	FALSE	-0.109211775878443	0.532434212632495	0.741791106738512	no_clear_internal_association	FALSE	TRUE	predictor_feature_in_mofa_input	0.752751292474154	no_clear_internal_association	TRUE	0.999999999999996	TRUE	FALSE		TRUE	FALSE	other_strong_driver
ENSG00000148400.12	drop_cnv_view__seed_20260713	20260713	3	drop_cnv_view	global_view_drop			FALSE	retained	view_removed	TRUE	TRUE	265	-476704.072458997		NOTCH1	mutation	Factor6	Factor6	reliable_hungarian_match	TRUE	0.998031950839543	0.806189780090009	FALSE	0.999277534949247	FALSE	94	13	81	rank-biserial correlation: event minus reference	0.0712250712250713	0.685298326185997	TCGA_internal_descriptive_only	FALSE	0.0750237416904083	0.669270914069184	0.830529518444143	no_clear_internal_association	FALSE	TRUE	predictor_feature_in_mofa_input	0.809592181199325	no_clear_internal_association	TRUE	0.949367088607596	TRUE	FALSE		TRUE	FALSE	other_strong_driver
ENSG00000148400.12	drop_cnv_view__seed_20260713	20260713	3	drop_cnv_view	global_view_drop			FALSE	retained	view_removed	TRUE	TRUE	265	-476704.072458997	TCGA_DRIVER_STATE_0010	NOTCH1	mutation	Factor7	Factor7	reliable_hungarian_match	TRUE	0.996058477813957	0.906249635427407	FALSE	0.983585594046888	TRUE	94	13	81	rank-biserial correlation: event minus reference	-0.337132003798671	0.0525502306947923	TCGA_internal_descriptive_only	FALSE	-0.289648622981956	0.0959556051310382	0.383822420524153	directional_exploratory	FALSE	TRUE	predictor_feature_in_mofa_input	0.266085986735767	directional_exploratory_without_bootstrap	TRUE	1.16393442622951	TRUE	TRUE	TRUE	TRUE	FALSE	other_strong_driver
ENSG00000148400.12	drop_cnv_view__seed_20260713	20260713	3	drop_cnv_view	global_view_drop			FALSE	retained	view_removed	TRUE	TRUE	265	-476704.072458997		NOTCH1	mutation	Factor8	Factor8	reliable_hungarian_match	TRUE	0.920508505678614	0.389308283853843	FALSE	0.908434779467543	TRUE	94	13	81	rank-biserial correlation: event minus reference	0.101614434947768	0.561588047528389	TCGA_internal_descriptive_only	FALSE	0.0788224121557455	0.653392760698526	0.830529518444143	no_clear_internal_association	FALSE	TRUE	predictor_feature_in_mofa_input	0.752751292474154	no_clear_internal_association	TRUE	1.28915662650602	TRUE	FALSE		TRUE	FALSE	other_strong_driver
ENSG00000148400.12	drop_cnv_view__seed_20260713	20260713	3	drop_cnv_view	global_view_drop			FALSE	retained	view_removed	TRUE	TRUE	265	-476704.072458997	TCGA_DRIVER_STATE_0008	NOTCH1	relative_cnv	Factor1	Factor1	reliable_hungarian_match	TRUE	0.998034687757796	0.865374445098528	FALSE	0.997586966730484	FALSE	94			Spearman rho	0.22926696170381	0.0262305699312676	TCGA_internal_descriptive_only	FALSE	0.215133292356625	0.0373117827081742	0.283940830828338	within_tcga_conditional	FALSE	FALSE	predictor_layer_in_mofa_input	0.269331610525478	within_tcga_conditional_without_bootstrap	TRUE	1.06569726699369	TRUE	TRUE	TRUE	TRUE	FALSE	other_strong_driver
ENSG00000148400.12	drop_cnv_view__seed_20260713	20260713	3	drop_cnv_view	global_view_drop			FALSE	retained	view_removed	TRUE	TRUE	265	-476704.072458997		NOTCH1	relative_cnv	Factor2	Factor2	reliable_hungarian_match	TRUE	0.998128164107663	0.747586978475876	FALSE	0.996387674746234	FALSE	94			Spearman rho	-0.187273003339453	0.0706980764909983	TCGA_internal_descriptive_only	FALSE	-0.179546597429658	0.0833485996025459	0.333394398410184	no_clear_internal_association	FALSE	FALSE	predictor_layer_in_mofa_input	0.298417429849807	no_clear_internal_association	TRUE	1.04303287291658	TRUE	FALSE		TRUE	FALSE	other_strong_driver
ENSG00000148400.12	drop_cnv_view__seed_20260713	20260713	3	drop_cnv_view	global_view_drop			FALSE	retained	view_removed	TRUE	TRUE	265	-476704.072458997	TCGA_DRIVER_STATE_0009	NOTCH1	relative_cnv	Factor3	Factor3	reliable_hungarian_match	TRUE	0.997599715580116	0.861244932203677	FALSE	0.996257631037098	TRUE	94			Spearman rho	0.226628676759002	0.028055376096404	TCGA_internal_descriptive_only	FALSE	0.221306879127476	0.0320652206196652	0.279841925407987	within_tcga_conditional	FALSE	FALSE	predictor_layer_in_mofa_input	0.269331610525478	within_tcga_conditional_without_bootstrap	TRUE	1.02404714057018	TRUE	TRUE	TRUE	TRUE	FALSE	other_strong_driver
ENSG00000148400.12	drop_cnv_view__seed_20260713	20260713	3	drop_cnv_view	global_view_drop			FALSE	retained	view_removed	TRUE	TRUE	265	-476704.072458997		NOTCH1	relative_cnv	Factor4	Factor4	reliable_hungarian_match	TRUE	0.921332262027643	0.390132040202872	FALSE	0.955871834699996	FALSE	94			Spearman rho	0.124640118749712	0.231331510624505	TCGA_internal_descriptive_only	FALSE	0.148784194973198	0.152374407179196	0.468953252052376	no_clear_internal_association	TRUE	FALSE	predictor_layer_in_mofa_input	0.653171324116249	no_clear_internal_association	TRUE	0.837724186847703	TRUE	FALSE		TRUE	FALSE	other_strong_driver
ENSG00000148400.12	drop_cnv_view__seed_20260713	20260713	3	drop_cnv_view	global_view_drop			FALSE	retained	view_removed	TRUE	TRUE	265	-476704.072458997		NOTCH1	relative_cnv	Factor5	Factor5	reliable_hungarian_match	TRUE	0.999360937970359	0.852191872236829	FALSE	0.999465375862443	FALSE	94			Spearman rho	0.0851261482334746	0.414632853536263	TCGA_internal_descriptive_only	FALSE	0.0868071126411665	0.405444351893184	0.828141654930759	no_clear_internal_association	FALSE	FALSE	predictor_layer_in_mofa_input	0.777320050403063	no_clear_internal_association	TRUE	0.980635637374089	TRUE	FALSE		TRUE	FALSE	other_strong_driver
ENSG00000148400.12	drop_cnv_view__seed_20260713	20260713	3	drop_cnv_view	global_view_drop			FALSE	retained	view_removed	TRUE	TRUE	265	-476704.072458997		NOTCH1	relative_cnv	Factor6	Factor6	reliable_hungarian_match	TRUE	0.998031950839543	0.806189780090009	FALSE	0.999277534949247	FALSE	94			Spearman rho	0.184898546889126	0.0744091682889457	TCGA_internal_descriptive_only	FALSE	0.194358682905509	0.0605034463386756	0.322685047139603	no_clear_internal_association	FALSE	FALSE	predictor_layer_in_mofa_input	0.298417429849807	no_clear_internal_association	TRUE	0.951326403971454	TRUE	FALSE		TRUE	FALSE	other_strong_driver
ENSG00000148400.12	drop_cnv_view__seed_20260713	20260713	3	drop_cnv_view	global_view_drop			FALSE	retained	view_removed	TRUE	TRUE	265	-476704.072458997	TCGA_DRIVER_STATE_0011	NOTCH1	relative_cnv	Factor7	Factor7	reliable_hungarian_match	TRUE	0.996058477813957	0.906249635427407	FALSE	0.983585594046888	TRUE	94			Spearman rho	0.304676683383407	0.00282878037764755	TCGA_internal_descriptive_only	FALSE	0.358889670020717	0.000382146349607281	0.012228683187433	within_tcga_supported	FALSE	FALSE	predictor_layer_in_mofa_input	0.0678907290635412	within_tcga_supported_without_bootstrap	TRUE	0.848942471277647	TRUE	TRUE	TRUE	TRUE	FALSE	other_strong_driver
