evidence_id	candidate_id	candidate_label	candidate_type	evidence_type	omics_layer	dataset	analysis_unit	independence_group	effect_measure	effect_value	p_value	q_value	direction	discordance_code	layer_availability	independent_from_discovery	eligible_as_exact_replication	evidence_tier	auxiliary_score_100	cross_dataset_patient_link_allowed
EVIDENCE_000504	GENE:IKBKB	IKBKB	driver_candidate	TCGA_driver_composite	genome+transcriptome	TCGA-ESCC GDC DR45	unique patient	TCGA_ESCC_DR45_driver_core	CNV-RNA Spearman rho	0.733385222437004	2.88132250257878e-17	4.15237863383002e-15	positive	support	TCGA_evaluable_Cao_not_profiled_current_strong_only_not_negative	FALSE	FALSE	T2	25	FALSE
EVIDENCE_000505	GENE:IL18BP	IL18BP	driver_candidate	TCGA_driver_composite	genome+transcriptome	TCGA-ESCC GDC DR45	unique patient	TCGA_ESCC_DR45_driver_core	CNV-RNA Spearman rho	0.431368207047647	1.27538294353339e-05	4.67333328225671e-05	positive	support	TCGA_evaluable_Cao_not_profiled_current_strong_only_not_negative	FALSE	FALSE	T2	25	FALSE
EVIDENCE_000506	GENE:IL1RAP	IL1RAP	driver_candidate	TCGA_driver_composite	genome+transcriptome	TCGA-ESCC GDC DR45	unique patient	TCGA_ESCC_DR45_driver_core	CNV-RNA Spearman rho	0.316940071500154	0.0017519430566704	0.00390339807531518	positive	support	TCGA_evaluable_Cao_not_profiled_current_strong_only_not_negative	FALSE	FALSE	T2	25	FALSE
EVIDENCE_000507	GENE:ILDR1	ILDR1	driver_candidate	TCGA_driver_composite	genome+transcriptome	TCGA-ESCC GDC DR45	unique patient	TCGA_ESCC_DR45_driver_core	CNV-RNA Spearman rho	0.333232809872054	0.000967529982221163	0.00226276121520235	positive	support	TCGA_evaluable_Cao_not_profiled_current_strong_only_not_negative	FALSE	FALSE	T2	25	FALSE
EVIDENCE_000508	GENE:IMPA1	IMPA1	driver_candidate	TCGA_driver_composite	genome+transcriptome	TCGA-ESCC GDC DR45	unique patient	TCGA_ESCC_DR45_driver_core	CNV-RNA Spearman rho	0.445845022171158	5.95717070407644e-06	2.38024067010389e-05	positive	support	TCGA_evaluable_Cao_not_profiled_current_strong_only_not_negative	FALSE	FALSE	T2	25	FALSE
EVIDENCE_000509	GENE:INPPL1	INPPL1	driver_candidate	TCGA_driver_composite	genome+transcriptome	TCGA-ESCC GDC DR45	unique patient	TCGA_ESCC_DR45_driver_core	CNV-RNA Spearman rho	0.748454555910852	2.82448045200032e-18	6.51273838041237e-16	positive	support	TCGA_evaluable_Cao_not_profiled_current_strong_only_not_negative	FALSE	FALSE	T2	25	FALSE
EVIDENCE_000510	GENE:INTS13	INTS13	driver_candidate	TCGA_driver_composite	genome+transcriptome	TCGA-ESCC GDC DR45	unique patient	TCGA_ESCC_DR45_driver_core	CNV-RNA Spearman rho	0.388612047118988	9.95441448929547e-05	0.000294451986536646	positive	support	TCGA_evaluable_Cao_not_profiled_current_strong_only_not_negative	FALSE	FALSE	T2	25	FALSE
EVIDENCE_000511	GENE:INTS7	INTS7	driver_candidate	TCGA_driver_composite	genome+transcriptome	TCGA-ESCC GDC DR45	unique patient	TCGA_ESCC_DR45_driver_core	CNV-RNA Spearman rho	0.419881909847137	2.27716503478007e-05	7.80935829396454e-05	positive	support	TCGA_evaluable_Cao_not_profiled_current_strong_only_not_negative	FALSE	FALSE	T2	25	FALSE
EVIDENCE_000512	GENE:INTS8	INTS8	driver_candidate	TCGA_driver_composite	genome+transcriptome	TCGA-ESCC GDC DR45	unique patient	TCGA_ESCC_DR45_driver_core	CNV-RNA Spearman rho	0.494935384864529	3.4232680175475e-07	1.89414856014561e-06	positive	support	TCGA_evaluable_Cao_not_profiled_current_strong_only_not_negative	FALSE	FALSE	T2	25	FALSE
EVIDENCE_000513	GENE:IPO8	IPO8	driver_candidate	TCGA_driver_composite	genome+transcriptome	TCGA-ESCC GDC DR45	unique patient	TCGA_ESCC_DR45_driver_core	CNV-RNA Spearman rho	0.3644815227874	0.000282055590888748	0.00074770673153242	positive	support	TCGA_evaluable_Cao_not_profiled_current_strong_only_not_negative	FALSE	FALSE	T2	25	FALSE
EVIDENCE_000514	GENE:IQANK1	IQANK1	driver_candidate	TCGA_driver_composite	genome+transcriptome	TCGA-ESCC GDC DR45	unique patient	TCGA_ESCC_DR45_driver_core	CNV-RNA Spearman rho	0.346342683427075	0.00058581302021816	0.00144370010151704	positive	support	TCGA_evaluable_Cao_not_profiled_current_strong_only_not_negative	FALSE	FALSE	T2	25	FALSE
EVIDENCE_000515	GENE:IQCB1	IQCB1	driver_candidate	TCGA_driver_composite	genome+transcriptome	TCGA-ESCC GDC DR45	unique patient	TCGA_ESCC_DR45_driver_core	CNV-RNA Spearman rho	0.717001898431504	3.03085375141556e-16	2.86845427428748e-14	positive	support	TCGA_evaluable_Cao_not_profiled_current_strong_only_not_negative	FALSE	FALSE	T2	25	FALSE
EVIDENCE_000516	GENE:IQCJ-SCHIP1	IQCJ-SCHIP1	driver_candidate	TCGA_driver_composite	genome+transcriptome	TCGA-ESCC GDC DR45	unique patient	TCGA_ESCC_DR45_driver_core	CNV-RNA Spearman rho	0.463949029443203	2.18658727864886e-06	9.80562230121106e-06	positive	support	TCGA_evaluable_Cao_not_profiled_current_strong_only_not_negative	FALSE	FALSE	T2	25	FALSE
EVIDENCE_000517	GENE:IRF2BP2	IRF2BP2	driver_candidate	TCGA_driver_composite	genome+transcriptome	TCGA-ESCC GDC DR45	unique patient	TCGA_ESCC_DR45_driver_core	CNV-RNA Spearman rho	0.317827456788762	0.0016976073729439	0.00379166197669506	positive	support	TCGA_evaluable_Cao_not_profiled_current_strong_only_not_negative	FALSE	FALSE	T2	25	FALSE
EVIDENCE_000518	GENE:IRX2	IRX2	driver_candidate	TCGA_driver_composite	genome+transcriptome	TCGA-ESCC GDC DR45	unique patient	TCGA_ESCC_DR45_driver_core	CNV-RNA Spearman rho	0.564089777516159	2.63637518834233e-09	2.61820752846965e-08	positive	support	TCGA_evaluable_Cao_not_profiled_current_strong_only_not_negative	FALSE	FALSE	T2	25	FALSE
EVIDENCE_000519	GENE:ISY1	ISY1	driver_candidate	TCGA_driver_composite	genome+transcriptome	TCGA-ESCC GDC DR45	unique patient	TCGA_ESCC_DR45_driver_core	CNV-RNA Spearman rho	0.565930014168466	2.28028454876773e-09	2.3190512147131e-08	positive	support	TCGA_evaluable_Cao_not_profiled_current_strong_only_not_negative	FALSE	FALSE	T2	25	FALSE
EVIDENCE_000520	GENE:ITGB5	ITGB5	driver_candidate	TCGA_driver_composite	genome+transcriptome	TCGA-ESCC GDC DR45	unique patient	TCGA_ESCC_DR45_driver_core	CNV-RNA Spearman rho	0.340444146491526	0.000736161928954011	0.00177053016935232	positive	support	TCGA_evaluable_Cao_not_profiled_current_strong_only_not_negative	FALSE	FALSE	T2	25	FALSE
EVIDENCE_000521	GENE:JADE3	JADE3	driver_candidate	TCGA_driver_composite	genome+transcriptome	TCGA-ESCC GDC DR45	unique patient	TCGA_ESCC_DR45_driver_core	CNV-RNA Spearman rho	0.485662032302098	6.07849420683698e-07	3.15415153564266e-06	positive	support	TCGA_evaluable_Cao_not_profiled_current_strong_only_not_negative	FALSE	FALSE	T2	25	FALSE
EVIDENCE_000522	GENE:JMJD4	JMJD4	driver_candidate	TCGA_driver_composite	genome+transcriptome	TCGA-ESCC GDC DR45	unique patient	TCGA_ESCC_DR45_driver_core	CNV-RNA Spearman rho	0.46644425142429	1.89583133114372e-06	8.6672433098647e-06	positive	support	TCGA_evaluable_Cao_not_profiled_current_strong_only_not_negative	FALSE	FALSE	T2	25	FALSE
EVIDENCE_000523	GENE:JPH1	JPH1	driver_candidate	TCGA_driver_composite	genome+transcriptome	TCGA-ESCC GDC DR45	unique patient	TCGA_ESCC_DR45_driver_core	CNV-RNA Spearman rho	0.339569516631053	0.000761238441786589	0.00182564786662964	positive	support	TCGA_evaluable_Cao_not_profiled_current_strong_only_not_negative	FALSE	FALSE	T2	25	FALSE
EVIDENCE_000524	GENE:JRK	JRK	driver_candidate	TCGA_driver_composite	genome+transcriptome	TCGA-ESCC GDC DR45	unique patient	TCGA_ESCC_DR45_driver_core	CNV-RNA Spearman rho	0.417526087404473	2.55803839525387e-05	8.65094478096255e-05	positive	support	TCGA_evaluable_Cao_not_profiled_current_strong_only_not_negative	FALSE	FALSE	T2	25	FALSE
EVIDENCE_000525	GENE:KALRN	KALRN	driver_candidate	TCGA_driver_composite	genome+transcriptome	TCGA-ESCC GDC DR45	unique patient	TCGA_ESCC_DR45_driver_core	CNV-RNA Spearman rho	0.2220703143658	0.0305485743407247	0.0511374102150304	positive	same_direction_nonsignificant	TCGA_evaluable_Cao_not_profiled_current_strong_only_not_negative	FALSE	FALSE	T2	25	FALSE
EVIDENCE_000526	GENE:KANTR	KANTR	driver_candidate	TCGA_driver_composite	genome+transcriptome	TCGA-ESCC GDC DR45	unique patient	TCGA_ESCC_DR45_driver_core	CNV-RNA Spearman rho	0.343033848446431	0.000666272863880193	0.00162337607295458	positive	support	TCGA_evaluable_Cao_not_profiled_current_strong_only_not_negative	FALSE	FALSE	T2	25	FALSE
EVIDENCE_000527	GENE:KAT6A	KAT6A	driver_candidate	TCGA_driver_composite	genome+transcriptome	TCGA-ESCC GDC DR45	unique patient	TCGA_ESCC_DR45_driver_core	CNV-RNA Spearman rho	0.671913826660299	9.0513066442144e-14	3.46793567558692e-12	positive	support	TCGA_evaluable_Cao_not_profiled_current_strong_only_not_negative	FALSE	FALSE	T2	25	FALSE
EVIDENCE_000528	GENE:KCNE3	KCNE3	driver_candidate	TCGA_driver_composite	genome+transcriptome	TCGA-ESCC GDC DR45	unique patient	TCGA_ESCC_DR45_driver_core	CNV-RNA Spearman rho	0.521545559076037	5.97844164765448e-08	4.07407828992768e-07	positive	support	TCGA_evaluable_Cao_not_profiled_current_strong_only_not_negative	FALSE	FALSE	T2	25	FALSE
EVIDENCE_000529	GENE:KCNK2	KCNK2	driver_candidate	TCGA_driver_composite	genome+transcriptome	TCGA-ESCC GDC DR45	unique patient	TCGA_ESCC_DR45_driver_core	CNV-RNA Spearman rho	0.423706260439382	1.88186060069439e-05	6.60735219767614e-05	positive	support	TCGA_evaluable_Cao_not_profiled_current_strong_only_not_negative	FALSE	FALSE	T2	25	FALSE
EVIDENCE_000530	GENE:KCNMB2	KCNMB2	driver_candidate	TCGA_driver_composite	genome+transcriptome	TCGA-ESCC GDC DR45	unique patient	TCGA_ESCC_DR45_driver_core	CNV-RNA Spearman rho	0.598133906242283	1.54764026486524e-10	2.18322289644283e-09	positive	support	TCGA_evaluable_Cao_not_profiled_current_strong_only_not_negative	FALSE	FALSE	T2	25	FALSE
EVIDENCE_000531	GENE:KCNMB3	KCNMB3	driver_candidate	TCGA_driver_composite	genome+transcriptome	TCGA-ESCC GDC DR45	unique patient	TCGA_ESCC_DR45_driver_core	CNV-RNA Spearman rho	0.541423805468879	1.46755129234073e-08	1.18771445369912e-07	positive	support	TCGA_evaluable_Cao_not_profiled_current_strong_only_not_negative	FALSE	FALSE	T2	25	FALSE
EVIDENCE_000532	GENE:KCTD3	KCTD3	driver_candidate	TCGA_driver_composite	genome+transcriptome	TCGA-ESCC GDC DR45	unique patient	TCGA_ESCC_DR45_driver_core	CNV-RNA Spearman rho	0.537791838930554	1.90986054799634e-08	1.49235067588969e-07	positive	support	TCGA_evaluable_Cao_not_profiled_current_strong_only_not_negative	FALSE	FALSE	T2	25	FALSE
EVIDENCE_000533	GENE:KDELR2	KDELR2	driver_candidate	TCGA_driver_composite	genome+transcriptome	TCGA-ESCC GDC DR45	unique patient	TCGA_ESCC_DR45_driver_core	CNV-RNA Spearman rho	0.467038269173768	1.83221127665971e-06	8.41887804731827e-06	positive	support	TCGA_evaluable_Cao_not_profiled_current_strong_only_not_negative	FALSE	FALSE	T2	25	FALSE
EVIDENCE_000534	GENE:KDM5A	KDM5A	driver_candidate	TCGA_driver_composite	genome+transcriptome	TCGA-ESCC GDC DR45	unique patient	TCGA_ESCC_DR45_driver_core	CNV-RNA Spearman rho	0.560069823613193	3.60858875472489e-09	3.44869047380716e-08	positive	support	TCGA_evaluable_Cao_not_profiled_current_strong_only_not_negative	FALSE	FALSE	T2	25	FALSE
EVIDENCE_000535	GENE:KDM5C	KDM5C	driver_candidate	TCGA_driver_composite	genome+transcriptome	TCGA-ESCC GDC DR45	unique patient	TCGA_ESCC_DR45_driver_core	CNV-RNA Spearman rho	0.534071985384398	2.49336696164364e-08	1.89007052047607e-07	positive	support	TCGA_evaluable_Cao_not_profiled_current_strong_only_not_negative	FALSE	FALSE	T2	25	FALSE
EVIDENCE_000536	GENE:KDM5D	KDM5D	driver_candidate	TCGA_driver_composite	genome+transcriptome	TCGA-ESCC GDC DR45	unique patient	TCGA_ESCC_DR45_driver_core	CNV-RNA Spearman rho	0.636144428386858	4.28936906034991e-12	9.51687019094284e-11	positive	support	TCGA_evaluable_Cao_not_profiled_current_strong_only_not_negative	FALSE	FALSE	T2	25	FALSE
EVIDENCE_000537	GENE:KDM6A	KDM6A	driver_candidate	TCGA_driver_composite	genome+transcriptome	TCGA-ESCC GDC DR45	unique patient	TCGA_ESCC_DR45_driver_core	CNV-RNA Spearman rho	0.514564050583561	9.58755344602525e-08	6.22809312541993e-07	positive	support	TCGA_evaluable_Cao_not_profiled_current_strong_only_not_negative	FALSE	FALSE	T2	25	FALSE
EVIDENCE_000538	GENE:KIAA1109	KIAA1109	driver_candidate	TCGA_driver_composite	genome+transcriptome	TCGA-ESCC GDC DR45	unique patient	TCGA_ESCC_DR45_driver_core	CNV-RNA Spearman rho	0.499535724556432	2.55850257523775e-07	1.46619655034637e-06	positive	support	TCGA_evaluable_Cao_not_profiled_current_strong_only_not_negative	FALSE	FALSE	T2	25	FALSE
EVIDENCE_000539	GENE:KIF20B	KIF20B	driver_candidate	TCGA_driver_composite	genome+transcriptome	TCGA-ESCC GDC DR45	unique patient	TCGA_ESCC_DR45_driver_core	CNV-RNA Spearman rho	0.29572030457914	0.00361961641005947	0.00748231056436416	positive	same_direction_nonsignificant	TCGA_evaluable_Cao_not_profiled_current_strong_only_not_negative	FALSE	FALSE	T2	25	FALSE
EVIDENCE_000540	GENE:KIF26B	KIF26B	driver_candidate	TCGA_driver_composite	genome+transcriptome	TCGA-ESCC GDC DR45	unique patient	TCGA_ESCC_DR45_driver_core	CNV-RNA Spearman rho	0.110766254752591	0.285242721522684	0.358802637805066	positive	same_direction_nonsignificant	TCGA_evaluable_Cao_not_profiled_current_strong_only_not_negative	FALSE	FALSE	T2	25	FALSE
EVIDENCE_000541	GENE:KIFC2	KIFC2	driver_candidate	TCGA_driver_composite	genome+transcriptome	TCGA-ESCC GDC DR45	unique patient	TCGA_ESCC_DR45_driver_core	CNV-RNA Spearman rho	0.442738267602357	7.03504383950134e-06	2.75110780057219e-05	positive	support	TCGA_evaluable_Cao_not_profiled_current_strong_only_not_negative	FALSE	FALSE	T2	25	FALSE
EVIDENCE_000542	GENE:KLHL24	KLHL24	driver_candidate	TCGA_driver_composite	genome+transcriptome	TCGA-ESCC GDC DR45	unique patient	TCGA_ESCC_DR45_driver_core	CNV-RNA Spearman rho	0.600535928518238	1.25107701359997e-10	1.81120532950626e-09	positive	support	TCGA_evaluable_Cao_not_profiled_current_strong_only_not_negative	FALSE	FALSE	T2	25	FALSE
EVIDENCE_000543	GENE:KLHL42	KLHL42	driver_candidate	TCGA_driver_composite	genome+transcriptome	TCGA-ESCC GDC DR45	unique patient	TCGA_ESCC_DR45_driver_core	CNV-RNA Spearman rho	0.348016623814583	0.000548592170614566	0.0013596337517557	positive	support	TCGA_evaluable_Cao_not_profiled_current_strong_only_not_negative	FALSE	FALSE	T2	25	FALSE
EVIDENCE_000544	GENE:KMT2A	KMT2A	driver_candidate	TCGA_driver_composite	genome+transcriptome	TCGA-ESCC GDC DR45	unique patient	TCGA_ESCC_DR45_driver_core	CNV-RNA Spearman rho	0.55885660647795	3.96393349638071e-09	3.74315745354431e-08	positive	support	TCGA_evaluable_Cao_not_profiled_current_strong_only_not_negative	FALSE	FALSE	T2	25	FALSE
EVIDENCE_000545	GENE:KMT2C	KMT2C	driver_candidate	TCGA_driver_composite	genome+transcriptome	TCGA-ESCC GDC DR45	unique patient	TCGA_ESCC_DR45_driver_core	CNV-RNA Spearman rho	0.488418376136253	5.1338687617062e-07	2.71962087034077e-06	positive	support	TCGA_evaluable_Cao_not_profiled_current_strong_only_not_negative	FALSE	FALSE	T2	25	FALSE
EVIDENCE_000546	GENE:KMT2E	KMT2E	driver_candidate	TCGA_driver_composite	genome+transcriptome	TCGA-ESCC GDC DR45	unique patient	TCGA_ESCC_DR45_driver_core	CNV-RNA Spearman rho	0.624241108996811	1.38936184095028e-11	2.62200697424576e-10	positive	support	TCGA_evaluable_Cao_not_profiled_current_strong_only_not_negative	FALSE	FALSE	T2	25	FALSE
EVIDENCE_000547	GENE:KMT5B	KMT5B	driver_candidate	TCGA_driver_composite	genome+transcriptome	TCGA-ESCC GDC DR45	unique patient	TCGA_ESCC_DR45_driver_core	CNV-RNA Spearman rho	0.560707107102115	3.43436078205056e-09	3.30208972236279e-08	positive	support	TCGA_evaluable_Cao_not_profiled_current_strong_only_not_negative	FALSE	FALSE	T2	25	FALSE
EVIDENCE_000548	GENE:KPNA1	KPNA1	driver_candidate	TCGA_driver_composite	genome+transcriptome	TCGA-ESCC GDC DR45	unique patient	TCGA_ESCC_DR45_driver_core	CNV-RNA Spearman rho	0.718520650005787	2.45395869464244e-16	2.41248869499654e-14	positive	support	TCGA_evaluable_Cao_not_profiled_current_strong_only_not_negative	FALSE	FALSE	T2	25	FALSE
EVIDENCE_000549	GENE:KPNA4	KPNA4	driver_candidate	TCGA_driver_composite	genome+transcriptome	TCGA-ESCC GDC DR45	unique patient	TCGA_ESCC_DR45_driver_core	CNV-RNA Spearman rho	0.540254324917765	1.59801259044164e-08	1.27378979710753e-07	positive	support	TCGA_evaluable_Cao_not_profiled_current_strong_only_not_negative	FALSE	FALSE	T2	25	FALSE
EVIDENCE_000550	GENE:KPNB1	KPNB1	driver_candidate	TCGA_driver_composite	genome+transcriptome	TCGA-ESCC GDC DR45	unique patient	TCGA_ESCC_DR45_driver_core	CNV-RNA Spearman rho	0.334166135175229	0.000934249183701623	0.00219247745146262	positive	support	TCGA_evaluable_Cao_not_profiled_current_strong_only_not_negative	FALSE	FALSE	T2	25	FALSE
EVIDENCE_000551	GENE:KRAS	KRAS	driver_candidate	TCGA_driver_composite	genome+transcriptome	TCGA-ESCC GDC DR45	unique patient	TCGA_ESCC_DR45_driver_core	CNV-RNA Spearman rho	0.465383795489015	2.01462899747041e-06	9.14442553540434e-06	positive	support	TCGA_evaluable_Cao_not_profiled_current_strong_only_not_negative	FALSE	FALSE	T2	25	FALSE
EVIDENCE_000552	GENE:KRBOX4	KRBOX4	driver_candidate	TCGA_driver_composite	genome+transcriptome	TCGA-ESCC GDC DR45	unique patient	TCGA_ESCC_DR45_driver_core	CNV-RNA Spearman rho	0.366121222095832	0.000263453355391509	0.000701767580986162	positive	support	TCGA_evaluable_Cao_not_profiled_current_strong_only_not_negative	FALSE	FALSE	T2	25	FALSE
EVIDENCE_000553	GENE:KRIT1	KRIT1	driver_candidate	TCGA_driver_composite	genome+transcriptome	TCGA-ESCC GDC DR45	unique patient	TCGA_ESCC_DR45_driver_core	CNV-RNA Spearman rho	0.690100693376196	1.02900807859964e-14	5.49425471594473e-13	positive	support	TCGA_evaluable_Cao_not_profiled_current_strong_only_not_negative	FALSE	FALSE	T2	25	FALSE
EVIDENCE_000554	GENE:KRTAP5-10	KRTAP5-10	driver_candidate	TCGA_driver_composite	genome+transcriptome	TCGA-ESCC GDC DR45	unique patient	TCGA_ESCC_DR45_driver_core	CNV-RNA Spearman rho	0.453638918242276	3.89670075761859e-06	1.62934253241408e-05	positive	support	TCGA_evaluable_Cao_not_profiled_current_strong_only_not_negative	FALSE	FALSE	T2	25	FALSE
EVIDENCE_000555	GENE:KRTAP5-7	KRTAP5-7	driver_candidate	TCGA_driver_composite	genome+transcriptome	TCGA-ESCC GDC DR45	unique patient	TCGA_ESCC_DR45_driver_core	CNV-RNA Spearman rho	0.44946588444293	4.8973645882857e-06	1.99898222428836e-05	positive	support	TCGA_evaluable_Cao_not_profiled_current_strong_only_not_negative	FALSE	FALSE	T2	25	FALSE
EVIDENCE_000556	GENE:KRTAP5-8	KRTAP5-8	driver_candidate	TCGA_driver_composite	genome+transcriptome	TCGA-ESCC GDC DR45	unique patient	TCGA_ESCC_DR45_driver_core	CNV-RNA Spearman rho	0.433044062668552	1.169873936899e-05	4.32168402789195e-05	positive	support	TCGA_evaluable_Cao_not_profiled_current_strong_only_not_negative	FALSE	FALSE	T2	25	FALSE
EVIDENCE_000557	GENE:KRTAP5-9	KRTAP5-9	driver_candidate	TCGA_driver_composite	genome+transcriptome	TCGA-ESCC GDC DR45	unique patient	TCGA_ESCC_DR45_driver_core	CNV-RNA Spearman rho	0.518648346682725	7.28229507254044e-08	4.85307756752275e-07	positive	support	TCGA_evaluable_Cao_not_profiled_current_strong_only_not_negative	FALSE	FALSE	T2	25	FALSE
EVIDENCE_000558	GENE:KY	KY	driver_candidate	TCGA_driver_composite	genome+transcriptome	TCGA-ESCC GDC DR45	unique patient	TCGA_ESCC_DR45_driver_core	CNV-RNA Spearman rho	0.305387237630331	0.00261780139124573	0.00558905004104013	positive	support	TCGA_evaluable_Cao_not_profiled_current_strong_only_not_negative	FALSE	FALSE	T2	25	FALSE
EVIDENCE_000559	GENE:LACTB2	LACTB2	driver_candidate	TCGA_driver_composite	genome+transcriptome	TCGA-ESCC GDC DR45	unique patient	TCGA_ESCC_DR45_driver_core	CNV-RNA Spearman rho	0.452907401131439	4.05688359366349e-06	1.69074589992903e-05	positive	support	TCGA_evaluable_Cao_not_profiled_current_strong_only_not_negative	FALSE	FALSE	T2	25	FALSE
EVIDENCE_000560	GENE:LAMTOR1	LAMTOR1	driver_candidate	TCGA_driver_composite	genome+transcriptome	TCGA-ESCC GDC DR45	unique patient	TCGA_ESCC_DR45_driver_core	CNV-RNA Spearman rho	0.732802935730139	3.14192605901521e-17	4.42732292004787e-15	positive	support	TCGA_evaluable_Cao_not_profiled_current_strong_only_not_negative	FALSE	FALSE	T2	25	FALSE
EVIDENCE_000561	GENE:LAMTOR4	LAMTOR4	driver_candidate	TCGA_driver_composite	genome+transcriptome	TCGA-ESCC GDC DR45	unique patient	TCGA_ESCC_DR45_driver_core	CNV-RNA Spearman rho	0.390600024412971	9.10253628816663e-05	0.000271300505773277	positive	support	TCGA_evaluable_Cao_not_profiled_current_strong_only_not_negative	FALSE	FALSE	T2	25	FALSE
EVIDENCE_000562	GENE:LANCL2	LANCL2	driver_candidate	TCGA_driver_composite	genome+transcriptome	TCGA-ESCC GDC DR45	unique patient	TCGA_ESCC_DR45_driver_core	CNV-RNA Spearman rho	0.575945839198214	1.01890934330338e-09	1.15373288319406e-08	positive	support	TCGA_evaluable_Cao_not_profiled_current_strong_only_not_negative	FALSE	FALSE	T2	25	FALSE
EVIDENCE_000563	GENE:LAPTM4B	LAPTM4B	driver_candidate	TCGA_driver_composite	genome+transcriptome	TCGA-ESCC GDC DR45	unique patient	TCGA_ESCC_DR45_driver_core	CNV-RNA Spearman rho	0.441187923460681	7.63915947848684e-06	2.9518531537529e-05	positive	support	TCGA_evaluable_Cao_not_profiled_current_strong_only_not_negative	FALSE	FALSE	T2	25	FALSE
EVIDENCE_000564	GENE:LBR	LBR	driver_candidate	TCGA_driver_composite	genome+transcriptome	TCGA-ESCC GDC DR45	unique patient	TCGA_ESCC_DR45_driver_core	CNV-RNA Spearman rho	0.424783027170762	1.78275313994135e-05	6.28722895459851e-05	positive	support	TCGA_evaluable_Cao_not_profiled_current_strong_only_not_negative	FALSE	FALSE	T2	25	FALSE
