edge_id	axis_candidate_id	source_node	source_layer	target_node	target_layer	edge_class	source_effect_measure	source_effect	target_effect_measure	target_effect	association_effect_measure	association_effect	p_value	q_value	n_complete	sample_design	evidence_source	independence_group	same_patient_evidence	independent_from_tcga_discovery	eligible_as_exact_driver_replication	representation_overlap	original_state_edge_id	meets_T3_T4_retention_criteria	baseline_reliable_match_rate	drop_both_reliable_match_rate	drop_both_direction_retention_rate	drop_both_magnitude_retention_rate	drop_both_low_margin_count	discordance_code	evidence_tier	layer_availability
ESCC_AXIS_00215	STATE:Factor7	Factor7	multiomics_state	Hypoxia	RNA_derived_pathway_activity	TCGA_ECMS_adjusted_factor_PROGENy	delta R2 after ECMS categorical baseline	0.000974897864521845	partial R2	0.00118973851561557	standardized factor beta after ECMS adjustment	-0.0317193299192083	0.768922354835939	0.919005567276895	78	TCGA-ESCC official repository-anchor 78 patients; standardized PROGENy ~ ECMS + standardized MOFA factor	TCGA_ESCC_DR45	TCGA_ESCC_ECMS_official78_shared_RNA	TRUE	FALSE	FALSE	ECMS_and_PROGENy_RNA_derived_MOFA_contains_RNA								same_direction_nonsignificant	T1	evaluable
ESCC_AXIS_00216	STATE:Factor7	Factor7	multiomics_state	TGFb	RNA_derived_pathway_activity	TCGA_ECMS_adjusted_factor_PROGENy	delta R2 after ECMS categorical baseline	0.000782637712158363	partial R2	0.00110596375758387	standardized factor beta after ECMS adjustment	-0.0284200495041151	0.776987718254098	0.919005567276895	78	TCGA-ESCC official repository-anchor 78 patients; standardized PROGENy ~ ECMS + standardized MOFA factor	TCGA_ESCC_DR45	TCGA_ESCC_ECMS_official78_shared_RNA	TRUE	FALSE	FALSE	ECMS_and_PROGENy_RNA_derived_MOFA_contains_RNA								same_direction_nonsignificant	T1	evaluable
ESCC_AXIS_00225	STATE:Factor7	Factor7	multiomics_state	EGFR	RNA_derived_pathway_activity	TCGA_ECMS_adjusted_factor_PROGENy	delta R2 after ECMS categorical baseline	0.000294607423574955	partial R2	0.00042310448228462	standardized factor beta after ECMS adjustment	0.0174367799817334	0.860951048211488	0.944055216889168	78	TCGA-ESCC official repository-anchor 78 patients; standardized PROGENy ~ ECMS + standardized MOFA factor	TCGA_ESCC_DR45	TCGA_ESCC_ECMS_official78_shared_RNA	TRUE	FALSE	FALSE	ECMS_and_PROGENy_RNA_derived_MOFA_contains_RNA								same_direction_nonsignificant	T1	evaluable
ESCC_AXIS_00234	STATE:Factor7	Factor7	multiomics_state	Trail	RNA_derived_pathway_activity	TCGA_ECMS_adjusted_factor_PROGENy	delta R2 after ECMS categorical baseline	7.36124753875078e-07	partial R2	1.09950142348793e-06	standardized factor beta after ECMS adjustment	0.000871605888626035	0.992876285992665	0.995004389064432	78	TCGA-ESCC official repository-anchor 78 patients; standardized PROGENy ~ ECMS + standardized MOFA factor	TCGA_ESCC_DR45	TCGA_ESCC_ECMS_official78_shared_RNA	TRUE	FALSE	FALSE	ECMS_and_PROGENy_RNA_derived_MOFA_contains_RNA								same_direction_nonsignificant	T1	evaluable
ESCC_AXIS_00122	STATE:Factor7	ECMS1-4 locked expression benchmark	external_expression_classifier_state	Factor7	multiomics_state	TCGA_ECMS_factor_explanatory					eta_squared categorical separation	0.0310282605571156	0.503369284356343	0.575279182121535	78	TCGA-ESCC official repository-anchor 78 patients; ECMS and MOFA share TCGA RNA representation	TCGA_ESCC_DR45	TCGA_ESCC_ECMS_official78_shared_RNA	TRUE	FALSE	FALSE	ECMS_RNA_derived_and_MOFA_contains_RNA								same_direction_nonsignificant	T1	evaluable
ESCC_AXIS_00181	STATE:Factor8	Factor8	multiomics_state	JAK-STAT	RNA_derived_pathway_activity	TCGA_ECMS_adjusted_factor_PROGENy	delta R2 after ECMS categorical baseline	0.0165050145174846	partial R2	0.0181928025513184	standardized factor beta after ECMS adjustment	0.131610107352265	0.24859729232647	0.480049943802838	78	TCGA-ESCC official repository-anchor 78 patients; standardized PROGENy ~ ECMS + standardized MOFA factor	TCGA_ESCC_DR45	TCGA_ESCC_ECMS_official78_shared_RNA	TRUE	FALSE	FALSE	ECMS_and_PROGENy_RNA_derived_MOFA_contains_RNA								same_direction_nonsignificant	T1	evaluable
ESCC_AXIS_00193	STATE:Factor8	Factor8	multiomics_state	Hypoxia	RNA_derived_pathway_activity	TCGA_ECMS_adjusted_factor_PROGENy	delta R2 after ECMS categorical baseline	0.00722152399751971	partial R2	0.00881294908313836	standardized factor beta after ECMS adjustment	0.0870554004172576	0.423063552225833	0.676901683561333	78	TCGA-ESCC official repository-anchor 78 patients; standardized PROGENy ~ ECMS + standardized MOFA factor	TCGA_ESCC_DR45	TCGA_ESCC_ECMS_official78_shared_RNA	TRUE	FALSE	FALSE	ECMS_and_PROGENy_RNA_derived_MOFA_contains_RNA								same_direction_nonsignificant	T1	evaluable
ESCC_AXIS_00195	STATE:Factor8	Factor8	multiomics_state	NFkB	RNA_derived_pathway_activity	TCGA_ECMS_adjusted_factor_PROGENy	delta R2 after ECMS categorical baseline	0.00636225514457514	partial R2	0.0071948435005636	standardized factor beta after ECMS adjustment	0.0817121859500753	0.469341312604973	0.730086486274402	78	TCGA-ESCC official repository-anchor 78 patients; standardized PROGENy ~ ECMS + standardized MOFA factor	TCGA_ESCC_DR45	TCGA_ESCC_ECMS_official78_shared_RNA	TRUE	FALSE	FALSE	ECMS_and_PROGENy_RNA_derived_MOFA_contains_RNA								same_direction_nonsignificant	T1	evaluable
ESCC_AXIS_00198	STATE:Factor8	Factor8	multiomics_state	TNFa	RNA_derived_pathway_activity	TCGA_ECMS_adjusted_factor_PROGENy	delta R2 after ECMS categorical baseline	0.00539912182988209	partial R2	0.00625851534092573	standardized factor beta after ECMS adjustment	0.0752736285655793	0.499884955212771	0.746494866451071	78	TCGA-ESCC official repository-anchor 78 patients; standardized PROGENy ~ ECMS + standardized MOFA factor	TCGA_ESCC_DR45	TCGA_ESCC_ECMS_official78_shared_RNA	TRUE	FALSE	FALSE	ECMS_and_PROGENy_RNA_derived_MOFA_contains_RNA								same_direction_nonsignificant	T1	evaluable
ESCC_AXIS_00200	STATE:Factor8	Factor8	multiomics_state	Trail	RNA_derived_pathway_activity	TCGA_ECMS_adjusted_factor_PROGENy	delta R2 after ECMS categorical baseline	0.00361365194926538	partial R2	0.00539747568777113	standardized factor beta after ECMS adjustment	0.0615820934624544	0.531047137014312	0.772432199293545	78	TCGA-ESCC official repository-anchor 78 patients; standardized PROGENy ~ ECMS + standardized MOFA factor	TCGA_ESCC_DR45	TCGA_ESCC_ECMS_official78_shared_RNA	TRUE	FALSE	FALSE	ECMS_and_PROGENy_RNA_derived_MOFA_contains_RNA								same_direction_nonsignificant	T1	evaluable
ESCC_AXIS_00204	STATE:Factor8	Factor8	multiomics_state	Estrogen	RNA_derived_pathway_activity	TCGA_ECMS_adjusted_factor_PROGENy	delta R2 after ECMS categorical baseline	0.00298172167816063	partial R2	0.00314703133242416	standardized factor beta after ECMS adjustment	0.0559390181683167	0.632619393641874	0.874732988739381	78	TCGA-ESCC official repository-anchor 78 patients; standardized PROGENy ~ ECMS + standardized MOFA factor	TCGA_ESCC_DR45	TCGA_ESCC_ECMS_official78_shared_RNA	TRUE	FALSE	FALSE	ECMS_and_PROGENy_RNA_derived_MOFA_contains_RNA								same_direction_nonsignificant	T1	evaluable
ESCC_AXIS_00207	STATE:Factor8	Factor8	multiomics_state	Androgen	RNA_derived_pathway_activity	TCGA_ECMS_adjusted_factor_PROGENy	delta R2 after ECMS categorical baseline	0.00231326751631832	partial R2	0.00238149083416991	standardized factor beta after ECMS adjustment	0.049271322309999	0.677575093325429	0.894762718066069	78	TCGA-ESCC official repository-anchor 78 patients; standardized PROGENy ~ ECMS + standardized MOFA factor	TCGA_ESCC_DR45	TCGA_ESCC_ECMS_official78_shared_RNA	TRUE	FALSE	FALSE	ECMS_and_PROGENy_RNA_derived_MOFA_contains_RNA								same_direction_nonsignificant	T1	evaluable
ESCC_AXIS_00212	STATE:Factor8	Factor8	multiomics_state	TGFb	RNA_derived_pathway_activity	TCGA_ECMS_adjusted_factor_PROGENy	delta R2 after ECMS categorical baseline	0.00133848948813659	partial R2	0.00189145097506688	standardized factor beta after ECMS adjustment	-0.0374790669454546	0.711016802748929	0.894762718066069	78	TCGA-ESCC official repository-anchor 78 patients; standardized PROGENy ~ ECMS + standardized MOFA factor	TCGA_ESCC_DR45	TCGA_ESCC_ECMS_official78_shared_RNA	TRUE	FALSE	FALSE	ECMS_and_PROGENy_RNA_derived_MOFA_contains_RNA								same_direction_nonsignificant	T1	evaluable
ESCC_AXIS_00217	STATE:Factor8	Factor8	multiomics_state	PI3K	RNA_derived_pathway_activity	TCGA_ECMS_adjusted_factor_PROGENy	delta R2 after ECMS categorical baseline	0.000993845080887235	partial R2	0.00109755334197577	standardized factor beta after ECMS adjustment	-0.0322953974973225	0.777815400487176	0.919005567276895	78	TCGA-ESCC official repository-anchor 78 patients; standardized PROGENy ~ ECMS + standardized MOFA factor	TCGA_ESCC_DR45	TCGA_ESCC_ECMS_official78_shared_RNA	TRUE	FALSE	FALSE	ECMS_and_PROGENy_RNA_derived_MOFA_contains_RNA								same_direction_nonsignificant	T1	evaluable
ESCC_AXIS_00220	STATE:Factor8	Factor8	multiomics_state	WNT	RNA_derived_pathway_activity	TCGA_ECMS_adjusted_factor_PROGENy	delta R2 after ECMS categorical baseline	0.000644345825454751	partial R2	0.00080774160558013	standardized factor beta after ECMS adjustment	0.0260040383368203	0.808744384639437	0.926840212089025	78	TCGA-ESCC official repository-anchor 78 patients; standardized PROGENy ~ ECMS + standardized MOFA factor	TCGA_ESCC_DR45	TCGA_ESCC_ECMS_official78_shared_RNA	TRUE	FALSE	FALSE	ECMS_and_PROGENy_RNA_derived_MOFA_contains_RNA								same_direction_nonsignificant	T1	evaluable
ESCC_AXIS_00223	STATE:Factor8	Factor8	multiomics_state	MAPK	RNA_derived_pathway_activity	TCGA_ECMS_adjusted_factor_PROGENy	delta R2 after ECMS categorical baseline	0.000418584788067111	partial R2	0.000522161583294949	standardized factor beta after ECMS adjustment	-0.0209591182902196	0.845709414860921	0.944055216889168	78	TCGA-ESCC official repository-anchor 78 patients; standardized PROGENy ~ ECMS + standardized MOFA factor	TCGA_ESCC_DR45	TCGA_ESCC_ECMS_official78_shared_RNA	TRUE	FALSE	FALSE	ECMS_and_PROGENy_RNA_derived_MOFA_contains_RNA								same_direction_nonsignificant	T1	evaluable
ESCC_AXIS_00224	STATE:Factor8	Factor8	multiomics_state	p53	RNA_derived_pathway_activity	TCGA_ECMS_adjusted_factor_PROGENy	delta R2 after ECMS categorical baseline	0.000364434404117736	partial R2	0.000429996119506944	standardized factor beta after ECMS adjustment	0.019556492814927	0.859834577313999	0.944055216889168	78	TCGA-ESCC official repository-anchor 78 patients; standardized PROGENy ~ ECMS + standardized MOFA factor	TCGA_ESCC_DR45	TCGA_ESCC_ECMS_official78_shared_RNA	TRUE	FALSE	FALSE	ECMS_and_PROGENy_RNA_derived_MOFA_contains_RNA								same_direction_nonsignificant	T1	evaluable
ESCC_AXIS_00230	STATE:Factor8	Factor8	multiomics_state	EGFR	RNA_derived_pathway_activity	TCGA_ECMS_adjusted_factor_PROGENy	delta R2 after ECMS categorical baseline	7.00212655367904e-05	partial R2	0.00010056199855507	standardized factor beta after ECMS adjustment	0.0085722783770782	0.93195211942893	0.975501283888226	78	TCGA-ESCC official repository-anchor 78 patients; standardized PROGENy ~ ECMS + standardized MOFA factor	TCGA_ESCC_DR45	TCGA_ESCC_ECMS_official78_shared_RNA	TRUE	FALSE	FALSE	ECMS_and_PROGENy_RNA_derived_MOFA_contains_RNA								same_direction_nonsignificant	T1	evaluable
ESCC_AXIS_00233	STATE:Factor8	Factor8	multiomics_state	VEGF	RNA_derived_pathway_activity	TCGA_ECMS_adjusted_factor_PROGENy	delta R2 after ECMS categorical baseline	2.27157102233866e-06	partial R2	3.20417992833282e-06	standardized factor beta after ECMS adjustment	0.00154398987474482	0.987839366229825	0.995004389064432	78	TCGA-ESCC official repository-anchor 78 patients; standardized PROGENy ~ ECMS + standardized MOFA factor	TCGA_ESCC_DR45	TCGA_ESCC_ECMS_official78_shared_RNA	TRUE	FALSE	FALSE	ECMS_and_PROGENy_RNA_derived_MOFA_contains_RNA								same_direction_nonsignificant	T1	evaluable
ESCC_AXIS_00121	STATE:Factor8	ECMS1-4 locked expression benchmark	external_expression_classifier_state	Factor8	multiomics_state	TCGA_ECMS_factor_explanatory					eta_squared categorical separation	0.0471217283167516	0.200255592360204	0.267007456480272	78	TCGA-ESCC official repository-anchor 78 patients; ECMS and MOFA share TCGA RNA representation	TCGA_ESCC_DR45	TCGA_ESCC_ECMS_official78_shared_RNA	TRUE	FALSE	FALSE	ECMS_RNA_derived_and_MOFA_contains_RNA								same_direction_nonsignificant	T1	evaluable
ESCC_AXIS_00030	GENE:EP300	EP300:RNA	transcriptome	EP300:protein	proteome	Cao2020_RNA_protein	limma logFC tumor_minus_normal pc1	-0.0137395861439371	median patient log2 tumor_vs_normal		same-patient Spearman rho				0	Cao 2020 RNA and proteome patient mapping; missing protein is not negative	Cao2020_GSE149609_proteome_supplement	Cao2020_same_patient_cross_layer	TRUE	TRUE	FALSE	independent_cohort_orthogonal_calibration_not_exact_driver_event_replication								not_comparable	T0	not_identified_not_negative
ESCC_AXIS_00006	GENE:EP300	EP300:CNV	genome_CNV	EP300:RNA	transcriptome	TCGA_CNV_RNA_dosage	relative_log2_CNV_IQR	0	not_separate_from_association		Spearman rho					TCGA-ESCC driver core; same-patient CNV and RNA	TCGA_ESCC_DR45	TCGA_ESCC_DR45_driver_core_95	TRUE	FALSE	FALSE	direct_same_patient_CNV_RNA_no_external_replication								not_comparable	T0	not_evaluable_not_negative
ESCC_AXIS_00032	GENE:FBXW7	FBXW7:RNA	transcriptome	FBXW7:protein	proteome	Cao2020_RNA_protein	limma logFC tumor_minus_normal pc1	-0.338505278536454	median patient log2 tumor_vs_normal		same-patient Spearman rho				0	Cao 2020 RNA and proteome patient mapping; missing protein is not negative	Cao2020_GSE149609_proteome_supplement	Cao2020_same_patient_cross_layer	TRUE	TRUE	FALSE	independent_cohort_orthogonal_calibration_not_exact_driver_event_replication								not_comparable	T0	not_identified_not_negative
ESCC_AXIS_00025	GENE:KMT2D	KMT2D:RNA	transcriptome	KMT2D:protein	proteome	Cao2020_RNA_protein	limma logFC tumor_minus_normal pc1	-0.0481601148854993	median patient log2 tumor_vs_normal		same-patient Spearman rho				0	Cao 2020 RNA and proteome patient mapping; missing protein is not negative	Cao2020_GSE149609_proteome_supplement	Cao2020_same_patient_cross_layer	TRUE	TRUE	FALSE	independent_cohort_orthogonal_calibration_not_exact_driver_event_replication								not_comparable	T0	not_identified_not_negative
ESCC_AXIS_00001	GENE:KMT2D	KMT2D:CNV	genome_CNV	KMT2D:RNA	transcriptome	TCGA_CNV_RNA_dosage	relative_log2_CNV_IQR	0	not_separate_from_association		Spearman rho					TCGA-ESCC driver core; same-patient CNV and RNA	TCGA_ESCC_DR45	TCGA_ESCC_DR45_driver_core_95	TRUE	FALSE	FALSE	direct_same_patient_CNV_RNA_no_external_replication								not_comparable	T0	not_evaluable_not_negative
ESCC_AXIS_00034	GENE:NFE2L2	NFE2L2:RNA	transcriptome	NFE2L2:protein	proteome	Cao2020_RNA_protein	limma logFC tumor_minus_normal pc1	-0.0809673182949775	median patient log2 tumor_vs_normal		same-patient Spearman rho				0	Cao 2020 RNA and proteome patient mapping; missing protein is not negative	Cao2020_GSE149609_proteome_supplement	Cao2020_same_patient_cross_layer	TRUE	TRUE	FALSE	independent_cohort_orthogonal_calibration_not_exact_driver_event_replication								not_comparable	T0	not_identified_not_negative
ESCC_AXIS_00026	GENE:NOTCH1	NOTCH1:RNA	transcriptome	NOTCH1:protein	proteome	Cao2020_RNA_protein	limma logFC tumor_minus_normal pc1	0.262009824105452	median patient log2 tumor_vs_normal		same-patient Spearman rho				0	Cao 2020 RNA and proteome patient mapping; missing protein is not negative	Cao2020_GSE149609_proteome_supplement	Cao2020_same_patient_cross_layer	TRUE	TRUE	FALSE	independent_cohort_orthogonal_calibration_not_exact_driver_event_replication								not_comparable	T0	not_identified_not_negative
ESCC_AXIS_00028	GENE:NOTCH3	NOTCH3:RNA	transcriptome	NOTCH3:protein	proteome	Cao2020_RNA_protein	limma logFC tumor_minus_normal pc1	0.505648036124808	median patient log2 tumor_vs_normal		same-patient Spearman rho				0	Cao 2020 RNA and proteome patient mapping; missing protein is not negative	Cao2020_GSE149609_proteome_supplement	Cao2020_same_patient_cross_layer	TRUE	TRUE	FALSE	independent_cohort_orthogonal_calibration_not_exact_driver_event_replication								not_comparable	T0	not_identified_not_negative
ESCC_AXIS_00004	GENE:NOTCH3	NOTCH3:CNV	genome_CNV	NOTCH3:RNA	transcriptome	TCGA_CNV_RNA_dosage	relative_log2_CNV_IQR	0	not_separate_from_association		Spearman rho					TCGA-ESCC driver core; same-patient CNV and RNA	TCGA_ESCC_DR45	TCGA_ESCC_DR45_driver_core_95	TRUE	FALSE	FALSE	direct_same_patient_CNV_RNA_no_external_replication								not_comparable	T0	not_evaluable_not_negative
ESCC_AXIS_00033	GENE:PIK3CA	PIK3CA:RNA	transcriptome	PIK3CA:protein	proteome	Cao2020_RNA_protein	limma logFC tumor_minus_normal pc1	0.601007684063865	median patient log2 tumor_vs_normal		same-patient Spearman rho				0	Cao 2020 RNA and proteome patient mapping; missing protein is not negative	Cao2020_GSE149609_proteome_supplement	Cao2020_same_patient_cross_layer	TRUE	TRUE	FALSE	independent_cohort_orthogonal_calibration_not_exact_driver_event_replication								not_comparable	T0	identified_not_quantified_not_negative
ESCC_AXIS_00029	GENE:PTCH1	PTCH1:RNA	transcriptome	PTCH1:protein	proteome	Cao2020_RNA_protein	limma logFC tumor_minus_normal pc1	-0.375415288024046	median patient log2 tumor_vs_normal		same-patient Spearman rho				0	Cao 2020 RNA and proteome patient mapping; missing protein is not negative	Cao2020_GSE149609_proteome_supplement	Cao2020_same_patient_cross_layer	TRUE	TRUE	FALSE	independent_cohort_orthogonal_calibration_not_exact_driver_event_replication								not_comparable	T0	not_identified_not_negative
ESCC_AXIS_00036	GENE:SMARCA4	SMARCA4:RNA	transcriptome	SMARCA4:protein	proteome	Cao2020_RNA_protein	limma logFC tumor_minus_normal pc1	0.136411402277065	median patient log2 tumor_vs_normal		same-patient Spearman rho				0	Cao 2020 RNA and proteome patient mapping; missing protein is not negative	Cao2020_GSE149609_proteome_supplement	Cao2020_same_patient_cross_layer	TRUE	TRUE	FALSE	independent_cohort_orthogonal_calibration_not_exact_driver_event_replication								not_comparable	T0	not_identified_not_negative
ESCC_AXIS_00012	GENE:SMARCA4	SMARCA4:CNV	genome_CNV	SMARCA4:RNA	transcriptome	TCGA_CNV_RNA_dosage	relative_log2_CNV_IQR	0	not_separate_from_association		Spearman rho					TCGA-ESCC driver core; same-patient CNV and RNA	TCGA_ESCC_DR45	TCGA_ESCC_DR45_driver_core_95	TRUE	FALSE	FALSE	direct_same_patient_CNV_RNA_no_external_replication								not_comparable	T0	not_evaluable_not_negative
ESCC_AXIS_00043	GENE:SMARCA4	SMARCA4:mutation	genome_mutation	Factor4	multiomics_state	TCGA_driver_state_internal					rank-biserial correlation: event minus reference	0.520525451559934	0.0228758204504946	0.167683937944865		TCGA-ESCC five-layer core; same patients and partially shared model inputs	TCGA_ESCC_DR45	TCGA_ESCC_DR45_driver_state_shared_patients	TRUE	FALSE	FALSE	predictor_feature_in_mofa_input	TCGA_DRIVER_STATE_0070	FALSE	1	1	1	1	0	same_direction_nonsignificant	T0	evaluable_but_level_factor_soft_qc
ESCC_AXIS_00035	GENE:TP53	TP53:RNA	transcriptome	TP53:protein	proteome	Cao2020_RNA_protein	limma logFC tumor_minus_normal pc1	0.249581407852044	median patient log2 tumor_vs_normal		same-patient Spearman rho				0	Cao 2020 RNA and proteome patient mapping; missing protein is not negative	Cao2020_GSE149609_proteome_supplement	Cao2020_same_patient_cross_layer	TRUE	TRUE	FALSE	independent_cohort_orthogonal_calibration_not_exact_driver_event_replication								not_comparable	T0	not_identified_not_negative
ESCC_AXIS_00044	GENE:TP53	TP53:relative_cnv	genome_CNV	Factor4	multiomics_state	TCGA_driver_state_internal					Spearman rho	0.208790276539727	0.0434323854449104	0.283940830828338		TCGA-ESCC five-layer core; same patients and partially shared model inputs	TCGA_ESCC_DR45	TCGA_ESCC_DR45_driver_state_shared_patients	TRUE	FALSE	FALSE	predictor_layer_in_mofa_input	TCGA_DRIVER_STATE_0059	FALSE	1	1	1	1	0	same_direction_nonsignificant	T0	evaluable_but_level_factor_soft_qc
ESCC_AXIS_00027	GENE:ZNF750	ZNF750:RNA	transcriptome	ZNF750:protein	proteome	Cao2020_RNA_protein	limma logFC tumor_minus_normal pc1	-1.47418514340141	median patient log2 tumor_vs_normal		same-patient Spearman rho				0	Cao 2020 RNA and proteome patient mapping; missing protein is not negative	Cao2020_GSE149609_proteome_supplement	Cao2020_same_patient_cross_layer	TRUE	TRUE	FALSE	independent_cohort_orthogonal_calibration_not_exact_driver_event_replication								not_comparable	T0	not_identified_not_negative
ESCC_AXIS_00003	GENE:ZNF750	ZNF750:CNV	genome_CNV	ZNF750:RNA	transcriptome	TCGA_CNV_RNA_dosage	relative_log2_CNV_IQR	0	not_separate_from_association		Spearman rho					TCGA-ESCC driver core; same-patient CNV and RNA	TCGA_ESCC_DR45	TCGA_ESCC_DR45_driver_core_95	TRUE	FALSE	FALSE	direct_same_patient_CNV_RNA_no_external_replication								not_comparable	T0	not_evaluable_not_negative
ESCC_AXIS_00135	STATE:Factor4	Factor4	multiomics_state	Trail	RNA_derived_pathway_activity	TCGA_ECMS_adjusted_factor_PROGENy	delta R2 after ECMS categorical baseline	0.11098699463139	partial R2	0.165774018525357	standardized factor beta after ECMS adjustment	-0.336799458878487	0.000288691740371458	0.00269445624346694	78	TCGA-ESCC official repository-anchor 78 patients; standardized PROGENy ~ ECMS + standardized MOFA factor	TCGA_ESCC_DR45	TCGA_ESCC_ECMS_official78_shared_RNA	TRUE	FALSE	FALSE	ECMS_and_PROGENy_RNA_derived_MOFA_contains_RNA								technical_background_level_factor	T0	evaluable_but_level_factor_soft_qc
ESCC_AXIS_00147	STATE:Factor4	Factor4	multiomics_state	VEGF	RNA_derived_pathway_activity	TCGA_ECMS_adjusted_factor_PROGENy	delta R2 after ECMS categorical baseline	0.0640957956105284	partial R2	0.0904107596751863	standardized factor beta after ECMS adjustment	0.255947039613295	0.00876156935654305	0.0408873236638676	78	TCGA-ESCC official repository-anchor 78 patients; standardized PROGENy ~ ECMS + standardized MOFA factor	TCGA_ESCC_DR45	TCGA_ESCC_ECMS_official78_shared_RNA	TRUE	FALSE	FALSE	ECMS_and_PROGENy_RNA_derived_MOFA_contains_RNA								technical_background_level_factor	T0	evaluable_but_level_factor_soft_qc
ESCC_AXIS_00162	STATE:Factor4	Factor4	multiomics_state	Androgen	RNA_derived_pathway_activity	TCGA_ECMS_adjusted_factor_PROGENy	delta R2 after ECMS categorical baseline	0.0422272547506079	partial R2	0.0434726288383555	standardized factor beta after ECMS adjustment	-0.207745566114924	0.0726332956963168	0.208587926102243	78	TCGA-ESCC official repository-anchor 78 patients; standardized PROGENy ~ ECMS + standardized MOFA factor	TCGA_ESCC_DR45	TCGA_ESCC_ECMS_official78_shared_RNA	TRUE	FALSE	FALSE	ECMS_and_PROGENy_RNA_derived_MOFA_contains_RNA								technical_background_level_factor	T0	evaluable_but_level_factor_soft_qc
ESCC_AXIS_00168	STATE:Factor4	Factor4	multiomics_state	JAK-STAT	RNA_derived_pathway_activity	TCGA_ECMS_adjusted_factor_PROGENy	delta R2 after ECMS categorical baseline	0.02960618847239	partial R2	0.0326336908461804	standardized factor beta after ECMS adjustment	-0.173950863555468	0.120908610286437	0.30092809671291	78	TCGA-ESCC official repository-anchor 78 patients; standardized PROGENy ~ ECMS + standardized MOFA factor	TCGA_ESCC_DR45	TCGA_ESCC_ECMS_official78_shared_RNA	TRUE	FALSE	FALSE	ECMS_and_PROGENy_RNA_derived_MOFA_contains_RNA								technical_background_level_factor	T0	evaluable_but_level_factor_soft_qc
ESCC_AXIS_00169	STATE:Factor4	Factor4	multiomics_state	NFkB	RNA_derived_pathway_activity	TCGA_ECMS_adjusted_factor_PROGENy	delta R2 after ECMS categorical baseline	0.0273738126148824	partial R2	0.0309560514789736	standardized factor beta after ECMS adjustment	-0.167264194845469	0.131061959604813	0.319107379907371	78	TCGA-ESCC official repository-anchor 78 patients; standardized PROGENy ~ ECMS + standardized MOFA factor	TCGA_ESCC_DR45	TCGA_ESCC_ECMS_official78_shared_RNA	TRUE	FALSE	FALSE	ECMS_and_PROGENy_RNA_derived_MOFA_contains_RNA								technical_background_level_factor	T0	evaluable_but_level_factor_soft_qc
ESCC_AXIS_00176	STATE:Factor4	Factor4	multiomics_state	TNFa	RNA_derived_pathway_activity	TCGA_ECMS_adjusted_factor_PROGENy	delta R2 after ECMS categorical baseline	0.0193806325347721	partial R2	0.0224655026979387	standardized factor beta after ECMS adjustment	-0.140740572379801	0.199315402185958	0.421194812166552	78	TCGA-ESCC official repository-anchor 78 patients; standardized PROGENy ~ ECMS + standardized MOFA factor	TCGA_ESCC_DR45	TCGA_ESCC_ECMS_official78_shared_RNA	TRUE	FALSE	FALSE	ECMS_and_PROGENy_RNA_derived_MOFA_contains_RNA								technical_background_level_factor	T0	evaluable_but_level_factor_soft_qc
ESCC_AXIS_00184	STATE:Factor4	Factor4	multiomics_state	Hypoxia	RNA_derived_pathway_activity	TCGA_ECMS_adjusted_factor_PROGENy	delta R2 after ECMS categorical baseline	0.0137295307139694	partial R2	0.0167551413190836	standardized factor beta after ECMS adjustment	-0.118457669935289	0.268365895974917	0.488437417044609	78	TCGA-ESCC official repository-anchor 78 patients; standardized PROGENy ~ ECMS + standardized MOFA factor	TCGA_ESCC_DR45	TCGA_ESCC_ECMS_official78_shared_RNA	TRUE	FALSE	FALSE	ECMS_and_PROGENy_RNA_derived_MOFA_contains_RNA								technical_background_level_factor	T0	evaluable_but_level_factor_soft_qc
ESCC_AXIS_00186	STATE:Factor4	Factor4	multiomics_state	MAPK	RNA_derived_pathway_activity	TCGA_ECMS_adjusted_factor_PROGENy	delta R2 after ECMS categorical baseline	0.0118617780537517	partial R2	0.0147969180577275	standardized factor beta after ECMS adjustment	0.11010580999535	0.298512493373918	0.530688877109188	78	TCGA-ESCC official repository-anchor 78 patients; standardized PROGENy ~ ECMS + standardized MOFA factor	TCGA_ESCC_DR45	TCGA_ESCC_ECMS_official78_shared_RNA	TRUE	FALSE	FALSE	ECMS_and_PROGENy_RNA_derived_MOFA_contains_RNA								technical_background_level_factor	T0	evaluable_but_level_factor_soft_qc
ESCC_AXIS_00201	STATE:Factor4	Factor4	multiomics_state	PI3K	RNA_derived_pathway_activity	TCGA_ECMS_adjusted_factor_PROGENy	delta R2 after ECMS categorical baseline	0.00424094323368428	partial R2	0.00468348790850215	standardized factor beta after ECMS adjustment	-0.0658364748561175	0.559621772512513	0.803559468223096	78	TCGA-ESCC official repository-anchor 78 patients; standardized PROGENy ~ ECMS + standardized MOFA factor	TCGA_ESCC_DR45	TCGA_ESCC_ECMS_official78_shared_RNA	TRUE	FALSE	FALSE	ECMS_and_PROGENy_RNA_derived_MOFA_contains_RNA								technical_background_level_factor	T0	evaluable_but_level_factor_soft_qc
