model_id	reference_factor	candidate_factor	raw_shared_loading_correlation	absolute_shared_loading_correlation	patient_score_correlation_diagnostic_raw	patient_score_correlation_diagnostic_aligned	absolute_patient_score_correlation_diagnostic	sign_multiplier	sign_flipped	reference_margin	candidate_margin	minimum_match_margin	low_margin_flag	match_reliable	matching_status	loading_alignment_is_event_blind	loading_alignment_views	loading_standardization	reference_factor_count	candidate_factor_count	loading_alignment_method	patient_score_diagnostic_method	minimum_absolute_correlation	minimum_margin_required	high_confidence_override	override_margin_requirement	seed	scenario_order	scenario_id	scenario_class	target_gene_id	target_gene_name	scenario_no_op	expected_model_action	mutation_action	cnv_action	model_completed	model_converged	training_iteration_count	final_elbo	counts_toward_sensitivity
baseline__seed_20260711	Factor1	Factor1	1	1	1	1	1	1	FALSE	0.880888682098358	0.880888682098358	0.880888682098358	FALSE	TRUE	reliable_hungarian_match	TRUE	RNA;miRNA;HM450	per-view per-factor center then unit-L2; concatenate shared features	8	8	Pearson correlation of standardized loadings	spearman	0.35	0.05	0.7	0.05	20260711	1	baseline	baseline_multi_seed			FALSE	fit_new_mofa_model	retained	retained	TRUE	TRUE	300	-554116.37722269	TRUE
baseline__seed_20260711	Factor2	Factor2	1	1	1	1	1	1	FALSE	0.744260954164839	0.744260954164839	0.744260954164839	FALSE	TRUE	reliable_hungarian_match	TRUE	RNA;miRNA;HM450	per-view per-factor center then unit-L2; concatenate shared features	8	8	Pearson correlation of standardized loadings	spearman	0.35	0.05	0.7	0.05	20260711	1	baseline	baseline_multi_seed			FALSE	fit_new_mofa_model	retained	retained	TRUE	TRUE	300	-554116.37722269	TRUE
baseline__seed_20260711	Factor3	Factor3	1	1	1	1	1	1	FALSE	0.866943659076289	0.866943659076289	0.866943659076289	FALSE	TRUE	reliable_hungarian_match	TRUE	RNA;miRNA;HM450	per-view per-factor center then unit-L2; concatenate shared features	8	8	Pearson correlation of standardized loadings	spearman	0.35	0.05	0.7	0.05	20260711	1	baseline	baseline_multi_seed			FALSE	fit_new_mofa_model	retained	retained	TRUE	TRUE	300	-554116.37722269	TRUE
baseline__seed_20260711	Factor4	Factor4	1	1	1	1	1	1	FALSE	0.744260954164839	0.744260954164839	0.744260954164839	FALSE	TRUE	reliable_hungarian_match	TRUE	RNA;miRNA;HM450	per-view per-factor center then unit-L2; concatenate shared features	8	8	Pearson correlation of standardized loadings	spearman	0.35	0.05	0.7	0.05	20260711	1	baseline	baseline_multi_seed			FALSE	fit_new_mofa_model	retained	retained	TRUE	TRUE	300	-554116.37722269	TRUE
baseline__seed_20260711	Factor5	Factor5	1	1	1	1	1	1	FALSE	0.853956674700346	0.853956674700346	0.853956674700346	FALSE	TRUE	reliable_hungarian_match	TRUE	RNA;miRNA;HM450	per-view per-factor center then unit-L2; concatenate shared features	8	8	Pearson correlation of standardized loadings	spearman	0.35	0.05	0.7	0.05	20260711	1	baseline	baseline_multi_seed			FALSE	fit_new_mofa_model	retained	retained	TRUE	TRUE	300	-554116.37722269	TRUE
baseline__seed_20260711	Factor6	Factor6	1	1	1	1	1	1	FALSE	0.839062620711808	0.839062620711808	0.839062620711808	FALSE	TRUE	reliable_hungarian_match	TRUE	RNA;miRNA;HM450	per-view per-factor center then unit-L2; concatenate shared features	8	8	Pearson correlation of standardized loadings	spearman	0.35	0.05	0.7	0.05	20260711	1	baseline	baseline_multi_seed			FALSE	fit_new_mofa_model	retained	retained	TRUE	TRUE	300	-554116.37722269	TRUE
baseline__seed_20260711	Factor7	Factor7	1	1	1	1	1	1	FALSE	0.92234986222424	0.92234986222424	0.92234986222424	FALSE	TRUE	reliable_hungarian_match	TRUE	RNA;miRNA;HM450	per-view per-factor center then unit-L2; concatenate shared features	8	8	Pearson correlation of standardized loadings	spearman	0.35	0.05	0.7	0.05	20260711	1	baseline	baseline_multi_seed			FALSE	fit_new_mofa_model	retained	retained	TRUE	TRUE	300	-554116.37722269	TRUE
baseline__seed_20260711	Factor8	Factor8	1	1	1	1	1	1	FALSE	0.824337383240004	0.824337383240004	0.824337383240004	FALSE	TRUE	reliable_hungarian_match	TRUE	RNA;miRNA;HM450	per-view per-factor center then unit-L2; concatenate shared features	8	8	Pearson correlation of standardized loadings	spearman	0.35	0.05	0.7	0.05	20260711	1	baseline	baseline_multi_seed			FALSE	fit_new_mofa_model	retained	retained	TRUE	TRUE	300	-554116.37722269	TRUE
drop_mutation_view__seed_20260711	Factor1	Factor1	-0.626100009716627	0.626100009716627	-0.652046382256258	0.652046382256258	0.652046382256258	-1	TRUE	-0.076887356961315	-0.125309590657946	-0.125309590657946	TRUE	FALSE	assigned_low_margin_unmatched	TRUE	RNA;miRNA;HM450	per-view per-factor center then unit-L2; concatenate shared features	8	8	Pearson correlation of standardized loadings	spearman	0.35	0.05	0.7	0.05	20260711	2	drop_mutation_view	global_view_drop			FALSE	fit_new_mofa_model	view_removed	retained	TRUE	TRUE	345	-550821.481719845	TRUE
drop_mutation_view__seed_20260711	Factor2	Factor2	0.998236495543582	0.998236495543582	0.996734457970595	0.996734457970595	0.996734457970595	1	FALSE	0.733050118303427	0.751656145432383	0.733050118303427	FALSE	TRUE	reliable_hungarian_match	TRUE	RNA;miRNA;HM450	per-view per-factor center then unit-L2; concatenate shared features	8	8	Pearson correlation of standardized loadings	spearman	0.35	0.05	0.7	0.05	20260711	2	drop_mutation_view	global_view_drop			FALSE	fit_new_mofa_model	view_removed	retained	TRUE	TRUE	345	-550821.481719845	TRUE
drop_mutation_view__seed_20260711	Factor3	Factor6	-0.675872769692935	0.675872769692935	-0.637510385435105	0.637510385435105	0.637510385435105	-1	TRUE	-0.0755368306816378	0.143554552522605	-0.0755368306816378	TRUE	FALSE	assigned_low_margin_unmatched	TRUE	RNA;miRNA;HM450	per-view per-factor center then unit-L2; concatenate shared features	8	8	Pearson correlation of standardized loadings	spearman	0.35	0.05	0.7	0.05	20260711	2	drop_mutation_view	global_view_drop			FALSE	fit_new_mofa_model	view_removed	retained	TRUE	TRUE	345	-550821.481719845	TRUE
drop_mutation_view__seed_20260711	Factor4	Factor4	0.986520865413592	0.986520865413592	0.991995087237655	0.991995087237655	0.991995087237655	1	FALSE	0.739940515302394	0.681312963677034	0.681312963677034	FALSE	TRUE	reliable_hungarian_match	TRUE	RNA;miRNA;HM450	per-view per-factor center then unit-L2; concatenate shared features	8	8	Pearson correlation of standardized loadings	spearman	0.35	0.05	0.7	0.05	20260711	2	drop_mutation_view	global_view_drop			FALSE	fit_new_mofa_model	view_removed	retained	TRUE	TRUE	345	-550821.481719845	TRUE
drop_mutation_view__seed_20260711	Factor5	Factor5	-0.997816103677328	0.997816103677328	-0.997904851352816	0.997904851352816	0.997904851352816	-1	TRUE	0.850921235122495	0.848627382000142	0.848627382000142	FALSE	TRUE	reliable_hungarian_match	TRUE	RNA;miRNA;HM450	per-view per-factor center then unit-L2; concatenate shared features	8	8	Pearson correlation of standardized loadings	spearman	0.35	0.05	0.7	0.05	20260711	2	drop_mutation_view	global_view_drop			FALSE	fit_new_mofa_model	view_removed	retained	TRUE	TRUE	345	-550821.481719845	TRUE
drop_mutation_view__seed_20260711	Factor6	Factor7	0.99718962324442	0.99718962324442	0.997890402051801	0.997890402051801	0.997890402051801	1	FALSE	0.829808931501121	0.842235519892576	0.829808931501121	FALSE	TRUE	reliable_hungarian_match	TRUE	RNA;miRNA;HM450	per-view per-factor center then unit-L2; concatenate shared features	8	8	Pearson correlation of standardized loadings	spearman	0.35	0.05	0.7	0.05	20260711	2	drop_mutation_view	global_view_drop			FALSE	fit_new_mofa_model	view_removed	retained	TRUE	TRUE	345	-550821.481719845	TRUE
drop_mutation_view__seed_20260711	Factor7	Factor8	-0.977033416772979	0.977033416772979	-0.934978145432215	0.934978145432215	0.934978145432215	-1	TRUE	0.857511074626118	0.801570498032983	0.801570498032983	FALSE	TRUE	reliable_hungarian_match	TRUE	RNA;miRNA;HM450	per-view per-factor center then unit-L2; concatenate shared features	8	8	Pearson correlation of standardized loadings	spearman	0.35	0.05	0.7	0.05	20260711	2	drop_mutation_view	global_view_drop			FALSE	fit_new_mofa_model	view_removed	retained	TRUE	TRUE	345	-550821.481719845	TRUE
drop_mutation_view__seed_20260711	Factor8	Factor3	0.707054180616254	0.707054180616254	0.764895423183904	0.764895423183904	0.764895423183904	1	FALSE	0.401846278879696	0.00406681393831232	0.00406681393831232	TRUE	FALSE	assigned_low_margin_unmatched	TRUE	RNA;miRNA;HM450	per-view per-factor center then unit-L2; concatenate shared features	8	8	Pearson correlation of standardized loadings	spearman	0.35	0.05	0.7	0.05	20260711	2	drop_mutation_view	global_view_drop			FALSE	fit_new_mofa_model	view_removed	retained	TRUE	TRUE	345	-550821.481719845	TRUE
drop_cnv_view__seed_20260711	Factor1	Factor1	0.996616587876539	0.996616587876539	0.996561066358415	0.996561066358415	0.996561066358415	1	FALSE	0.823537801580823	0.855834264488207	0.823537801580823	FALSE	TRUE	reliable_hungarian_match	TRUE	RNA;miRNA;HM450	per-view per-factor center then unit-L2; concatenate shared features	8	8	Pearson correlation of standardized loadings	spearman	0.35	0.05	0.7	0.05	20260711	3	drop_cnv_view	global_view_drop			FALSE	fit_new_mofa_model	retained	view_removed	TRUE	TRUE	220	-476686.718559611	TRUE
drop_cnv_view__seed_20260711	Factor2	Factor2	0.998401309625071	0.998401309625071	0.99660441426146	0.99660441426146	0.99660441426146	1	FALSE	0.783543372489051	0.748830506966578	0.748830506966578	FALSE	TRUE	reliable_hungarian_match	TRUE	RNA;miRNA;HM450	per-view per-factor center then unit-L2; concatenate shared features	8	8	Pearson correlation of standardized loadings	spearman	0.35	0.05	0.7	0.05	20260711	3	drop_cnv_view	global_view_drop			FALSE	fit_new_mofa_model	retained	view_removed	TRUE	TRUE	220	-476686.718559611	TRUE
drop_cnv_view__seed_20260711	Factor3	Factor3	-0.997993292483045	0.997993292483045	-0.99663331286349	0.99663331286349	0.99663331286349	-1	TRUE	0.870840198831712	0.860105727625917	0.860105727625917	FALSE	TRUE	reliable_hungarian_match	TRUE	RNA;miRNA;HM450	per-view per-factor center then unit-L2; concatenate shared features	8	8	Pearson correlation of standardized loadings	spearman	0.35	0.05	0.7	0.05	20260711	3	drop_cnv_view	global_view_drop			FALSE	fit_new_mofa_model	retained	view_removed	TRUE	TRUE	220	-476686.718559611	TRUE
drop_cnv_view__seed_20260711	Factor4	Factor7	0.594785506573292	0.594785506573292	0.740837336993823	0.740837336993823	0.740837336993823	1	FALSE	-0.111079882153891	-0.033840598880764	-0.111079882153891	TRUE	FALSE	assigned_low_margin_unmatched	TRUE	RNA;miRNA;HM450	per-view per-factor center then unit-L2; concatenate shared features	8	8	Pearson correlation of standardized loadings	spearman	0.35	0.05	0.7	0.05	20260711	3	drop_cnv_view	global_view_drop			FALSE	fit_new_mofa_model	retained	view_removed	TRUE	TRUE	220	-476686.718559611	TRUE
drop_cnv_view__seed_20260711	Factor5	Factor4	0.999419669571916	0.999419669571916	0.999335332153307	0.999335332153307	0.999335332153307	1	FALSE	0.853330733785131	0.857446945168836	0.853330733785131	FALSE	TRUE	reliable_hungarian_match	TRUE	RNA;miRNA;HM450	per-view per-factor center then unit-L2; concatenate shared features	8	8	Pearson correlation of standardized loadings	spearman	0.35	0.05	0.7	0.05	20260711	3	drop_cnv_view	global_view_drop			FALSE	fit_new_mofa_model	retained	view_removed	TRUE	TRUE	220	-476686.718559611	TRUE
drop_cnv_view__seed_20260711	Factor6	Factor6	0.998243437089464	0.998243437089464	0.999205288444171	0.999205288444171	0.999205288444171	1	FALSE	0.802891234826803	0.847120207073275	0.802891234826803	FALSE	TRUE	reliable_hungarian_match	TRUE	RNA;miRNA;HM450	per-view per-factor center then unit-L2; concatenate shared features	8	8	Pearson correlation of standardized loadings	spearman	0.35	0.05	0.7	0.05	20260711	3	drop_cnv_view	global_view_drop			FALSE	fit_new_mofa_model	retained	view_removed	TRUE	TRUE	220	-476686.718559611	TRUE
drop_cnv_view__seed_20260711	Factor7	Factor8	0.995645980129931	0.995645980129931	0.985406205974786	0.985406205974786	0.985406205974786	1	FALSE	0.923519314641101	0.91129040295228	0.91129040295228	FALSE	TRUE	reliable_hungarian_match	TRUE	RNA;miRNA;HM450	per-view per-factor center then unit-L2; concatenate shared features	8	8	Pearson correlation of standardized loadings	spearman	0.35	0.05	0.7	0.05	20260711	3	drop_cnv_view	global_view_drop			FALSE	fit_new_mofa_model	retained	view_removed	TRUE	TRUE	220	-476686.718559611	TRUE
drop_cnv_view__seed_20260711	Factor8	Factor5	-0.799998610829623	0.799998610829623	-0.660744861467327	0.660744861467327	0.660744861467327	-1	TRUE	0.171372505375567	0.0941332221024402	0.0941332221024402	FALSE	TRUE	reliable_hungarian_match	TRUE	RNA;miRNA;HM450	per-view per-factor center then unit-L2; concatenate shared features	8	8	Pearson correlation of standardized loadings	spearman	0.35	0.05	0.7	0.05	20260711	3	drop_cnv_view	global_view_drop			FALSE	fit_new_mofa_model	retained	view_removed	TRUE	TRUE	220	-476686.718559611	TRUE
drop_both_event_views__seed_20260711	Factor1	Factor1	0.997105913287103	0.997105913287103	0.996821153776686	0.996821153776686	0.996821153776686	1	FALSE	0.87947246643578	0.860416436779059	0.860416436779059	FALSE	TRUE	reliable_hungarian_match	TRUE	RNA;miRNA;HM450	per-view per-factor center then unit-L2; concatenate shared features	8	8	Pearson correlation of standardized loadings	spearman	0.35	0.05	0.7	0.05	20260711	4	drop_both_event_views	global_view_drop			FALSE	fit_new_mofa_model	view_removed	view_removed	TRUE	TRUE	230	-473182.169390733	TRUE
drop_both_event_views__seed_20260711	Factor2	Factor2	0.998148371137398	0.998148371137398	0.996011992919842	0.996011992919842	0.996011992919842	1	FALSE	0.785258235534478	0.756087850193059	0.756087850193059	FALSE	TRUE	reliable_hungarian_match	TRUE	RNA;miRNA;HM450	per-view per-factor center then unit-L2; concatenate shared features	8	8	Pearson correlation of standardized loadings	spearman	0.35	0.05	0.7	0.05	20260711	4	drop_both_event_views	global_view_drop			FALSE	fit_new_mofa_model	view_removed	view_removed	TRUE	TRUE	230	-473182.169390733	TRUE
drop_both_event_views__seed_20260711	Factor3	Factor3	-0.997116738410294	0.997116738410294	-0.995636311093451	0.995636311093451	0.995636311093451	-1	TRUE	0.871812912184936	0.860121915023584	0.860121915023584	FALSE	TRUE	reliable_hungarian_match	TRUE	RNA;miRNA;HM450	per-view per-factor center then unit-L2; concatenate shared features	8	8	Pearson correlation of standardized loadings	spearman	0.35	0.05	0.7	0.05	20260711	4	drop_both_event_views	global_view_drop			FALSE	fit_new_mofa_model	view_removed	view_removed	TRUE	TRUE	230	-473182.169390733	TRUE
drop_both_event_views__seed_20260711	Factor4	Factor4	0.881283744038965	0.881283744038965	0.927883538633818	0.927883538633818	0.927883538633818	1	FALSE	0.586995839055708	0.27710648144252	0.27710648144252	FALSE	TRUE	reliable_hungarian_match	TRUE	RNA;miRNA;HM450	per-view per-factor center then unit-L2; concatenate shared features	8	8	Pearson correlation of standardized loadings	spearman	0.35	0.05	0.7	0.05	20260711	4	drop_both_event_views	global_view_drop			FALSE	fit_new_mofa_model	view_removed	view_removed	TRUE	TRUE	230	-473182.169390733	TRUE
drop_both_event_views__seed_20260711	Factor5	Factor5	0.999252549838101	0.999252549838101	0.999306433551277	0.999306433551277	0.999306433551277	1	FALSE	0.853278050248111	0.858153288044267	0.853278050248111	FALSE	TRUE	reliable_hungarian_match	TRUE	RNA;miRNA;HM450	per-view per-factor center then unit-L2; concatenate shared features	8	8	Pearson correlation of standardized loadings	spearman	0.35	0.05	0.7	0.05	20260711	4	drop_both_event_views	global_view_drop			FALSE	fit_new_mofa_model	view_removed	view_removed	TRUE	TRUE	230	-473182.169390733	TRUE
drop_both_event_views__seed_20260711	Factor6	Factor6	0.997750228728005	0.997750228728005	0.999234187046202	0.999234187046202	0.999234187046202	1	FALSE	0.801571057458171	0.844085762027393	0.801571057458171	FALSE	TRUE	reliable_hungarian_match	TRUE	RNA;miRNA;HM450	per-view per-factor center then unit-L2; concatenate shared features	8	8	Pearson correlation of standardized loadings	spearman	0.35	0.05	0.7	0.05	20260711	4	drop_both_event_views	global_view_drop			FALSE	fit_new_mofa_model	view_removed	view_removed	TRUE	TRUE	230	-473182.169390733	TRUE
drop_both_event_views__seed_20260711	Factor7	Factor8	-0.995347852193533	0.995347852193533	-0.981692735613915	0.981692735613915	0.981692735613915	-1	TRUE	0.921170925504346	0.907354725828851	0.907354725828851	FALSE	TRUE	reliable_hungarian_match	TRUE	RNA;miRNA;HM450	per-view per-factor center then unit-L2; concatenate shared features	8	8	Pearson correlation of standardized loadings	spearman	0.35	0.05	0.7	0.05	20260711	4	drop_both_event_views	global_view_drop			FALSE	fit_new_mofa_model	view_removed	view_removed	TRUE	TRUE	230	-473182.169390733	TRUE
drop_both_event_views__seed_20260711	Factor8	Factor7	-0.873642525676316	0.873642525676316	-0.839179279702344	0.839179279702344	0.839179279702344	-1	TRUE	0.269465263079872	0.57935462069306	0.269465263079872	FALSE	TRUE	reliable_hungarian_match	TRUE	RNA;miRNA;HM450	per-view per-factor center then unit-L2; concatenate shared features	8	8	Pearson correlation of standardized loadings	spearman	0.35	0.05	0.7	0.05	20260711	4	drop_both_event_views	global_view_drop			FALSE	fit_new_mofa_model	view_removed	view_removed	TRUE	TRUE	230	-473182.169390733	TRUE
drop_gene_event_features_PIK3CA__seed_20260711	Factor1	Factor1	0.999998233873094	0.999998233873094	0.999956652096955	0.999956652096955	0.999956652096955	1	FALSE	0.880751681707255	0.881177517163117	0.880751681707255	FALSE	TRUE	reliable_hungarian_match	TRUE	RNA;miRNA;HM450	per-view per-factor center then unit-L2; concatenate shared features	8	8	Pearson correlation of standardized loadings	spearman	0.35	0.05	0.7	0.05	20260711	5	drop_gene_event_features_PIK3CA	gene_event_feature_drop	ENSG00000121879.6	PIK3CA	FALSE	fit_new_mofa_model	gene_feature_removed	no_op_gene_feature_not_in_reference_model	TRUE	TRUE	305	-554049.883373287	TRUE
drop_gene_event_features_PIK3CA__seed_20260711	Factor2	Factor2	0.999999915697665	0.999999915697665	0.999985550698985	0.999985550698985	0.999985550698985	1	FALSE	0.744472510365453	0.74415992734536	0.74415992734536	FALSE	TRUE	reliable_hungarian_match	TRUE	RNA;miRNA;HM450	per-view per-factor center then unit-L2; concatenate shared features	8	8	Pearson correlation of standardized loadings	spearman	0.35	0.05	0.7	0.05	20260711	5	drop_gene_event_features_PIK3CA	gene_event_feature_drop	ENSG00000121879.6	PIK3CA	FALSE	fit_new_mofa_model	gene_feature_removed	no_op_gene_feature_not_in_reference_model	TRUE	TRUE	305	-554049.883373287	TRUE
drop_gene_event_features_PIK3CA__seed_20260711	Factor3	Factor3	0.999998660280934	0.999998660280934	0.99997110139797	0.99997110139797	0.99997110139797	1	FALSE	0.866840756345073	0.866918952694912	0.866840756345073	FALSE	TRUE	reliable_hungarian_match	TRUE	RNA;miRNA;HM450	per-view per-factor center then unit-L2; concatenate shared features	8	8	Pearson correlation of standardized loadings	spearman	0.35	0.05	0.7	0.05	20260711	5	drop_gene_event_features_PIK3CA	gene_event_feature_drop	ENSG00000121879.6	PIK3CA	FALSE	fit_new_mofa_model	gene_feature_removed	no_op_gene_feature_not_in_reference_model	TRUE	TRUE	305	-554049.883373287	TRUE
drop_gene_event_features_PIK3CA__seed_20260711	Factor4	Factor4	0.999996674251565	0.999996674251565	1	1	1	1	FALSE	0.74415668589926	0.744469268919353	0.74415668589926	FALSE	TRUE	reliable_hungarian_match	TRUE	RNA;miRNA;HM450	per-view per-factor center then unit-L2; concatenate shared features	8	8	Pearson correlation of standardized loadings	spearman	0.35	0.05	0.7	0.05	20260711	5	drop_gene_event_features_PIK3CA	gene_event_feature_drop	ENSG00000121879.6	PIK3CA	FALSE	fit_new_mofa_model	gene_feature_removed	no_op_gene_feature_not_in_reference_model	TRUE	TRUE	305	-554049.883373287	TRUE
drop_gene_event_features_PIK3CA__seed_20260711	Factor5	Factor5	0.999999135511654	0.999999135511654	1	1	1	1	FALSE	0.853939054330476	0.853909894162219	0.853909894162219	FALSE	TRUE	reliable_hungarian_match	TRUE	RNA;miRNA;HM450	per-view per-factor center then unit-L2; concatenate shared features	8	8	Pearson correlation of standardized loadings	spearman	0.35	0.05	0.7	0.05	20260711	5	drop_gene_event_features_PIK3CA	gene_event_feature_drop	ENSG00000121879.6	PIK3CA	FALSE	fit_new_mofa_model	gene_feature_removed	no_op_gene_feature_not_in_reference_model	TRUE	TRUE	305	-554049.883373287	TRUE
drop_gene_event_features_PIK3CA__seed_20260711	Factor6	Factor6	0.999999906875943	0.999999906875943	1	1	1	1	FALSE	0.839369005016073	0.839072582166498	0.839072582166498	FALSE	TRUE	reliable_hungarian_match	TRUE	RNA;miRNA;HM450	per-view per-factor center then unit-L2; concatenate shared features	8	8	Pearson correlation of standardized loadings	spearman	0.35	0.05	0.7	0.05	20260711	5	drop_gene_event_features_PIK3CA	gene_event_feature_drop	ENSG00000121879.6	PIK3CA	FALSE	fit_new_mofa_model	gene_feature_removed	no_op_gene_feature_not_in_reference_model	TRUE	TRUE	305	-554049.883373287	TRUE
drop_gene_event_features_PIK3CA__seed_20260711	Factor7	Factor7	0.999999698630081	0.999999698630081	0.999985550698985	0.999985550698985	0.999985550698985	1	FALSE	0.922329931809103	0.922409631036633	0.922329931809103	FALSE	TRUE	reliable_hungarian_match	TRUE	RNA;miRNA;HM450	per-view per-factor center then unit-L2; concatenate shared features	8	8	Pearson correlation of standardized loadings	spearman	0.35	0.05	0.7	0.05	20260711	5	drop_gene_event_features_PIK3CA	gene_event_feature_drop	ENSG00000121879.6	PIK3CA	FALSE	fit_new_mofa_model	gene_feature_removed	no_op_gene_feature_not_in_reference_model	TRUE	TRUE	305	-554049.883373287	TRUE
drop_gene_event_features_PIK3CA__seed_20260711	Factor8	Factor8	0.999996502009005	0.999996502009005	0.99997110139797	0.99997110139797	0.99997110139797	1	FALSE	0.82666110056603	0.822688199282647	0.822688199282647	FALSE	TRUE	reliable_hungarian_match	TRUE	RNA;miRNA;HM450	per-view per-factor center then unit-L2; concatenate shared features	8	8	Pearson correlation of standardized loadings	spearman	0.35	0.05	0.7	0.05	20260711	5	drop_gene_event_features_PIK3CA	gene_event_feature_drop	ENSG00000121879.6	PIK3CA	FALSE	fit_new_mofa_model	gene_feature_removed	no_op_gene_feature_not_in_reference_model	TRUE	TRUE	305	-554049.883373287	TRUE
drop_gene_event_features_NFE2L2__seed_20260711	Factor1	Factor1	0.999972326789718	0.999972326789718	0.999898854892895	0.999898854892895	0.999898854892895	1	FALSE	0.880228785239256	0.881164935595905	0.880228785239256	FALSE	TRUE	reliable_hungarian_match	TRUE	RNA;miRNA;HM450	per-view per-factor center then unit-L2; concatenate shared features	8	8	Pearson correlation of standardized loadings	spearman	0.35	0.05	0.7	0.05	20260711	6	drop_gene_event_features_NFE2L2	gene_event_feature_drop	ENSG00000116044.16	NFE2L2	FALSE	fit_new_mofa_model	gene_feature_removed	no_op_gene_feature_not_in_reference_model	TRUE	TRUE	345	-554057.529875157	TRUE
drop_gene_event_features_NFE2L2__seed_20260711	Factor2	Factor2	0.999783115653114	0.999783115653114	0.999161940541126	0.999161940541126	0.999161940541126	1	FALSE	0.747597418639146	0.744409994257877	0.744409994257877	FALSE	TRUE	reliable_hungarian_match	TRUE	RNA;miRNA;HM450	per-view per-factor center then unit-L2; concatenate shared features	8	8	Pearson correlation of standardized loadings	spearman	0.35	0.05	0.7	0.05	20260711	6	drop_gene_event_features_NFE2L2	gene_event_feature_drop	ENSG00000116044.16	NFE2L2	FALSE	fit_new_mofa_model	gene_feature_removed	no_op_gene_feature_not_in_reference_model	TRUE	TRUE	345	-554057.529875157	TRUE
drop_gene_event_features_NFE2L2__seed_20260711	Factor3	Factor3	0.999970401552068	0.999970401552068	0.999855506989849	0.999855506989849	0.999855506989849	1	FALSE	0.867121392330439	0.866497024327928	0.866497024327928	FALSE	TRUE	reliable_hungarian_match	TRUE	RNA;miRNA;HM450	per-view per-factor center then unit-L2; concatenate shared features	8	8	Pearson correlation of standardized loadings	spearman	0.35	0.05	0.7	0.05	20260711	6	drop_gene_event_features_NFE2L2	gene_event_feature_drop	ENSG00000116044.16	NFE2L2	FALSE	fit_new_mofa_model	gene_feature_removed	no_op_gene_feature_not_in_reference_model	TRUE	TRUE	345	-554057.529875157	TRUE
drop_gene_event_features_NFE2L2__seed_20260711	Factor4	Factor4	0.988869989893066	0.988869989893066	0.994278076798035	0.994278076798035	0.994278076798035	1	FALSE	0.733496868497829	0.67649091065253	0.67649091065253	FALSE	TRUE	reliable_hungarian_match	TRUE	RNA;miRNA;HM450	per-view per-factor center then unit-L2; concatenate shared features	8	8	Pearson correlation of standardized loadings	spearman	0.35	0.05	0.7	0.05	20260711	6	drop_gene_event_features_NFE2L2	gene_event_feature_drop	ENSG00000116044.16	NFE2L2	FALSE	fit_new_mofa_model	gene_feature_removed	no_op_gene_feature_not_in_reference_model	TRUE	TRUE	345	-554057.529875157	TRUE
drop_gene_event_features_NFE2L2__seed_20260711	Factor5	Factor5	0.999915568397684	0.999915568397684	0.999711013979699	0.999711013979699	0.999711013979699	1	FALSE	0.854524242724816	0.853247849026981	0.853247849026981	FALSE	TRUE	reliable_hungarian_match	TRUE	RNA;miRNA;HM450	per-view per-factor center then unit-L2; concatenate shared features	8	8	Pearson correlation of standardized loadings	spearman	0.35	0.05	0.7	0.05	20260711	6	drop_gene_event_features_NFE2L2	gene_event_feature_drop	ENSG00000116044.16	NFE2L2	FALSE	fit_new_mofa_model	gene_feature_removed	no_op_gene_feature_not_in_reference_model	TRUE	TRUE	345	-554057.529875157	TRUE
drop_gene_event_features_NFE2L2__seed_20260711	Factor6	Factor6	0.999978559649113	0.999978559649113	0.999956652096955	0.999956652096955	0.999956652096955	1	FALSE	0.824970510358349	0.839709751053625	0.824970510358349	FALSE	TRUE	reliable_hungarian_match	TRUE	RNA;miRNA;HM450	per-view per-factor center then unit-L2; concatenate shared features	8	8	Pearson correlation of standardized loadings	spearman	0.35	0.05	0.7	0.05	20260711	6	drop_gene_event_features_NFE2L2	gene_event_feature_drop	ENSG00000116044.16	NFE2L2	FALSE	fit_new_mofa_model	gene_feature_removed	no_op_gene_feature_not_in_reference_model	TRUE	TRUE	345	-554057.529875157	TRUE
drop_gene_event_features_NFE2L2__seed_20260711	Factor7	Factor7	0.999945329820207	0.999945329820207	0.999667666076653	0.999667666076653	0.999667666076653	1	FALSE	0.922194558760769	0.923438820139242	0.922194558760769	FALSE	TRUE	reliable_hungarian_match	TRUE	RNA;miRNA;HM450	per-view per-factor center then unit-L2; concatenate shared features	8	8	Pearson correlation of standardized loadings	spearman	0.35	0.05	0.7	0.05	20260711	6	drop_gene_event_features_NFE2L2	gene_event_feature_drop	ENSG00000116044.16	NFE2L2	FALSE	fit_new_mofa_model	gene_feature_removed	no_op_gene_feature_not_in_reference_model	TRUE	TRUE	345	-554057.529875157	TRUE
drop_gene_event_features_NFE2L2__seed_20260711	Factor8	Factor8	0.990934414596133	0.990934414596133	0.987862587147347	0.987862587147347	0.987862587147347	1	FALSE	0.678555335355598	0.878630218369833	0.678555335355598	FALSE	TRUE	reliable_hungarian_match	TRUE	RNA;miRNA;HM450	per-view per-factor center then unit-L2; concatenate shared features	8	8	Pearson correlation of standardized loadings	spearman	0.35	0.05	0.7	0.05	20260711	6	drop_gene_event_features_NFE2L2	gene_event_feature_drop	ENSG00000116044.16	NFE2L2	FALSE	fit_new_mofa_model	gene_feature_removed	no_op_gene_feature_not_in_reference_model	TRUE	TRUE	345	-554057.529875157	TRUE
