candidate_id	gene_id	gene_name	gene_type	decision	primary_candidate_route	mutated_patients	mutation_frequency_96	high_confidence_mutation_pattern	recurrent_mutation	amplification_frequency	homozygous_deletion_frequency	recurrent_cnv_class	spearman_rho_relative_cnv	p_relative_cnv	q_relative_cnv	dosage_evidence	discordance_code	strong_dosage	conditional_dosage	precise_reverse_dosage	multi_event_convergence	source_evidence_unit_count	mutation_event_unit	cnv_expression_event_unit	distinct_event_unit_count	evidence_unit_count	state_edge_count	raw_state_supported_edges	state_supported_edges	state_conditional_edges	state_exploratory_edges	supported_factor_targets	leakage_not_retained_factor_targets	conditional_factor_targets	conditional_pathway_targets	strongest_state_edge	strongest_state_effect	strongest_state_q	strongest_state_raw_status	strongest_state_meets_retention_criteria	cao_profile_status	cao_cross_layer_class	cao_statistical_support	cao_available_layer_count	cao_fdr_supported_layer_count	cao_promoter_delta_beta	cao_rna_log_fc	cao_rna_effect_class	cao_protein_status	cao_protein_log2_tumor_vs_normal	cao_promoter_rna_relationship	cao_rna_protein_relationship	exact_driver_event_independent_validation_count	independent_orthogonal_calibration_count	quality_score_20	within_layer_score_20	cross_omics_score_25	validation_score_20	robustness_score_15	auxiliary_score_100	high_priority_validation_rule	integrated_tier	integrated_decision	cross_cohort_patient_link_created	exact_independent_validation_present
GENE:RPL39L	ENSG00000163923.10	RPL39L	protein_coding	conditional_candidate	cnv_dosage_conditional_pending_focality	0	0	FALSE	FALSE	0.489583333333333	0	recurrent_amplification	0.51627666590708	8.54703230432043e-08	5.60752528108596e-07	strong_positive_dosage	support	TRUE	FALSE	FALSE	FALSE	1	0	1	1	1	0	0	0	0	0										not_profiled_current_strong_only	not_profiled_not_negative	not_profiled_not_negative						not_profiled_not_negative				0	0	14	11	0	0	0	25	FALSE	T2	conditional_candidate_retained	FALSE	FALSE
GENE:RPL7	ENSG00000147604.14	RPL7	protein_coding	conditional_candidate	cnv_dosage_conditional_pending_focality	0	0	FALSE	FALSE	0.135416666666667	0	recurrent_amplification	0.359361797182439	0.000348211101958644	0.000903439688019543	strong_positive_dosage	support	TRUE	FALSE	FALSE	FALSE	1	0	1	1	1	0	0	0	0	0										not_profiled_current_strong_only	not_profiled_not_negative	not_profiled_not_negative						not_profiled_not_negative				0	0	14	11	0	0	0	25	FALSE	T2	conditional_candidate_retained	FALSE	FALSE
GENE:RPL8	ENSG00000161016.18	RPL8	protein_coding	conditional_candidate	cnv_dosage_conditional_pending_focality	2	0.0208333333333333	FALSE	FALSE	0.270833333333333	0	recurrent_amplification	0.552169846451879	6.60740463748833e-09	5.89691102129676e-08	strong_positive_dosage	support	TRUE	FALSE	FALSE	FALSE	1	0	1	1	1	0	0	0	0	0										not_profiled_current_strong_only	not_profiled_not_negative	not_profiled_not_negative						not_profiled_not_negative				0	0	14	11	0	0	0	25	FALSE	T2	conditional_candidate_retained	FALSE	FALSE
GENE:RPN1	ENSG00000163902.12	RPN1	protein_coding	conditional_candidate	cnv_dosage_conditional_pending_focality	0	0	FALSE	FALSE	0.197916666666667	0	recurrent_amplification	0.555389570390278	5.17359836857186e-09	4.74072070160609e-08	strong_positive_dosage	support	TRUE	FALSE	FALSE	FALSE	1	0	1	1	1	0	0	0	0	0										not_profiled_current_strong_only	not_profiled_not_negative	not_profiled_not_negative						not_profiled_not_negative				0	0	14	11	0	0	0	25	FALSE	T2	conditional_candidate_retained	FALSE	FALSE
GENE:RPS20	ENSG00000008988.11	RPS20	protein_coding	conditional_candidate	cnv_dosage_conditional_pending_focality	0	0	FALSE	FALSE	0.125	0	recurrent_amplification	0.366001403538596	0.000264773381232811	0.000704987617214888	strong_positive_dosage	support	TRUE	FALSE	FALSE	FALSE	1	0	1	1	1	0	0	0	0	0										not_profiled_current_strong_only	not_profiled_not_negative	not_profiled_not_negative						not_profiled_not_negative				0	0	14	11	0	0	0	25	FALSE	T2	conditional_candidate_retained	FALSE	FALSE
GENE:RPS3	ENSG00000149273.15	RPS3	protein_coding	conditional_candidate	cnv_dosage_conditional_pending_focality	0	0	FALSE	FALSE	0.135416666666667	0	recurrent_amplification	0.69954043216433	3.12273487692908e-15	1.98012618546073e-13	strong_positive_dosage	support	TRUE	FALSE	FALSE	FALSE	1	0	1	1	1	0	0	0	0	0										not_profiled_current_strong_only	not_profiled_not_negative	not_profiled_not_negative						not_profiled_not_negative				0	0	14	11	0	0	0	25	FALSE	T2	conditional_candidate_retained	FALSE	FALSE
GENE:RPS4Y1	ENSG00000129824.16	RPS4Y1	protein_coding	conditional_candidate	cnv_dosage_conditional_pending_focality	0	0	FALSE	FALSE	0.0833333333333333	0.572916666666667	recurrent_homozygous_deletion	0.721668254683959	1.57724921570683e-16	1.66688954613284e-14	strong_positive_dosage	support	TRUE	FALSE	FALSE	FALSE	1	0	1	1	1	0	0	0	0	0										not_profiled_current_strong_only	not_profiled_not_negative	not_profiled_not_negative						not_profiled_not_negative				0	0	14	11	0	0	0	25	FALSE	T2	conditional_candidate_retained	FALSE	FALSE
GENE:RPS6KB2	ENSG00000175634.15	RPS6KB2	protein_coding	conditional_candidate	cnv_dosage_conditional_pending_focality	0	0	FALSE	FALSE	0.104166666666667	0	recurrent_amplification	0.542997963335695	1.30793008651531e-08	1.07989383835854e-07	strong_positive_dosage	support	TRUE	FALSE	FALSE	FALSE	1	0	1	1	1	0	0	0	0	0										not_profiled_current_strong_only	not_profiled_not_negative	not_profiled_not_negative						not_profiled_not_negative				0	0	14	11	0	0	0	25	FALSE	T2	conditional_candidate_retained	FALSE	FALSE
GENE:RPS6KC1	ENSG00000136643.12	RPS6KC1	protein_coding	conditional_candidate	cnv_dosage_conditional_pending_focality	0	0	FALSE	FALSE	0.114583333333333	0	recurrent_amplification	0.431549137117522	1.26357606851541e-05	4.63274695024934e-05	strong_positive_dosage	support	TRUE	FALSE	FALSE	FALSE	1	0	1	1	1	0	0	0	0	0										not_profiled_current_strong_only	not_profiled_not_negative	not_profiled_not_negative						not_profiled_not_negative				0	0	14	11	0	0	0	25	FALSE	T2	conditional_candidate_retained	FALSE	FALSE
GENE:RRM2B	ENSG00000048392.12	RRM2B	protein_coding	conditional_candidate	cnv_dosage_conditional_pending_focality	0	0	FALSE	FALSE	0.197916666666667	0	recurrent_amplification	0.377599684139129	0.000161737169745462	0.000454420167912922	strong_positive_dosage	support	TRUE	FALSE	FALSE	FALSE	1	0	1	1	1	0	0	0	0	0										not_profiled_current_strong_only	not_profiled_not_negative	not_profiled_not_negative						not_profiled_not_negative				0	0	14	11	0	0	0	25	FALSE	T2	conditional_candidate_retained	FALSE	FALSE
GENE:RRP15	ENSG00000067533.6	RRP15	protein_coding	conditional_candidate	cnv_dosage_conditional_pending_focality	1	0.0104166666666667	FALSE	FALSE	0.145833333333333	0	recurrent_amplification	0.43510927531191	1.05111600943081e-05	3.93571102202586e-05	strong_positive_dosage	support	TRUE	FALSE	FALSE	FALSE	1	0	1	1	1	0	0	0	0	0										not_profiled_current_strong_only	not_profiled_not_negative	not_profiled_not_negative						not_profiled_not_negative				0	0	14	11	0	0	0	25	FALSE	T2	conditional_candidate_retained	FALSE	FALSE
GENE:RRS1	ENSG00000179041.4	RRS1	protein_coding	conditional_candidate	cnv_dosage_conditional_pending_focality	1	0.0104166666666667	FALSE	FALSE	0.135416666666667	0	recurrent_amplification	0.475019724000438	1.1509846824046e-06	5.58835671602417e-06	strong_positive_dosage	support	TRUE	FALSE	FALSE	FALSE	1	0	1	1	1	0	0	0	0	0										not_profiled_current_strong_only	not_profiled_not_negative	not_profiled_not_negative						not_profiled_not_negative				0	0	14	11	0	0	0	25	FALSE	T2	conditional_candidate_retained	FALSE	FALSE
GENE:RSRC1	ENSG00000174891.13	RSRC1	protein_coding	conditional_candidate	cnv_dosage_conditional_pending_focality	0	0	FALSE	FALSE	0.447916666666667	0	recurrent_amplification	0.78658612693071	3.51542682716714e-21	2.97217620147558e-18	strong_positive_dosage	support	TRUE	FALSE	FALSE	FALSE	1	0	1	1	1	0	0	0	0	0										not_profiled_current_strong_only	not_profiled_not_negative	not_profiled_not_negative						not_profiled_not_negative				0	0	14	11	0	0	0	25	FALSE	T2	conditional_candidate_retained	FALSE	FALSE
GENE:RTN1	ENSG00000139970.17	RTN1	protein_coding	conditional_candidate	recurrent_mutation_conditional	5	0.0520833333333333	FALSE	TRUE	0.0104166666666667	0	recurrent_gain	0.208538246663602	0.0425575386621924	0.0687097015040006	no_strong_dosage_evidence	same_direction_nonsignificant	FALSE	FALSE	FALSE	FALSE	1	1	0	1	1	0	0	0	0	0										not_profiled_current_strong_only	not_profiled_not_negative	not_profiled_not_negative						not_profiled_not_negative				0	0	14	11	0	0	0	25	FALSE	T2	conditional_candidate_retained	FALSE	FALSE
GENE:RUBCN	ENSG00000145016.16	RUBCN	protein_coding	conditional_candidate	cnv_dosage_conditional_pending_focality	0	0	FALSE	FALSE	0.520833333333333	0	recurrent_amplification	0.373165144753621	0.00019570667216453	0.000538968950356258	strong_positive_dosage	support	TRUE	FALSE	FALSE	FALSE	1	0	1	1	1	0	0	0	0	0										not_profiled_current_strong_only	not_profiled_not_negative	not_profiled_not_negative						not_profiled_not_negative				0	0	14	11	0	0	0	25	FALSE	T2	conditional_candidate_retained	FALSE	FALSE
GENE:RUNX1T1	ENSG00000079102.16	RUNX1T1	protein_coding	conditional_candidate	recurrent_mutation_conditional	6	0.0625	FALSE	TRUE	0.145833333333333	0	recurrent_amplification	0.0777281516084757	0.454035174054877	0.529526768196059	no_strong_dosage_evidence	same_direction_nonsignificant	FALSE	FALSE	FALSE	FALSE	1	1	0	1	1	0	0	0	0	0										not_profiled_current_strong_only	not_profiled_not_negative	not_profiled_not_negative						not_profiled_not_negative				0	0	14	11	0	0	0	25	FALSE	T2	conditional_candidate_retained	FALSE	FALSE
GENE:RUVBL1	ENSG00000175792.12	RUVBL1	protein_coding	conditional_candidate	cnv_dosage_conditional_pending_focality	0	0	FALSE	FALSE	0.197916666666667	0	recurrent_amplification	0.609958096613677	5.33796773167505e-11	8.50453602677172e-10	strong_positive_dosage	support	TRUE	FALSE	FALSE	FALSE	1	0	1	1	1	0	0	0	0	0										not_profiled_current_strong_only	not_profiled_not_negative	not_profiled_not_negative						not_profiled_not_negative				0	0	14	11	0	0	0	25	FALSE	T2	conditional_candidate_retained	FALSE	FALSE
GENE:RYK	ENSG00000163785.13	RYK	protein_coding	conditional_candidate	cnv_dosage_conditional_pending_focality	1	0.0104166666666667	FALSE	FALSE	0.239583333333333	0	recurrent_amplification	0.763506851036727	2.34210505559035e-19	9.17421405236196e-17	strong_positive_dosage	support	TRUE	FALSE	FALSE	FALSE	1	0	1	1	1	0	0	0	0	0										not_profiled_current_strong_only	not_profiled_not_negative	not_profiled_not_negative						not_profiled_not_negative				0	0	14	11	0	0	0	25	FALSE	T2	conditional_candidate_retained	FALSE	FALSE
GENE:RYR2	ENSG00000198626.17	RYR2	protein_coding	conditional_candidate	recurrent_mutation_conditional	7	0.0729166666666667	FALSE	TRUE	0.125	0	recurrent_amplification	0.0281736770664568	0.786374441886962	0.827549636711514	no_strong_dosage_evidence	same_direction_nonsignificant	FALSE	FALSE	FALSE	FALSE	1	1	0	1	1	0	0	0	0	0										not_profiled_current_strong_only	not_profiled_not_negative	not_profiled_not_negative						not_profiled_not_negative				0	0	14	11	0	0	0	25	FALSE	T2	conditional_candidate_retained	FALSE	FALSE
GENE:SACS	ENSG00000151835.16	SACS	protein_coding	conditional_candidate	recurrent_mutation_conditional	7	0.0729166666666667	FALSE	TRUE	0	0	recurrent_loss	0.111617437173804	0.281534174032068	0.354841621454451	no_strong_dosage_evidence	same_direction_nonsignificant	FALSE	FALSE	FALSE	FALSE	1	1	0	1	1	0	0	0	0	0										not_profiled_current_strong_only	not_profiled_not_negative	not_profiled_not_negative						not_profiled_not_negative				0	0	14	11	0	0	0	25	FALSE	T2	conditional_candidate_retained	FALSE	FALSE
GENE:SCHIP1	ENSG00000151967.18	SCHIP1	protein_coding	conditional_candidate	cnv_dosage_conditional_pending_focality	0	0	FALSE	FALSE	0.447916666666667	0	recurrent_amplification	0.457780880258316	3.09648755642661e-06	1.33207785585489e-05	strong_positive_dosage	support	TRUE	FALSE	FALSE	FALSE	1	0	1	1	1	0	0	0	0	0										not_profiled_current_strong_only	not_profiled_not_negative	not_profiled_not_negative						not_profiled_not_negative				0	0	14	11	0	0	0	25	FALSE	T2	conditional_candidate_retained	FALSE	FALSE
GENE:SCML1	ENSG00000047634.15	SCML1	protein_coding	conditional_candidate	cnv_dosage_conditional_pending_focality	0	0	FALSE	FALSE	0.0208333333333333	0.510416666666667	recurrent_homozygous_deletion	0.327525497251901	0.00119563870049124	0.00274843030625882	strong_positive_dosage	support	TRUE	FALSE	FALSE	FALSE	1	0	1	1	1	0	0	0	0	0										not_profiled_current_strong_only	not_profiled_not_negative	not_profiled_not_negative						not_profiled_not_negative				0	0	14	11	0	0	0	25	FALSE	T2	conditional_candidate_retained	FALSE	FALSE
GENE:SCN1A	ENSG00000144285.22	SCN1A	protein_coding	conditional_candidate	recurrent_mutation_conditional	5	0.0520833333333333	FALSE	TRUE	0.0416666666666667	0	recurrent_gain	0.117621904332456	0.256289270452418	0.327548173725442	no_strong_dosage_evidence	same_direction_nonsignificant	FALSE	FALSE	FALSE	FALSE	1	1	0	1	1	0	0	0	0	0										not_profiled_current_strong_only	not_profiled_not_negative	not_profiled_not_negative						not_profiled_not_negative				0	0	14	11	0	0	0	25	FALSE	T2	conditional_candidate_retained	FALSE	FALSE
GENE:SCRIB	ENSG00000180900.20	SCRIB	protein_coding	conditional_candidate	cnv_dosage_conditional_pending_focality	0	0	FALSE	FALSE	0.270833333333333	0	recurrent_amplification	0.4442623773067	6.48518484908918e-06	2.56053090173273e-05	strong_positive_dosage	support	TRUE	FALSE	FALSE	FALSE	1	0	1	1	1	0	0	0	0	0										not_profiled_current_strong_only	not_profiled_not_negative	not_profiled_not_negative						not_profiled_not_negative				0	0	14	11	0	0	0	25	FALSE	T2	conditional_candidate_retained	FALSE	FALSE
GENE:SCX	ENSG00000260428.3	SCX	protein_coding	conditional_candidate	cnv_dosage_conditional_pending_focality	0	0	FALSE	FALSE	0.270833333333333	0	recurrent_amplification	0.317150774965756	0.00173890092474608	0.00387638276105288	strong_positive_dosage	support	TRUE	FALSE	FALSE	FALSE	1	0	1	1	1	0	0	0	0	0										not_profiled_current_strong_only	not_profiled_not_negative	not_profiled_not_negative						not_profiled_not_negative				0	0	14	11	0	0	0	25	FALSE	T2	conditional_candidate_retained	FALSE	FALSE
GENE:SDCCAG8	ENSG00000054282.16	SDCCAG8	protein_coding	conditional_candidate	cnv_dosage_conditional_pending_focality	0	0	FALSE	FALSE	0.104166666666667	0	recurrent_amplification	0.50741922295602	1.53788757612087e-07	9.44021792854058e-07	strong_positive_dosage	support	TRUE	FALSE	FALSE	FALSE	1	0	1	1	1	0	0	0	0	0										not_profiled_current_strong_only	not_profiled_not_negative	not_profiled_not_negative						not_profiled_not_negative				0	0	14	11	0	0	0	25	FALSE	T2	conditional_candidate_retained	FALSE	FALSE
GENE:SDE2	ENSG00000143751.10	SDE2	protein_coding	conditional_candidate	cnv_dosage_conditional_pending_focality	0	0	FALSE	FALSE	0.125	0	recurrent_amplification	0.520046436185511	6.62249676191653e-08	4.45315503364928e-07	strong_positive_dosage	support	TRUE	FALSE	FALSE	FALSE	1	0	1	1	1	0	0	0	0	0										not_profiled_current_strong_only	not_profiled_not_negative	not_profiled_not_negative						not_profiled_not_negative				0	0	14	11	0	0	0	25	FALSE	T2	conditional_candidate_retained	FALSE	FALSE
GENE:SDHA	ENSG00000073578.17	SDHA	protein_coding	conditional_candidate	cnv_dosage_conditional_pending_focality	1	0.0104166666666667	FALSE	FALSE	0.25	0	recurrent_amplification	0.603359241966509	9.72097218881724e-11	1.45207737689729e-09	strong_positive_dosage	support	TRUE	FALSE	FALSE	FALSE	1	0	1	1	1	0	0	0	0	0										not_profiled_current_strong_only	not_profiled_not_negative	not_profiled_not_negative						not_profiled_not_negative				0	0	14	11	0	0	0	25	FALSE	T2	conditional_candidate_retained	FALSE	FALSE
GENE:SDHAF3	ENSG00000196636.8	SDHAF3	protein_coding	conditional_candidate	cnv_dosage_conditional_pending_focality	0	0	FALSE	FALSE	0.177083333333333	0	recurrent_amplification	0.57180548835989	1.42619981839398e-09	1.54063595373701e-08	strong_positive_dosage	support	TRUE	FALSE	FALSE	FALSE	1	0	1	1	1	0	0	0	0	0										not_profiled_current_strong_only	not_profiled_not_negative	not_profiled_not_negative						not_profiled_not_negative				0	0	14	11	0	0	0	25	FALSE	T2	conditional_candidate_retained	FALSE	FALSE
GENE:SEC22A	ENSG00000121542.12	SEC22A	protein_coding	conditional_candidate	cnv_dosage_conditional_pending_focality	0	0	FALSE	FALSE	0.1875	0	recurrent_amplification	0.710994483374284	6.89438896999563e-16	5.82897606116564e-14	strong_positive_dosage	support	TRUE	FALSE	FALSE	FALSE	1	0	1	1	1	0	0	0	0	0										not_profiled_current_strong_only	not_profiled_not_negative	not_profiled_not_negative						not_profiled_not_negative				0	0	14	11	0	0	0	25	FALSE	T2	conditional_candidate_retained	FALSE	FALSE
GENE:SEC61A1	ENSG00000058262.10	SEC61A1	protein_coding	conditional_candidate	cnv_dosage_conditional_pending_focality	2	0.0208333333333333	FALSE	FALSE	0.197916666666667	0	recurrent_amplification	0.577471892506182	8.99067385645976e-10	1.03466175905284e-08	strong_positive_dosage	support	TRUE	FALSE	FALSE	FALSE	1	0	1	1	1	0	0	0	0	0										not_profiled_current_strong_only	not_profiled_not_negative	not_profiled_not_negative						not_profiled_not_negative				0	0	14	11	0	0	0	25	FALSE	T2	conditional_candidate_retained	FALSE	FALSE
GENE:SEC61G	ENSG00000132432.14	SEC61G	protein_coding	conditional_candidate	cnv_dosage_conditional_pending_focality	0	0	FALSE	FALSE	0.177083333333333	0	recurrent_amplification	0.533811254256657	2.54009190949766e-08	1.92433964135301e-07	strong_positive_dosage	support	TRUE	FALSE	FALSE	FALSE	1	0	1	1	1	0	0	0	0	0										not_profiled_current_strong_only	not_profiled_not_negative	not_profiled_not_negative						not_profiled_not_negative				0	0	14	11	0	0	0	25	FALSE	T2	conditional_candidate_retained	FALSE	FALSE
GENE:SEC62	ENSG00000008952.17	SEC62	protein_coding	conditional_candidate	cnv_dosage_conditional_pending_focality	0	0	FALSE	FALSE	0.510416666666667	0	recurrent_amplification	0.508245238953198	1.45692960906415e-07	8.99551183162199e-07	strong_positive_dosage	support	TRUE	FALSE	FALSE	FALSE	1	0	1	1	1	0	0	0	0	0										not_profiled_current_strong_only	not_profiled_not_negative	not_profiled_not_negative						not_profiled_not_negative				0	0	14	11	0	0	0	25	FALSE	T2	conditional_candidate_retained	FALSE	FALSE
GENE:SELENOT	ENSG00000198843.13	SELENOT	protein_coding	conditional_candidate	cnv_dosage_conditional_pending_focality	0	0	FALSE	FALSE	0.4375	0	recurrent_amplification	0.634308702347943	5.15877841673878e-12	1.12026760070344e-10	strong_positive_dosage	support	TRUE	FALSE	FALSE	FALSE	1	0	1	1	1	0	0	0	0	0										not_profiled_current_strong_only	not_profiled_not_negative	not_profiled_not_negative						not_profiled_not_negative				0	0	14	11	0	0	0	25	FALSE	T2	conditional_candidate_retained	FALSE	FALSE
GENE:SEM1	ENSG00000127922.9	SEM1	protein_coding	conditional_candidate	cnv_dosage_conditional_pending_focality	0	0	FALSE	FALSE	0.177083333333333	0	recurrent_amplification	0.503376415841208	1.99978599915608e-07	1.18289580416499e-06	strong_positive_dosage	support	TRUE	FALSE	FALSE	FALSE	1	0	1	1	1	0	0	0	0	0										not_profiled_current_strong_only	not_profiled_not_negative	not_profiled_not_negative						not_profiled_not_negative				0	0	14	11	0	0	0	25	FALSE	T2	conditional_candidate_retained	FALSE	FALSE
GENE:SEMA5B	ENSG00000082684.16	SEMA5B	protein_coding	conditional_candidate	cnv_dosage_conditional_pending_focality	0	0	FALSE	FALSE	0.1875	0	recurrent_amplification	0.302421627269598	0.00289473291074246	0.00611850046233931	strong_positive_dosage	support	TRUE	FALSE	FALSE	FALSE	1	0	1	1	1	0	0	0	0	0										not_profiled_current_strong_only	not_profiled_not_negative	not_profiled_not_negative						not_profiled_not_negative				0	0	14	11	0	0	0	25	FALSE	T2	conditional_candidate_retained	FALSE	FALSE
GENE:SENP2	ENSG00000163904.13	SENP2	protein_coding	conditional_candidate	cnv_dosage_conditional_pending_focality	1	0.0104166666666667	FALSE	FALSE	0.479166666666667	0	recurrent_amplification	0.723988894557659	1.13417271550607e-16	1.28694876690935e-14	strong_positive_dosage	support	TRUE	FALSE	FALSE	FALSE	1	0	1	1	1	0	0	0	0	0										not_profiled_current_strong_only	not_profiled_not_negative	not_profiled_not_negative						not_profiled_not_negative				0	0	14	11	0	0	0	25	FALSE	T2	conditional_candidate_retained	FALSE	FALSE
GENE:SENP5	ENSG00000119231.11	SENP5	protein_coding	conditional_candidate	cnv_dosage_conditional_pending_focality	0	0	FALSE	FALSE	0.510416666666667	0	recurrent_amplification	0.719859732081047	2.03478380595485e-16	2.08011755011293e-14	strong_positive_dosage	support	TRUE	FALSE	FALSE	FALSE	1	0	1	1	1	0	0	0	0	0										not_profiled_current_strong_only	not_profiled_not_negative	not_profiled_not_negative						not_profiled_not_negative				0	0	14	11	0	0	0	25	FALSE	T2	conditional_candidate_retained	FALSE	FALSE
GENE:SENP7	ENSG00000138468.16	SENP7	protein_coding	conditional_candidate	cnv_dosage_conditional_pending_focality	1	0.0104166666666667	FALSE	FALSE	0.15625	0	recurrent_amplification	0.571809962008986	1.42568528182998e-09	1.54063595373701e-08	strong_positive_dosage	support	TRUE	FALSE	FALSE	FALSE	1	0	1	1	1	0	0	0	0	0										not_profiled_current_strong_only	not_profiled_not_negative	not_profiled_not_negative						not_profiled_not_negative				0	0	14	11	0	0	0	25	FALSE	T2	conditional_candidate_retained	FALSE	FALSE
GENE:SERP1	ENSG00000120742.11	SERP1	protein_coding	conditional_candidate	cnv_dosage_conditional_pending_focality	0	0	FALSE	FALSE	0.4375	0	recurrent_amplification	0.584318584623529	5.08754759984771e-10	6.2946613328067e-09	strong_positive_dosage	support	TRUE	FALSE	FALSE	FALSE	1	0	1	1	1	0	0	0	0	0										not_profiled_current_strong_only	not_profiled_not_negative	not_profiled_not_negative						not_profiled_not_negative				0	0	14	11	0	0	0	25	FALSE	T2	conditional_candidate_retained	FALSE	FALSE
GENE:SERPINI1	ENSG00000163536.13	SERPINI1	protein_coding	conditional_candidate	cnv_dosage_conditional_pending_focality	0	0	FALSE	FALSE	0.489583333333333	0	recurrent_amplification	0.421292840085409	2.12305337672673e-05	7.33839272925821e-05	strong_positive_dosage	support	TRUE	FALSE	FALSE	FALSE	1	0	1	1	1	0	0	0	0	0										not_profiled_current_strong_only	not_profiled_not_negative	not_profiled_not_negative						not_profiled_not_negative				0	0	14	11	0	0	0	25	FALSE	T2	conditional_candidate_retained	FALSE	FALSE
GENE:SERTAD4	ENSG00000082497.12	SERTAD4	protein_coding	conditional_candidate	cnv_dosage_conditional_pending_focality	0	0	FALSE	FALSE	0.114583333333333	0	recurrent_amplification	0.361987689824019	0.00031267922631623	0.000818451588883886	strong_positive_dosage	support	TRUE	FALSE	FALSE	FALSE	1	0	1	1	1	0	0	0	0	0										not_profiled_current_strong_only	not_profiled_not_negative	not_profiled_not_negative						not_profiled_not_negative				0	0	14	11	0	0	0	25	FALSE	T2	conditional_candidate_retained	FALSE	FALSE
GENE:SGK3	ENSG00000104205.16	SGK3	protein_coding	conditional_candidate	cnv_dosage_conditional_pending_focality	1	0.0104166666666667	FALSE	FALSE	0.135416666666667	0	recurrent_amplification	0.439774750903282	8.23202107764876e-06	3.15597020269226e-05	strong_positive_dosage	support	TRUE	FALSE	FALSE	FALSE	1	0	1	1	1	0	0	0	0	0										not_profiled_current_strong_only	not_profiled_not_negative	not_profiled_not_negative						not_profiled_not_negative				0	0	14	11	0	0	0	25	FALSE	T2	conditional_candidate_retained	FALSE	FALSE
GENE:SH2B2	ENSG00000160999.10	SH2B2	protein_coding	conditional_candidate	cnv_dosage_conditional_pending_focality	0	0	FALSE	FALSE	0.166666666666667	0	recurrent_amplification	0.327775122938833	0.00118471939792135	0.00272629493820334	strong_positive_dosage	support	TRUE	FALSE	FALSE	FALSE	1	0	1	1	1	0	0	0	0	0										not_profiled_current_strong_only	not_profiled_not_negative	not_profiled_not_negative						not_profiled_not_negative				0	0	14	11	0	0	0	25	FALSE	T2	conditional_candidate_retained	FALSE	FALSE
GENE:SHARPIN	ENSG00000179526.17	SHARPIN	protein_coding	conditional_candidate	cnv_dosage_conditional_pending_focality	0	0	FALSE	FALSE	0.270833333333333	0	recurrent_amplification	0.49345162004367	3.75693565063751e-07	2.05191463916387e-06	strong_positive_dosage	support	TRUE	FALSE	FALSE	FALSE	1	0	1	1	1	0	0	0	0	0										not_profiled_current_strong_only	not_profiled_not_negative	not_profiled_not_negative						not_profiled_not_negative				0	0	14	11	0	0	0	25	FALSE	T2	conditional_candidate_retained	FALSE	FALSE
GENE:SHOX2	ENSG00000168779.20	SHOX2	protein_coding	conditional_candidate	cnv_dosage_conditional_pending_focality	0	0	FALSE	FALSE	0.46875	0	recurrent_amplification	0.327941529916524	0.00117749073788177	0.00271113608166605	strong_positive_dosage	support	TRUE	FALSE	FALSE	FALSE	1	0	1	1	1	0	0	0	0	0										not_profiled_current_strong_only	not_profiled_not_negative	not_profiled_not_negative						not_profiled_not_negative				0	0	14	11	0	0	0	25	FALSE	T2	conditional_candidate_retained	FALSE	FALSE
GENE:SI	ENSG00000090402.8	SI	protein_coding	conditional_candidate	recurrent_mutation_conditional	6	0.0625	FALSE	TRUE	0.5	0	recurrent_amplification	0.0382554041295568	0.712823853802302	0.765390916427127	no_strong_dosage_evidence	same_direction_nonsignificant	FALSE	FALSE	FALSE	FALSE	1	1	0	1	1	0	0	0	0	0										not_profiled_current_strong_only	not_profiled_not_negative	not_profiled_not_negative						not_profiled_not_negative				0	0	14	11	0	0	0	25	FALSE	T2	conditional_candidate_retained	FALSE	FALSE
GENE:SIAH2	ENSG00000181788.4	SIAH2	protein_coding	conditional_candidate	cnv_dosage_conditional_pending_focality	0	0	FALSE	FALSE	0.4375	0	recurrent_amplification	0.535139765733197	2.31043282068757e-08	1.76511500192529e-07	strong_positive_dosage	support	TRUE	FALSE	FALSE	FALSE	1	0	1	1	1	0	0	0	0	0										not_profiled_current_strong_only	not_profiled_not_negative	not_profiled_not_negative						not_profiled_not_negative				0	0	14	11	0	0	0	25	FALSE	T2	conditional_candidate_retained	FALSE	FALSE
GENE:SINHCAF	ENSG00000139146.14	SINHCAF	protein_coding	conditional_candidate	cnv_dosage_conditional_pending_focality	0	0	FALSE	FALSE	0.114583333333333	0	recurrent_amplification	0.510357854108157	1.26790821051084e-07	7.93662977576431e-07	strong_positive_dosage	support	TRUE	FALSE	FALSE	FALSE	1	0	1	1	1	0	0	0	0	0										not_profiled_current_strong_only	not_profiled_not_negative	not_profiled_not_negative						not_profiled_not_negative				0	0	14	11	0	0	0	25	FALSE	T2	conditional_candidate_retained	FALSE	FALSE
GENE:SKIL	ENSG00000136603.14	SKIL	protein_coding	conditional_candidate	cnv_dosage_conditional_pending_focality	1	0.0104166666666667	FALSE	FALSE	0.5	0	recurrent_amplification	0.356479659912954	0.000391461267036129	0.00100131339018802	strong_positive_dosage	support	TRUE	FALSE	FALSE	FALSE	1	0	1	1	1	0	0	0	0	0										not_profiled_current_strong_only	not_profiled_not_negative	not_profiled_not_negative						not_profiled_not_negative				0	0	14	11	0	0	0	25	FALSE	T2	conditional_candidate_retained	FALSE	FALSE
