gene_id	gene_name	gene_type	expressed_filter	cnv_coverage_filter	cnv_variation_filter	test_eligible	n_patients	spearman_rho_relative_cnv	p_relative_cnv	q_relative_cnv	spearman_rho_absolute_cnv	p_absolute_cnv	q_absolute_cnv	direction_stable_between_cnv_scales	discordance_code	dosage_evidence
ENSG00000271303.2	SRXN1	protein_coding	TRUE	TRUE	TRUE	TRUE	95	0.234951151836929	0.021912146447914	0.0379164744511456	0.23680771298467	0.0208589058157751	0.0458825011810968	TRUE	same_direction_nonsignificant	no_strong_dosage_evidence
ENSG00000271304.2	DPRXP2	transcribed_processed_pseudogene	FALSE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000271306.1	RAC1P9	processed_pseudogene	FALSE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000271307.3	AF146191.2	processed_pseudogene	FALSE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000271309.1	AC140113.2	processed_pseudogene	FALSE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000271313.1	AC069114.2	processed_pseudogene	FALSE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000271314.1	AL161729.2	lncRNA	TRUE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000271315.1	AC174048.1	processed_pseudogene	FALSE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000271317.1	IGHD4OR15-4A	IG_D_gene	FALSE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000271318.1	MOB4P2	processed_pseudogene	FALSE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000271320.1	AC091488.1	lncRNA	TRUE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000271321.1	CTAGE6	protein_coding	FALSE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000271322.1	AL357312.1	processed_pseudogene	FALSE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000271327.1	AC010201.2	lncRNA	TRUE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000271328.1	B3GNTL1P2	processed_pseudogene	FALSE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000271329.1	AL035417.2	processed_pseudogene	FALSE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000271330.1	AC005084.1	processed_pseudogene	FALSE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000271332.1	ATP5MGP8	processed_pseudogene	FALSE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000271333.1	AC019322.2	unprocessed_pseudogene	FALSE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000271334.6	LINC02104	lncRNA	TRUE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000271335.6	AL117336.2	lncRNA	TRUE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000271336.1	IGHD1OR15-1A	IG_D_gene	FALSE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000271337.1	NDE1P2	processed_pseudogene	FALSE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000271338.1	AL591034.1	processed_pseudogene	FALSE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000271339.1	AL683813.2	processed_pseudogene	FALSE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000271340.1	AC120024.3	processed_pseudogene	FALSE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000271343.1	AL355598.2	processed_pseudogene	FALSE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000271344.1	AC018638.6	lncRNA	TRUE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000271346.1	AC008162.1	processed_pseudogene	FALSE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000271349.1	AC007992.1	processed_pseudogene	FALSE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000271350.1	AC103792.1	processed_pseudogene	FALSE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000271351.1	IGKV1OR2-9	IG_V_pseudogene	FALSE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000271353.1	AC012468.1	processed_pseudogene	FALSE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000271355.1	AL356458.1	processed_pseudogene	FALSE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000271356.1	USP21P2	processed_pseudogene	FALSE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000271357.1	AC048344.3	processed_pseudogene	FALSE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000271358.1	AL137190.1	processed_pseudogene	FALSE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000271360.1	AL512631.2	lncRNA	FALSE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000271361.1	HTATSF1P2	processed_pseudogene	TRUE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000271362.1	AL138889.2	processed_pseudogene	FALSE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000271364.1	AC015871.2	processed_pseudogene	FALSE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000271365.1	AC140113.3	processed_pseudogene	FALSE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000271366.1	AC002128.2	lncRNA	TRUE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000271367.1	AL034374.1	lncRNA	TRUE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000271368.1	AC073387.2	processed_pseudogene	FALSE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000271369.1	AC087783.1	processed_pseudogene	TRUE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000271370.1	AC007619.2	processed_pseudogene	TRUE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000271373.1	NANOGP3	processed_pseudogene	FALSE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000271375.1	AC134879.2	processed_pseudogene	TRUE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000271377.1	IFITM3P8	processed_pseudogene	FALSE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000271378.1	RBISP2	processed_pseudogene	FALSE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000271379.1	AC023513.1	processed_pseudogene	FALSE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000271380.1	AL451085.2	lncRNA	TRUE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000271381.2	REXO1L9P	processed_pseudogene	FALSE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000271382.1	AC012464.3	lncRNA	TRUE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000271383.7	NBPF19	protein_coding	TRUE	TRUE	TRUE	TRUE	95	0.139471318536058	0.177658087272928	0.239534325196181	0.0794615582720715	0.44400125012174	0.549724090016978	TRUE	same_direction_nonsignificant	no_strong_dosage_evidence
ENSG00000271384.1	AL161729.3	lncRNA	TRUE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000271385.1	AL161798.1	processed_pseudogene	FALSE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000271386.1	SRGNP1	processed_pseudogene	FALSE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000271387.1	AL445228.2	lncRNA	TRUE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000271389.1	OSBPL9P1	processed_pseudogene	FALSE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000271390.1	AP003973.2	lncRNA	FALSE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000271392.1	AC006237.1	lncRNA	TRUE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000271394.1	7SK	misc_RNA	FALSE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000271395.2	LINC02336	lncRNA	FALSE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000271396.1	AC091167.4	processed_pseudogene	TRUE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000271397.1	AL109837.1	processed_pseudogene	FALSE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000271398.1	AL353622.2	lncRNA	FALSE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000271399.1	AL078624.1	processed_pseudogene	FALSE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000271400.1	CCDC121P1	processed_pseudogene	FALSE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000271401.1	AC010680.5	lncRNA	FALSE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000271402.1	IGKV2OR2-2	IG_V_pseudogene	FALSE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000271404.1	MZT1P2	processed_pseudogene	FALSE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000271408.1	NAPGP1	processed_pseudogene	FALSE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000271409.1	AC073176.1	lncRNA	FALSE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000271410.1	AC020728.1	processed_pseudogene	TRUE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000271412.1	PRR13P3	processed_pseudogene	FALSE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000271413.1	AC104640.2	processed_pseudogene	FALSE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000271414.1	AC093107.2	processed_pseudogene	FALSE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000271415.1	RPL23AP90	processed_pseudogene	FALSE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000271418.1	AC092747.3	processed_pseudogene	FALSE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000271419.1	AL035410.2	processed_pseudogene	FALSE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000271420.1	AL109936.2	lncRNA	TRUE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000271421.1	AC005191.1	processed_pseudogene	FALSE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000271423.1	CYCSP1	processed_pseudogene	FALSE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000271424.1	GLRX5P3	processed_pseudogene	TRUE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000271425.9	NBPF10	protein_coding	TRUE	TRUE	TRUE	TRUE	94	0.177176524975291	0.0875714194922442	0.129559115959011	0.0914208889489483	0.380847382129757	0.486346440456106	TRUE	same_direction_nonsignificant	no_strong_dosage_evidence
ENSG00000271426.1	AL109983.1	processed_pseudogene	FALSE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000271427.1	AL358072.1	lncRNA	TRUE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000271428.1	MPHOSPH6P1	processed_pseudogene	TRUE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000271429.1	RPL17P51	processed_pseudogene	FALSE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000271433.1	PPATP2	processed_pseudogene	FALSE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000271434.3	AL445237.1	lncRNA	FALSE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000271435.1	TEKT4P3	processed_pseudogene	FALSE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000271437.1	AL356423.1	processed_pseudogene	TRUE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000271439.1	AC246785.4	processed_pseudogene	FALSE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000271440.1	AL121932.1	processed_pseudogene	FALSE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000271443.1	AC011247.2	transcribed_processed_pseudogene	FALSE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000271447.6	MMP28	protein_coding	TRUE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000271449.8	CT45A2	protein_coding	FALSE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000271452.1	AC005034.5	lncRNA	TRUE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000271454.1	AL353729.2	processed_pseudogene	FALSE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000271455.1	AC112187.2	processed_pseudogene	FALSE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000271456.1	AC108081.1	processed_pseudogene	FALSE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000271457.1	AL590229.2	processed_pseudogene	FALSE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000271459.1	Z98751.3	processed_pseudogene	FALSE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000271461.1	CKAP2LP1	processed_pseudogene	FALSE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000271462.1	AC091805.2	processed_pseudogene	FALSE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000271464.1	DPRXP7	processed_pseudogene	FALSE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000271465.1	SQSTM1P1	processed_pseudogene	FALSE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000271466.1	CICP24	processed_pseudogene	FALSE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000271468.1	AL357094.1	processed_pseudogene	FALSE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000271474.1	AC106881.1	lncRNA	TRUE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000271475.1	AL078624.2	processed_pseudogene	FALSE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000271477.1	AC010591.1	processed_pseudogene	TRUE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000271480.1	MTND3P19	processed_pseudogene	FALSE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000271482.1	AC005070.2	processed_pseudogene	FALSE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000271483.1	AC108676.2	processed_pseudogene	FALSE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000271484.1	ABI1P1	unprocessed_pseudogene	TRUE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000271486.1	NIPA2P3	processed_pseudogene	FALSE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000271488.1	RBM11P1	processed_pseudogene	FALSE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000271490.1	AC013244.2	processed_pseudogene	TRUE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000271491.1	AC100767.2	processed_pseudogene	FALSE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000271492.1	MEMO1P5	processed_pseudogene	FALSE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000271494.1	AC034205.3	processed_pseudogene	FALSE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000271495.1	AC020765.1	processed_pseudogene	FALSE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000271496.1	SNRPGP20	processed_pseudogene	FALSE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000271498.1	AL360085.1	processed_pseudogene	FALSE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000271499.1	AC011477.5	processed_pseudogene	FALSE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000271500.1	AC005183.1	processed_pseudogene	TRUE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000271502.1	AL670379.12	processed_pseudogene	FALSE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000271503.6	CCL5	protein_coding	TRUE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000271507.1	AC025884.3	unprocessed_pseudogene	FALSE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000271508.1	AC090525.3	processed_pseudogene	FALSE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000271509.1	AC018714.1	processed_pseudogene	FALSE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000271511.1	AL161756.2	processed_pseudogene	FALSE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000271519.1	AL590065.1	processed_pseudogene	FALSE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000271522.1	AC016831.5	lncRNA	FALSE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000271523.1	AL049634.3	processed_pseudogene	FALSE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000271524.1	BNIP3P17	processed_pseudogene	TRUE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000271525.1	ARF4P1	processed_pseudogene	TRUE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000271526.1	AC004852.1	processed_pseudogene	FALSE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000271527.1	AL606495.1	processed_pseudogene	FALSE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000271530.1	WBP1LP12	processed_pseudogene	FALSE	FALSE		FALSE									not_comparable	
ENSG00000271532.1	BBIP1P1	processed_pseudogene	TRUE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000271533.1	Z83843.1	lncRNA	TRUE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000271536.1	AC073046.2	processed_pseudogene	FALSE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000271537.1	AC009220.3	processed_pseudogene	TRUE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000271538.6	LINC02427	lncRNA	TRUE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000271543.1	AC021443.1	processed_pseudogene	TRUE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000271544.1	AC006499.8	processed_pseudogene	FALSE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000271546.1	AC245389.1	processed_pseudogene	FALSE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000271547.1	AC117498.2	processed_pseudogene	TRUE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000271550.1	BNIP3P11	processed_pseudogene	TRUE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000271551.2	AL355297.3	lncRNA	TRUE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000271553.1	AC018638.7	lncRNA	TRUE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000271554.1	AL138787.2	lncRNA	TRUE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000271555.1	AC113139.1	lncRNA	TRUE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000271557.1	YPEL5P2	processed_pseudogene	TRUE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000271558.1	AL391813.1	processed_pseudogene	FALSE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000271559.1	AL138966.1	processed_pseudogene	FALSE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000271560.1	AP001330.3	processed_pseudogene	FALSE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000271563.1	HIRAP1	processed_pseudogene	FALSE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000271564.2	LINC02333	lncRNA	FALSE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000271565.1	AL109618.2	processed_pseudogene	FALSE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000271567.1	PPIAL4E	protein_coding	FALSE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000271568.1	AC069304.3	processed_pseudogene	FALSE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000271569.1	IGKV1OR2-6	IG_V_pseudogene	TRUE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000271573.1	AL136982.5	processed_pseudogene	TRUE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000271576.1	AL359504.1	lncRNA	TRUE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000271578.1	AC119501.1	processed_pseudogene	FALSE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000271579.1	AC078880.3	lncRNA	FALSE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000271580.1	AL583832.1	processed_pseudogene	TRUE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000271581.1	AL671883.2	unprocessed_pseudogene	TRUE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000271582.1	AC073111.1	processed_pseudogene	FALSE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000271583.1	AC103881.1	processed_pseudogene	FALSE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000271584.2	LINC02550	lncRNA	TRUE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000271585.1	SELENOTP2	processed_pseudogene	FALSE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000271586.1	AC011894.1	processed_pseudogene	FALSE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000271587.1	AC004805.3	processed_pseudogene	FALSE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000271588.1	LARP7P1	processed_pseudogene	FALSE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000271589.1	AL139395.1	processed_pseudogene	FALSE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000271590.1	AC108463.3	lncRNA	TRUE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000271595.1	ELOCP35	processed_pseudogene	FALSE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000271596.1	AC008121.1	processed_pseudogene	FALSE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000271597.1	AC112230.1	processed_pseudogene	FALSE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000271598.1	AC008739.3	processed_pseudogene	FALSE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000271600.1	AP000942.4	processed_pseudogene	FALSE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000271601.4	LIX1L	protein_coding	TRUE	TRUE	TRUE	TRUE	94	-0.0341310189448856	0.743985507080128	0.791014772031371	-0.0287454016514002	0.78329711723925	0.840563042886121	TRUE	same_direction_nonsignificant	no_strong_dosage_evidence
ENSG00000271602.1	KRT8P49	processed_pseudogene	TRUE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000271605.6	MILR1	protein_coding	TRUE	TRUE	TRUE	TRUE	95	-0.079070341053872	0.44625488671088	0.522168123656169	-0.124959165826296	0.227600289189392	0.324438874123088	TRUE	same_direction_nonsignificant	no_strong_dosage_evidence
ENSG00000271606.1	AC097467.4	unprocessed_pseudogene	FALSE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000271607.1	Z84480.1	processed_pseudogene	FALSE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000271608.1	AL391646.1	processed_pseudogene	FALSE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000271609.1	AC005632.4	processed_pseudogene	FALSE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000271611.1	AC006006.1	processed_pseudogene	FALSE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000271612.1	HSPE1P14	processed_pseudogene	FALSE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000271614.1	ATP2B1-AS1	lncRNA	TRUE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000271615.1	ACTG1P22	transcribed_processed_pseudogene	TRUE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000271616.1	AC055876.6	processed_pseudogene	FALSE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000271618.1	AL359821.1	processed_pseudogene	FALSE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000271620.1	IGHV3OR16-7	IG_V_pseudogene	FALSE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000271621.1	AC013244.3	processed_pseudogene	FALSE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000271623.1	AC138894.3	processed_pseudogene	FALSE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000271624.1	AP004372.1	processed_pseudogene	FALSE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000271625.1	PSMA6P4	processed_pseudogene	FALSE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000271626.1	H3P42	processed_pseudogene	TRUE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000271627.1	NKAIN1P2	processed_pseudogene	FALSE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000271629.1	AC067959.1	processed_pseudogene	FALSE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000271631.1	AL139041.1	lncRNA	TRUE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000271632.1	AL589743.2	processed_pseudogene	FALSE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000271635.1	DBF4P2	processed_pseudogene	FALSE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000271638.1	BNIP3P19	processed_pseudogene	FALSE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000271639.1	PPFIA1P1	processed_pseudogene	TRUE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000271642.1	MARK3P1	processed_pseudogene	FALSE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000271643.2	AC112220.2	lncRNA	TRUE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000271644.1	AC242498.1	processed_pseudogene	FALSE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000271646.1	IRF2-DT	lncRNA	TRUE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000271647.1	KRT8P47	processed_pseudogene	FALSE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000271650.1	AL031601.1	processed_pseudogene	FALSE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000271652.1	AL356052.1	processed_pseudogene	FALSE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000271653.1	AC097359.3	lncRNA	FALSE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000271654.1	AC025062.2	processed_pseudogene	FALSE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000271655.1	BNIP3P35	processed_pseudogene	FALSE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000271656.1	AC007262.1	processed_pseudogene	FALSE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000271657.1	AC018462.2	processed_pseudogene	FALSE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000271659.1	AL161729.4	lncRNA	TRUE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000271660.1	Z99497.2	processed_pseudogene	FALSE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000271661.1	BNIP3P36	processed_pseudogene	FALSE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000271662.1	AC233280.2	processed_pseudogene	TRUE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000271664.1	AC004890.3	unprocessed_pseudogene	TRUE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000271666.1	AC008555.5	processed_pseudogene	FALSE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000271667.1	AC104408.1	processed_pseudogene	FALSE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000271670.1	AC010998.2	lncRNA	TRUE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000271671.1	AC107304.1	processed_pseudogene	FALSE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000271672.1	DUXAP8	transcribed_processed_pseudogene	FALSE	FALSE		FALSE									not_comparable	
ENSG00000271676.1	AC104771.1	processed_pseudogene	FALSE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000271677.1	Z82195.1	unprocessed_pseudogene	FALSE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000271679.1	LSM1P2	processed_pseudogene	FALSE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000271680.1	AC098935.2	processed_pseudogene	FALSE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000271681.1	AC136601.2	processed_pseudogene	FALSE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000271682.1	AC092960.3	processed_pseudogene	FALSE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000271686.1	TNPO3P1	processed_pseudogene	FALSE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000271687.1	MTND5P10	processed_pseudogene	TRUE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000271691.1	AC140658.7	unprocessed_pseudogene	FALSE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000271693.1	AL929325.1	processed_pseudogene	FALSE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000271696.1	AC023141.13	processed_pseudogene	FALSE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000271697.1	AL049779.3	processed_pseudogene	FALSE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000271698.1	AC233992.2	protein_coding	FALSE	TRUE	TRUE	FALSE									not_comparable	
ENSG00000271699.5	SNX29P2	transcribed_unprocessed_pseudogene	FALSE	TRUE	FALSE	FALSE									not_comparable	
