analysis_id	feature_id	study_id	platform	ion_mode	evidence_family	within_analysis_evidence_unit	metabolite_name	normalized_name_key	cas	molecular_formula	quantitated_mz	hmdb_id	kegg_id	pubchem_id	annotation_identity_status	internal_standard	source_annotation_ion_mode	precursor_mz	product_mz	n_escc_nonmissing	n_normal_nonmissing	positive_count_total	positive_detection_rate_escc	positive_detection_rate_normal	detection_rate_difference	zero_count_all	negative_count_all	censoring_sensitive	detection_fisher_p	positive_abundance_n_escc	positive_abundance_n_normal	positive_abundance_wilcoxon_w	positive_abundance_rank_biserial	positive_abundance_wilcoxon_p	raw_mean_escc	raw_mean_normal	raw_median_escc	raw_median_normal	primary_transform	primary_asinh_cofactor	limma_effect_transformed	limma_effect_scale	limma_ci95_low	limma_ci95_high	limma_t	limma_p	limma_q_analysis	wilcoxon_w	wilcoxon_rank_biserial	wilcoxon_p	source_unit_conflict	source_upstream_imputation	additional_imputation_by_this_script	nonpositive_value_semantics	absolute_concentration_claim_allowed	primary_design	paired_model_used_as_primary	host_multiomics_sample_level_link_allowed	limma_q_evidence_family	wilcoxon_q_evidence_family	detection_fisher_q_evidence_family	positive_abundance_wilcoxon_q_evidence_family	wilcoxon_q_analysis	direction	wilcoxon_direction	positive_abundance_direction	direction_concordant	positive_abundance_direction_concordant	run_order_sensitivity_effect	run_order_sensitivity_p	run_order_sensitivity_q_evidence_family	run_order_sensitivity_direction	run_order_perfect_group_block	run_order_rank_group_correlation	paired_sensitivity_effect	paired_sensitivity_p	paired_sensitivity_q_evidence_family	paired_sensitivity_direction	paired_sensitivity_estimable	paired_sensitivity_complete_candidate_pairs	scale_sensitivity_min_q	scale_sensitivity_max_q	scale_sensitivity_all_q05	scale_sensitivity_all_q10	scale_sensitivity_direction_stable	run_order_sensitivity_direction_concordant	paired_sensitivity_direction_concordant	detection_driven	primary_candidate_tier	robust_lc_upgrade	final_candidate_tier	conditional_reason	candidate_rank
AN004963	AN004963__78	ST003027	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	Phenylpyruvic acid	phenylpyruvicacid							source_label_unmapped	IS-neg03_Anthranilic acid-(phenyl-13C6)-1	Negative	163	91	16	16	32	1	1	0	0	0	FALSE	1	16	16	218	0.703125	0.000693837750899373	0.049582625	0.015276	0.0431065	0.013375	asinh	1	0.0342522406311994	asinh(x*1) difference: Early_stage_ESCC minus Normal_tissue	0.0111473945917898	0.057357086670609	3.01969014424787	0.00493964665996491	0.0246982332998245	218	0.703125	0.000693837750899373	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	source zero/negative values retained in primary asinh; detection/censoring flags and positive-only abundance sensitivity reported	no	unpaired	no	no	0.0191039346728763	0.00377494776336778	1	0.00412375267043967	0.00473071193795027	higher_in_early_ESCC	higher_in_early_ESCC	higher_in_early_ESCC	TRUE	TRUE	0.0331577575594511	0.00714123349326678	0.0269686582510428	higher_in_early_ESCC	FALSE	-0.142151719781894	0.0342522406311994	0.00930434458836774	0.0328208199216049	higher_in_early_ESCC	TRUE	16	0.000400433678756924	0.140647121246297	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	limma_fdr_strong	FALSE	conditional_fdr	asinh scale sensitivity does not remain family q<=0.05 at all seven scales	7
AN004963	AN004963__126	ST003027	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	N-Acetyl-L-glutamic acid	nacetyllglutamicacid							source_label_unmapped	IS-neg05_Suc-2233-d4-1	Negative	188.06	102.05	16	16	32	1	1	0	0	0	FALSE	1	16	16	218	0.703125	0.000693837750899373	0.1728788125	0.114434	0.167593	0.101492	asinh	1	0.057864981397209	asinh(x*1) difference: Early_stage_ESCC minus Normal_tissue	0.0185639284635718	0.0971660343308462	2.99908038186758	0.00520685476563179	0.0251944585433796	218	0.703125	0.000693837750899373	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	source zero/negative values retained in primary asinh; detection/censoring flags and positive-only abundance sensitivity reported	no	unpaired	no	no	0.0198976235686643	0.00377494776336778	1	0.00412375267043967	0.00473071193795027	higher_in_early_ESCC	higher_in_early_ESCC	higher_in_early_ESCC	TRUE	TRUE	0.0518244507473859	0.00788342933249873	0.0294253583224662	higher_in_early_ESCC	FALSE	-0.142151719781894	0.057864981397209	0.0128045386064165	0.0410476678880496	higher_in_early_ESCC	TRUE	16	0.00391219700656962	0.0576218530390899	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	limma_fdr_strong	FALSE	conditional_fdr	asinh scale sensitivity does not remain family q<=0.05 at all seven scales	8
AN004963	AN004963__179	ST003027	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	Cyclic guanosine monophosphate	cyclicguanosinemonophosphate							source_label_unmapped	IS-neg05_Suc-2233-d4-1	Negative	344	150	16	16	30	0.875	1	-0.125	2	0	TRUE	0.483870967741936	14	16	5	-0.955357142857143	8.66538400858013e-06	0.0036088125	0.031441375	0.002445	0.020751	asinh	1	-0.0278119028361992	asinh(x*1) difference: Early_stage_ESCC minus Normal_tissue	-0.0481315249364785	-0.00749228073591999	-2.78799217642088	0.00885164573633659	0.0390513782485438	5	-0.9609375	3.54938154732256e-06	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	source zero/negative values retained in primary asinh; detection/censoring flags and positive-only abundance sensitivity reported	no	unpaired	no	no	0.0313878904943354	0.000465233107896701	1	0.000456537161954707	0.000457982681928426	lower_in_early_ESCC	lower_in_early_ESCC	lower_in_early_ESCC	TRUE	TRUE	-0.0275277357020446	0.0110003172824596	0.0379688370717153	lower_in_early_ESCC	FALSE	-0.142151719781894	-0.0278119028361993	0.0171030053172752	0.0513090159518257	lower_in_early_ESCC	TRUE	16	5.60836358825234e-07	0.223797468681102	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	limma_fdr_strong	FALSE	conditional_fdr	asinh scale sensitivity does not remain family q<=0.05 at all seven scales	9
AN004962	AN004962__141	ST003027	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	Sorbitol	sorbitol							source_label_unmapped	IS-pos06_TMAO-d9-1	Positive	183	129	16	16	32	1	1	0	0	0	FALSE	1	16	16	190	0.484375	0.019454116265238	2.0796904375	0.8894301875	1.376464	0.876605	asinh	1	0.510824964892487	asinh(x*1) difference: Early_stage_ESCC minus Normal_tissue	0.137801245797952	0.883848683987021	2.79486942934772	0.00889812471957794	0.0266943741587338	190	0.484375	0.019454116265238	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	source zero/negative values retained in primary asinh; detection/censoring flags and positive-only abundance sensitivity reported	no	unpaired	no	no	0.0313878904943354	0.0524770699255579	1	0.0502298903569669	0.0482123750921115	higher_in_early_ESCC	higher_in_early_ESCC	higher_in_early_ESCC	TRUE	TRUE	0.522367606626111	0.00912375811721285	0.0325414039513925	higher_in_early_ESCC	FALSE	-0.142151719781894	0.510824964892487	0.00922409470461915	0.0328208199216049	higher_in_early_ESCC	TRUE	16	0.0313878904943354	0.0437886446917539	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	limma_fdr_strong	FALSE	conditional_fdr	scale-invariant Wilcoxon does not reach family q<=0.05	10
AN004963	AN004963__184	ST003027	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	Guanosine-5'-monophosphate	guanosine5monophosphate							source_label_unmapped	IS-neg05_Suc-2233-d4-1	Negative	362	211	16	16	31	1	0.9375	0.0625	1	0	TRUE	1	16	15	185	0.541666666666667	0.0101889315567745	2.7328440625	1.455487	2.860357	1.1182795	asinh	1	0.536890442037683	asinh(x*1) difference: Early_stage_ESCC minus Normal_tissue	0.140541762587443	0.933239121487923	2.76446682534716	0.00957956532042817	0.0406558372434415	201	0.5703125	0.0059360881788797	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	source zero/negative values retained in primary asinh; detection/censoring flags and positive-only abundance sensitivity reported	no	unpaired	no	no	0.0334243529114939	0.0192473162163678	1	0.0294450774347152	0.0227646250326474	higher_in_early_ESCC	higher_in_early_ESCC	higher_in_early_ESCC	TRUE	TRUE	0.522888115016934	0.0133689812370454	0.0442416801762018	higher_in_early_ESCC	FALSE	-0.142151719781894	0.536890442037683	0.0245511068469952	0.0673581649391921	higher_in_early_ESCC	TRUE	16	0.0234458410366554	0.231973625625487	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	limma_fdr_strong	FALSE	conditional_fdr	asinh scale sensitivity does not remain family q<=0.05 at all seven scales	11
AN004963	AN004963__171	ST003027	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	Thymidine-5'-phosphate	thymidine5phosphate							source_label_unmapped	IS-neg05_Suc-2233-d4-1	Negative	321	195	16	16	25	0.9375	0.625	0.3125	7	0	TRUE	0.0829316524533432	15	10	132	0.76	0.0015680199698016	0.035370125	0.005791625	0.0266125	0.005611	asinh	1	0.0295506077799324	asinh(x*1) difference: Early_stage_ESCC minus Normal_tissue	0.0076461711775144	0.0514550443823504	2.74796251600712	0.0097697975721924	0.0406558372434415	225	0.7578125	0.000238098936262698	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	source zero/negative values retained in primary asinh; detection/censoring flags and positive-only abundance sensitivity reported	no	unpaired	no	no	0.0337215593620834	0.00201130943527174	1	0.00705608986410722	0.00274729541841575	higher_in_early_ESCC	higher_in_early_ESCC	higher_in_early_ESCC	TRUE	TRUE	0.0294049708270867	0.0117692064749261	0.0397675292468555	higher_in_early_ESCC	FALSE	-0.142151719781894	0.0295506077799323	0.0204055954316793	0.057966337465213	higher_in_early_ESCC	TRUE	16	0.000400603777110976	0.205441449172683	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	limma_fdr_strong	FALSE	conditional_fdr	asinh scale sensitivity does not remain family q<=0.05 at all seven scales	12
AN004962	AN004962__126	ST003027	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	L-Arginine	larginine							source_label_unmapped	IS-pos02_GlU-13C5-N15-1	Positive	175	70	16	16	32	1	1	0	0	0	FALSE	1	16	16	188	0.46875	0.0237385152500544	55.8825140625	45.1038525625	51.8367735	44.2882865	asinh	1	0.208710752957197	asinh(x*1) difference: Early_stage_ESCC minus Normal_tissue	0.0517733398704873	0.365648166043907	2.71421466440877	0.0108301983454468	0.0319304123633001	188	0.46875	0.0237385152500544	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	source zero/negative values retained in primary asinh; detection/censoring flags and positive-only abundance sensitivity reported	no	unpaired	no	no	0.0365946701988255	0.0590702588780427	1	0.0566487295739938	0.0541238147701243	higher_in_early_ESCC	higher_in_early_ESCC	higher_in_early_ESCC	TRUE	TRUE	0.216533255886142	0.00974159685517791	0.0343632152803528	higher_in_early_ESCC	FALSE	-0.142151719781894	0.208710752957195	0.00870480306351745	0.0317527475385125	higher_in_early_ESCC	TRUE	16	0.0333007655316168	0.0493648587438969	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	limma_fdr_strong	FALSE	conditional_fdr	scale-invariant Wilcoxon does not reach family q<=0.05	13
AN004962	AN004962__61	ST003027	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	L-Aspartic acid	lasparticacid							source_label_unmapped	IS-pos02_GlU-13C5-N15-1	Positive	134	88	16	16	32	1	1	0	0	0	FALSE	1	16	16	188	0.46875	0.0237385152500544	146.6938138125	104.07104325	125.2262165	93.523298	asinh	1	0.310015927169172	asinh(x*1) difference: Early_stage_ESCC minus Normal_tissue	0.0717422242889626	0.548289630049381	2.65542322679874	0.0124779131559904	0.0355620524945726	188	0.46875	0.0237385152500544	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	source zero/negative values retained in primary asinh; detection/censoring flags and positive-only abundance sensitivity reported	no	unpaired	no	no	0.041292887866731	0.0590702588780427	1	0.0566487295739938	0.0541238147701243	higher_in_early_ESCC	higher_in_early_ESCC	higher_in_early_ESCC	TRUE	TRUE	0.302999032639052	0.0168477975031049	0.0525062427038512	higher_in_early_ESCC	FALSE	-0.142151719781894	0.31001592716917	0.0279856330509421	0.0754906572214489	higher_in_early_ESCC	TRUE	16	0.0362191772712301	0.0594897569514749	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	limma_fdr_strong	FALSE	conditional_fdr	asinh scale sensitivity does not remain family q<=0.05 at all seven scales	14
AN004962	AN004962__103	ST003027	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	D-Alanyl-D-alanine	dalanyldalanine							source_label_unmapped	IS-pos03_GABA-d6-1	Positive	161.09	90	16	16	32	1	1	0	0	0	FALSE	1	16	16	224	0.75	0.000296732311293235	0.192669125	0.0572155	0.1146005	0.0525725	asinh	1	0.128674542260563	asinh(x*1) difference: Early_stage_ESCC minus Normal_tissue	0.0270446263734076	0.230304458147719	2.58402626160748	0.0147914904922445	0.0414646700684232	224	0.75	0.000296732311293235	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	source zero/negative values retained in primary asinh; detection/censoring flags and positive-only abundance sensitivity reported	no	unpaired	no	no	0.0484496780409234	0.00216479708920747	1	0.00252623454209106	0.00169137417437144	higher_in_early_ESCC	higher_in_early_ESCC	higher_in_early_ESCC	TRUE	TRUE	0.131296816485294	0.0153906898478291	0.0494041144115313	higher_in_early_ESCC	FALSE	-0.142151719781894	0.128674542260563	0.0188112212573157	0.054894563850894	higher_in_early_ESCC	TRUE	16	0.00312278790045152	0.0570662108182488	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	limma_fdr_strong	FALSE	conditional_fdr	asinh scale sensitivity does not remain family q<=0.05 at all seven scales	15
AN004963	AN004963__174	ST003027	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	Sucrose	sucrose							source_label_unmapped	IS-neg05_Suc-2233-d4-1	Negative	341.11	179.08	16	16	23	0.8125	0.625	0.1875	9	0	TRUE	0.433147942157953	13	10	113	0.738461538461539	0.00291242006996373	2.64717975	0.236344125	0.6528295	0.1570655	asinh	1	0.708760204916102	asinh(x*1) difference: Early_stage_ESCC minus Normal_tissue	0.14784872453561	1.26967168529659	2.57874335395619	0.0149706434881307	0.0583501952022304	200	0.5625	0.00607056667537265	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	source zero/negative values retained in primary asinh; detection/censoring flags and positive-only abundance sensitivity reported	no	unpaired	no	no	0.0485411773706055	0.0194865190279462	1	0.0110531605064888	0.0227646250326474	higher_in_early_ESCC	higher_in_early_ESCC	higher_in_early_ESCC	TRUE	TRUE	0.701249668682106	0.0188486208170533	0.0570793139837181	higher_in_early_ESCC	FALSE	-0.142151719781894	0.708760204916102	0.0194299435363268	0.0561892961726207	higher_in_early_ESCC	TRUE	16	0.0197076766960109	0.329826526072273	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	limma_fdr_strong	FALSE	conditional_fdr	asinh scale sensitivity does not remain family q<=0.05 at all seven scales	16
AN004963	AN004963__178	ST003027	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	Gentiobiose	gentiobiose							source_label_unmapped	IS-neg05_Suc-2233-d4-1	Negative	341.11	71.04	16	16	21	0.75	0.5625	0.1875	11	0	TRUE	0.45779368380326	12	9	98	0.814814814814815	0.00176633664840997	2.8718373125	0.223314375	0.689857	0.133507	asinh	1	0.733538091146281	asinh(x*1) difference: Early_stage_ESCC minus Normal_tissue	0.151748662698553	1.31532751959401	2.57311958804375	0.0151710507525799	0.0583501952022304	196	0.53125	0.00889317119032418	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	source zero/negative values retained in primary asinh; detection/censoring flags and positive-only abundance sensitivity reported	no	unpaired	no	no	0.0486990729157815	0.026432481037908	1	0.00751886546282623	0.0303176290579233	higher_in_early_ESCC	higher_in_early_ESCC	higher_in_early_ESCC	TRUE	TRUE	0.732254058272095	0.0181923859640198	0.0561514989850996	higher_in_early_ESCC	FALSE	-0.142151719781894	0.733538091146281	0.0186015627819659	0.0547807491101932	higher_in_early_ESCC	TRUE	16	0.0216424158294617	0.336262680292287	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	limma_fdr_strong	FALSE	conditional_fdr	asinh scale sensitivity does not remain family q<=0.05 at all seven scales	17
AN004962	AN004962__135	ST003027	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	Carbocysteine	carbocysteine							source_label_unmapped	IS-pos02_GlU-13C5-N15-1	Positive	180	163	16	16	18	0.75	0.375	0.375	14	0	TRUE	0.0731727514850386	12	6	45	0.25	0.399269143171066	0.0334626875	0.013549875	0.0343745	0	asinh	1	0.0199003486028446	asinh(x*1) difference: Early_stage_ESCC minus Normal_tissue	0.00397792140729819	0.0358227757983911	2.55044535761771	0.015992350896035	0.0441079355358384	185	0.4453125	0.0248409040656963	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	source zero/negative values retained in primary asinh; detection/censoring flags and positive-only abundance sensitivity reported	no	unpaired	no	no	0.0508271746299725	0.0608696962220497	1	0.564801976169528	0.0558920341478166	higher_in_early_ESCC	higher_in_early_ESCC	higher_in_early_ESCC	TRUE	TRUE	0.019746897611499	0.0197567988025424	0.0592703964076271	higher_in_early_ESCC	FALSE	-0.142151719781894	0.0199003486028447	0.0322375836726647	0.0834537448300433	higher_in_early_ESCC	TRUE	16	0.0419793483852342	0.0577908403754804	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	limma_fdr_exploratory	FALSE	conditional_fdr	asinh scale sensitivity does not remain family q<=0.05 at all seven scales	18
AN004963	AN004963__160	ST003027	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	Glucose 1-phosphate	glucose1phosphate							source_label_unmapped	IS-neg05_Suc-2233-d4-1	Negative	259.01	79	16	16	32	1	1	0	0	0	FALSE	1	16	16	191	0.4921875	0.0175774092692975	1.118345375	0.97577225	1.151928	0.9435645	asinh	1	0.0979905810235293	asinh(x*1) difference: Early_stage_ESCC minus Normal_tissue	0.0194105466696117	0.176570615377447	2.54259572894996	0.016176535806091	0.0606620092728412	191	0.4921875	0.0175774092692975	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	source zero/negative values retained in primary asinh; detection/censoring flags and positive-only abundance sensitivity reported	no	unpaired	no	no	0.0509085097426981	0.0478165116563094	1	0.0460124158255525	0.0527322278078926	higher_in_early_ESCC	higher_in_early_ESCC	higher_in_early_ESCC	TRUE	TRUE	0.104285525268391	0.0114526317663116	0.0391095191168726	higher_in_early_ESCC	FALSE	-0.142151719781894	0.0979905810235291	0.00554450788597427	0.0225289497645284	higher_in_early_ESCC	TRUE	16	0.0509085097426981	0.141728480238499	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	limma_fdr_exploratory	FALSE	conditional_fdr	asinh scale sensitivity does not remain family q<=0.05 at all seven scales	19
AN004962	AN004962__60	ST003027	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	L-Ornithine	lornithine							source_label_unmapped	IS-pos02_GlU-13C5-N15-1	Positive	133.1	70	16	16	32	1	1	0	0	0	FALSE	1	16	16	188	0.46875	0.0237385152500544	16.40442525	12.1487921875	15.020838	11.5219535	asinh	1	0.263625073070464	asinh(x*1) difference: Early_stage_ESCC minus Normal_tissue	0.0514306772301271	0.4758194689108	2.53558784145833	0.0165805278943689	0.0450042899990013	188	0.46875	0.0237385152500544	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	source zero/negative values retained in primary asinh; detection/censoring flags and positive-only abundance sensitivity reported	no	unpaired	no	no	0.0516732956708002	0.0590702588780427	1	0.0566487295739938	0.0541238147701243	higher_in_early_ESCC	higher_in_early_ESCC	higher_in_early_ESCC	TRUE	TRUE	0.270472159526481	0.0165573662967746	0.0525062427038512	higher_in_early_ESCC	FALSE	-0.142151719781894	0.263625073070463	0.00370952937927165	0.0163117661746055	higher_in_early_ESCC	TRUE	16	0.0455192885687907	0.0659378327331763	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	limma_fdr_exploratory	FALSE	conditional_fdr	asinh scale sensitivity does not remain family q<=0.05 at all seven scales	20
AN004963	AN004963__41	ST003027	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	L-Malic acid	lmalicacid							source_label_unmapped	IS-neg05_Suc-2233-d4-1	Negative	133	115	16	16	32	1	1	0	0	0	FALSE	1	16	16	64	-0.5	0.015861332739773	29.48106425	38.3737224375	28.5266395	40.4765685	asinh	1	-0.286310899133427	asinh(x*1) difference: Early_stage_ESCC minus Normal_tissue	-0.519650984482881	-0.0529708137839722	-2.50409991846632	0.0178407750742709	0.0652711283205033	64	-0.5	0.015861332739773	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	source zero/negative values retained in primary asinh; detection/censoring flags and positive-only abundance sensitivity reported	no	unpaired	no	no	0.0550662384503938	0.0442738070388447	1	0.04234169333075	0.0495666648117907	lower_in_early_ESCC	lower_in_early_ESCC	lower_in_early_ESCC	TRUE	TRUE	-0.295955333516998	0.0168227073380574	0.0525062427038512	lower_in_early_ESCC	FALSE	-0.142151719781894	-0.286310899133428	0.0334490044221209	0.0858970433560065	lower_in_early_ESCC	TRUE	16	0.0496668111061451	0.063461543528237	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	limma_fdr_exploratory	FALSE	conditional_fdr	asinh scale sensitivity does not remain family q<=0.05 at all seven scales	21
AN004962	AN004962__146	ST003027	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	Glycyl-L-Leucine	glycyllleucine							source_label_unmapped	IS-neg04_Lac-13C3-1	Positive	189	132	16	16	32	1	1	0	0	0	FALSE	1	16	16	178.5	0.39453125	0.0569799214574047	0.2341696875	0.1159798125	0.167586	0.10666	asinh	1	0.112088209268479	asinh(x*1) difference: Early_stage_ESCC minus Normal_tissue	0.0197920034975241	0.204384415039434	2.47857428879347	0.0189407939287741	0.0506074337784433	178.5	0.39453125	0.0569799214574047	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	source zero/negative values retained in primary asinh; detection/censoring flags and positive-only abundance sensitivity reported	no	unpaired	no	no	0.0579047128679665	0.125277772519362	1	0.122099831694439	0.115994840109717	higher_in_early_ESCC	higher_in_early_ESCC	higher_in_early_ESCC	TRUE	TRUE	0.111304190870718	0.0231082248411569	0.0667834258067728	higher_in_early_ESCC	FALSE	-0.142151719781894	0.112088209268479	0.0218405810848111	0.0614984783177575	higher_in_early_ESCC	TRUE	16	0.0387258325677039	0.0657614821677175	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	limma_fdr_exploratory	FALSE	conditional_fdr	asinh scale sensitivity does not remain family q<=0.05 at all seven scales	22
AN004962	AN004962__149	ST003027	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	L-Homoarginine	lhomoarginine							source_label_unmapped	IS-neg05_Suc-2233-d4-1	Positive	189.1	144.1	16	16	32	1	1	0	0	0	FALSE	1	16	16	38	-0.703125	0.000693837750899344	0.366672	0.515012625	0.3293505	0.5064275	asinh	1	-0.143813733334624	asinh(x*1) difference: Early_stage_ESCC minus Normal_tissue	-0.26274584127951	-0.0248816253897378	-2.46789740543217	0.0194157028154489	0.0510782335606426	38	-0.703125	0.000693837750899344	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	source zero/negative values retained in primary asinh; detection/censoring flags and positive-only abundance sensitivity reported	no	unpaired	no	no	0.0587966094694255	0.00377494776336778	1	0.00412375267043967	0.00320665555145386	lower_in_early_ESCC	lower_in_early_ESCC	lower_in_early_ESCC	TRUE	TRUE	-0.152503494805523	0.014633010772993	0.0474732323399121	lower_in_early_ESCC	FALSE	-0.142151719781894	-0.143813733334624	0.0199034234609361	0.0570446333121472	lower_in_early_ESCC	TRUE	16	0.00847421686630523	0.120171421973092	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	limma_fdr_exploratory	FALSE	conditional_fdr	asinh scale sensitivity does not remain family q<=0.05 at all seven scales	23
AN004963	AN004963__77	ST003027	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	Acetylcysteine	acetylcysteine							source_label_unmapped	IS-neg06_Hippuric Acid-d5-1	Negative	162	84	16	16	32	1	1	0	0	0	FALSE	1	16	16	173	0.3515625	0.0898856313596004	0.2632978125	0.1530213125	0.2092215	0.151306	asinh	1	0.104191837786454	asinh(x*1) difference: Early_stage_ESCC minus Normal_tissue	0.0177200474326146	0.190663628140294	2.45711060383692	0.0197809993670919	0.0702534740813278	173	0.3515625	0.0898856313596004	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	source zero/negative values retained in primary asinh; detection/censoring flags and positive-only abundance sensitivity reported	no	unpaired	no	no	0.0593429981012756	0.179212966872247	1	0.178075307410529	0.189899221182254	higher_in_early_ESCC	higher_in_early_ESCC	higher_in_early_ESCC	TRUE	TRUE	0.101748153118183	0.0259520528624344	0.0728983975306476	higher_in_early_ESCC	FALSE	-0.142151719781894	0.104191837786454	0.0139016351339523	0.0429079315192181	higher_in_early_ESCC	TRUE	16	0.0593429981012756	0.0838757308177181	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	limma_fdr_exploratory	FALSE	conditional_fdr	asinh scale sensitivity does not remain family q<=0.05 at all seven scales	24
