gene_id	gene_name	tcga_driver_tier	event_type	target_type	target	n_complete	n_event	n_reference	effect_measure	effect	p_value	mutation_evidence_unit	cnv_expression_evidence_unit	distinct_event_unit_count_recomputed	independence_group	independent_validation	analysis_eligible	q_value	level_factor_soft_flag	predictor_feature_selected_in_target_model	target_model_overlap_class	bootstrap_iterations	valid_bootstraps	effect_ci95_low	effect_ci95_high	bootstrap_direction_consistency	association_status	discordance_code	eligible_as_independent_validation
ENSG00000100393.14	EP300	strong_patient_level_candidate	mutation	MOFA_factor	Factor6	94	4	90	rank-biserial correlation: event minus reference	0.0111111111111111	0.977584328701393	TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	FALSE		FALSE	FALSE	predictor_layer_in_mofa_input	500					insufficient_event_count_descriptive	not_comparable	FALSE
ENSG00000100393.14	EP300	strong_patient_level_candidate	mutation	MOFA_factor	Factor3	94	4	90	rank-biserial correlation: event minus reference	-0.0111111111111111	0.977584328701393	TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	FALSE		FALSE	FALSE	predictor_layer_in_mofa_input	500					insufficient_event_count_descriptive	not_comparable	FALSE
ENSG00000127616.19	SMARCA4	strong_patient_level_candidate	amplification	MOFA_factor	Factor8	94	3	91	rank-biserial correlation: event minus reference	0.010989010989011	0.982838546481451	TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	FALSE		FALSE	FALSE	predictor_layer_in_mofa_input	500					insufficient_event_count_descriptive	not_comparable	FALSE
ENSG00000074181.9	NOTCH3	strong_patient_level_candidate	amplification	MOFA_factor	Factor6	94	4	90	rank-biserial correlation: event minus reference	-0.00555555555555554	0.99252723566182	TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	FALSE		FALSE	FALSE	predictor_layer_in_mofa_input	500					insufficient_event_count_descriptive	not_comparable	FALSE
ENSG00000100393.14	EP300	strong_patient_level_candidate	amplification	MOFA_factor	Factor1	94	0	94	rank-biserial correlation: event minus reference			TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	FALSE		FALSE	FALSE	predictor_layer_in_mofa_input	500					insufficient_event_count_descriptive	not_comparable	FALSE
ENSG00000100393.14	EP300	strong_patient_level_candidate	amplification	MOFA_factor	Factor2	94	0	94	rank-biserial correlation: event minus reference			TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	FALSE		FALSE	FALSE	predictor_layer_in_mofa_input	500					insufficient_event_count_descriptive	not_comparable	FALSE
ENSG00000100393.14	EP300	strong_patient_level_candidate	amplification	MOFA_factor	Factor3	94	0	94	rank-biserial correlation: event minus reference			TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	FALSE		FALSE	FALSE	predictor_layer_in_mofa_input	500					insufficient_event_count_descriptive	not_comparable	FALSE
ENSG00000100393.14	EP300	strong_patient_level_candidate	amplification	MOFA_factor	Factor4	94	0	94	rank-biserial correlation: event minus reference			TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	FALSE		TRUE	FALSE	predictor_layer_in_mofa_input	500					insufficient_event_count_descriptive	not_comparable	FALSE
ENSG00000100393.14	EP300	strong_patient_level_candidate	amplification	MOFA_factor	Factor5	94	0	94	rank-biserial correlation: event minus reference			TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	FALSE		FALSE	FALSE	predictor_layer_in_mofa_input	500					insufficient_event_count_descriptive	not_comparable	FALSE
ENSG00000100393.14	EP300	strong_patient_level_candidate	amplification	MOFA_factor	Factor6	94	0	94	rank-biserial correlation: event minus reference			TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	FALSE		FALSE	FALSE	predictor_layer_in_mofa_input	500					insufficient_event_count_descriptive	not_comparable	FALSE
ENSG00000100393.14	EP300	strong_patient_level_candidate	amplification	MOFA_factor	Factor7	94	0	94	rank-biserial correlation: event minus reference			TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	FALSE		FALSE	FALSE	predictor_layer_in_mofa_input	500					insufficient_event_count_descriptive	not_comparable	FALSE
ENSG00000100393.14	EP300	strong_patient_level_candidate	amplification	MOFA_factor	Factor8	94	0	94	rank-biserial correlation: event minus reference			TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	FALSE		FALSE	FALSE	predictor_layer_in_mofa_input	500					insufficient_event_count_descriptive	not_comparable	FALSE
ENSG00000100393.14	EP300	strong_patient_level_candidate	homozygous_deletion	MOFA_factor	Factor1	94	0	94	rank-biserial correlation: event minus reference			TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	FALSE		FALSE	FALSE	predictor_layer_in_mofa_input	500					insufficient_event_count_descriptive	not_comparable	FALSE
ENSG00000100393.14	EP300	strong_patient_level_candidate	homozygous_deletion	MOFA_factor	Factor2	94	0	94	rank-biserial correlation: event minus reference			TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	FALSE		FALSE	FALSE	predictor_layer_in_mofa_input	500					insufficient_event_count_descriptive	not_comparable	FALSE
ENSG00000100393.14	EP300	strong_patient_level_candidate	homozygous_deletion	MOFA_factor	Factor3	94	0	94	rank-biserial correlation: event minus reference			TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	FALSE		FALSE	FALSE	predictor_layer_in_mofa_input	500					insufficient_event_count_descriptive	not_comparable	FALSE
ENSG00000100393.14	EP300	strong_patient_level_candidate	homozygous_deletion	MOFA_factor	Factor4	94	0	94	rank-biserial correlation: event minus reference			TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	FALSE		TRUE	FALSE	predictor_layer_in_mofa_input	500					insufficient_event_count_descriptive	not_comparable	FALSE
ENSG00000100393.14	EP300	strong_patient_level_candidate	homozygous_deletion	MOFA_factor	Factor5	94	0	94	rank-biserial correlation: event minus reference			TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	FALSE		FALSE	FALSE	predictor_layer_in_mofa_input	500					insufficient_event_count_descriptive	not_comparable	FALSE
ENSG00000100393.14	EP300	strong_patient_level_candidate	homozygous_deletion	MOFA_factor	Factor6	94	0	94	rank-biserial correlation: event minus reference			TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	FALSE		FALSE	FALSE	predictor_layer_in_mofa_input	500					insufficient_event_count_descriptive	not_comparable	FALSE
ENSG00000100393.14	EP300	strong_patient_level_candidate	homozygous_deletion	MOFA_factor	Factor7	94	0	94	rank-biserial correlation: event minus reference			TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	FALSE		FALSE	FALSE	predictor_layer_in_mofa_input	500					insufficient_event_count_descriptive	not_comparable	FALSE
ENSG00000100393.14	EP300	strong_patient_level_candidate	homozygous_deletion	MOFA_factor	Factor8	94	0	94	rank-biserial correlation: event minus reference			TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	FALSE		FALSE	FALSE	predictor_layer_in_mofa_input	500					insufficient_event_count_descriptive	not_comparable	FALSE
ENSG00000109670.16	FBXW7	strong_patient_level_candidate	amplification	MOFA_factor	Factor1	94	1	93	rank-biserial correlation: event minus reference	-0.591397849462366		TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	FALSE		FALSE	FALSE	predictor_layer_in_mofa_input	500					insufficient_event_count_descriptive	not_comparable	FALSE
ENSG00000109670.16	FBXW7	strong_patient_level_candidate	amplification	MOFA_factor	Factor2	94	1	93	rank-biserial correlation: event minus reference	-0.182795698924731		TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	FALSE		FALSE	FALSE	predictor_layer_in_mofa_input	500					insufficient_event_count_descriptive	not_comparable	FALSE
ENSG00000109670.16	FBXW7	strong_patient_level_candidate	amplification	MOFA_factor	Factor3	94	1	93	rank-biserial correlation: event minus reference	-0.483870967741936		TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	FALSE		FALSE	FALSE	predictor_layer_in_mofa_input	500					insufficient_event_count_descriptive	not_comparable	FALSE
ENSG00000109670.16	FBXW7	strong_patient_level_candidate	amplification	MOFA_factor	Factor4	94	1	93	rank-biserial correlation: event minus reference	-0.483870967741936		TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	FALSE		TRUE	FALSE	predictor_layer_in_mofa_input	500					insufficient_event_count_descriptive	not_comparable	FALSE
ENSG00000109670.16	FBXW7	strong_patient_level_candidate	amplification	MOFA_factor	Factor5	94	1	93	rank-biserial correlation: event minus reference	0.290322580645161		TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	FALSE		FALSE	FALSE	predictor_layer_in_mofa_input	500					insufficient_event_count_descriptive	not_comparable	FALSE
ENSG00000109670.16	FBXW7	strong_patient_level_candidate	amplification	MOFA_factor	Factor6	94	1	93	rank-biserial correlation: event minus reference	0.483870967741936		TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	FALSE		FALSE	FALSE	predictor_layer_in_mofa_input	500					insufficient_event_count_descriptive	not_comparable	FALSE
ENSG00000109670.16	FBXW7	strong_patient_level_candidate	amplification	MOFA_factor	Factor7	94	1	93	rank-biserial correlation: event minus reference	-0.67741935483871		TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	FALSE		FALSE	FALSE	predictor_layer_in_mofa_input	500					insufficient_event_count_descriptive	not_comparable	FALSE
ENSG00000109670.16	FBXW7	strong_patient_level_candidate	amplification	MOFA_factor	Factor8	94	1	93	rank-biserial correlation: event minus reference	-0.397849462365591		TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	FALSE		FALSE	FALSE	predictor_layer_in_mofa_input	500					insufficient_event_count_descriptive	not_comparable	FALSE
ENSG00000109670.16	FBXW7	strong_patient_level_candidate	homozygous_deletion	MOFA_factor	Factor1	94	1	93	rank-biserial correlation: event minus reference	0.698924731182796		TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	FALSE		FALSE	FALSE	predictor_layer_in_mofa_input	500					insufficient_event_count_descriptive	not_comparable	FALSE
ENSG00000109670.16	FBXW7	strong_patient_level_candidate	homozygous_deletion	MOFA_factor	Factor2	94	1	93	rank-biserial correlation: event minus reference	-0.46236559139785		TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	FALSE		FALSE	FALSE	predictor_layer_in_mofa_input	500					insufficient_event_count_descriptive	not_comparable	FALSE
ENSG00000109670.16	FBXW7	strong_patient_level_candidate	homozygous_deletion	MOFA_factor	Factor3	94	1	93	rank-biserial correlation: event minus reference	-0.247311827956989		TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	FALSE		FALSE	FALSE	predictor_layer_in_mofa_input	500					insufficient_event_count_descriptive	not_comparable	FALSE
ENSG00000109670.16	FBXW7	strong_patient_level_candidate	homozygous_deletion	MOFA_factor	Factor4	94	1	93	rank-biserial correlation: event minus reference	0.483870967741936		TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	FALSE		TRUE	FALSE	predictor_layer_in_mofa_input	500					insufficient_event_count_descriptive	not_comparable	FALSE
ENSG00000109670.16	FBXW7	strong_patient_level_candidate	homozygous_deletion	MOFA_factor	Factor5	94	1	93	rank-biserial correlation: event minus reference	-0.827956989247312		TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	FALSE		FALSE	FALSE	predictor_layer_in_mofa_input	500					insufficient_event_count_descriptive	not_comparable	FALSE
ENSG00000109670.16	FBXW7	strong_patient_level_candidate	homozygous_deletion	MOFA_factor	Factor6	94	1	93	rank-biserial correlation: event minus reference	0.053763440860215		TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	FALSE		FALSE	FALSE	predictor_layer_in_mofa_input	500					insufficient_event_count_descriptive	not_comparable	FALSE
ENSG00000109670.16	FBXW7	strong_patient_level_candidate	homozygous_deletion	MOFA_factor	Factor7	94	1	93	rank-biserial correlation: event minus reference	0.46236559139785		TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	FALSE		FALSE	FALSE	predictor_layer_in_mofa_input	500					insufficient_event_count_descriptive	not_comparable	FALSE
ENSG00000109670.16	FBXW7	strong_patient_level_candidate	homozygous_deletion	MOFA_factor	Factor8	94	1	93	rank-biserial correlation: event minus reference	-0.161290322580645		TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	FALSE		FALSE	FALSE	predictor_layer_in_mofa_input	500					insufficient_event_count_descriptive	not_comparable	FALSE
ENSG00000109670.16	FBXW7	strong_patient_level_candidate	mutation	MOFA_factor	Factor1	94	2	92	rank-biserial correlation: event minus reference	0.16304347826087		TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	FALSE		FALSE	FALSE	predictor_layer_in_mofa_input	500					insufficient_event_count_descriptive	not_comparable	FALSE
ENSG00000109670.16	FBXW7	strong_patient_level_candidate	mutation	MOFA_factor	Factor2	94	2	92	rank-biserial correlation: event minus reference	-0.58695652173913		TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	FALSE		FALSE	FALSE	predictor_layer_in_mofa_input	500					insufficient_event_count_descriptive	not_comparable	FALSE
ENSG00000109670.16	FBXW7	strong_patient_level_candidate	mutation	MOFA_factor	Factor3	94	2	92	rank-biserial correlation: event minus reference	-0.402173913043478		TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	FALSE		FALSE	FALSE	predictor_layer_in_mofa_input	500					insufficient_event_count_descriptive	not_comparable	FALSE
ENSG00000109670.16	FBXW7	strong_patient_level_candidate	mutation	MOFA_factor	Factor4	94	2	92	rank-biserial correlation: event minus reference	0.978260869565217		TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	FALSE		TRUE	FALSE	predictor_layer_in_mofa_input	500					insufficient_event_count_descriptive	not_comparable	FALSE
ENSG00000109670.16	FBXW7	strong_patient_level_candidate	mutation	MOFA_factor	Factor5	94	2	92	rank-biserial correlation: event minus reference	-0.33695652173913		TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	FALSE		FALSE	FALSE	predictor_layer_in_mofa_input	500					insufficient_event_count_descriptive	not_comparable	FALSE
ENSG00000109670.16	FBXW7	strong_patient_level_candidate	mutation	MOFA_factor	Factor6	94	2	92	rank-biserial correlation: event minus reference	0		TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	FALSE		FALSE	FALSE	predictor_layer_in_mofa_input	500					insufficient_event_count_descriptive	not_comparable	FALSE
ENSG00000109670.16	FBXW7	strong_patient_level_candidate	mutation	MOFA_factor	Factor7	94	2	92	rank-biserial correlation: event minus reference	0.728260869565217		TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	FALSE		FALSE	FALSE	predictor_layer_in_mofa_input	500					insufficient_event_count_descriptive	not_comparable	FALSE
ENSG00000109670.16	FBXW7	strong_patient_level_candidate	mutation	MOFA_factor	Factor8	94	2	92	rank-biserial correlation: event minus reference	0.206521739130435		TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	FALSE		FALSE	FALSE	predictor_layer_in_mofa_input	500					insufficient_event_count_descriptive	not_comparable	FALSE
ENSG00000087460.27	GNAS	strong_patient_level_candidate	homozygous_deletion	MOFA_factor	Factor1	94	0	94	rank-biserial correlation: event minus reference			TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	FALSE		FALSE	FALSE	predictor_layer_in_mofa_input	500					insufficient_event_count_descriptive	not_comparable	FALSE
ENSG00000087460.27	GNAS	strong_patient_level_candidate	homozygous_deletion	MOFA_factor	Factor2	94	0	94	rank-biserial correlation: event minus reference			TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	FALSE		FALSE	FALSE	predictor_layer_in_mofa_input	500					insufficient_event_count_descriptive	not_comparable	FALSE
ENSG00000087460.27	GNAS	strong_patient_level_candidate	homozygous_deletion	MOFA_factor	Factor3	94	0	94	rank-biserial correlation: event minus reference			TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	FALSE		FALSE	FALSE	predictor_layer_in_mofa_input	500					insufficient_event_count_descriptive	not_comparable	FALSE
ENSG00000087460.27	GNAS	strong_patient_level_candidate	homozygous_deletion	MOFA_factor	Factor4	94	0	94	rank-biserial correlation: event minus reference			TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	FALSE		TRUE	FALSE	predictor_layer_in_mofa_input	500					insufficient_event_count_descriptive	not_comparable	FALSE
ENSG00000087460.27	GNAS	strong_patient_level_candidate	homozygous_deletion	MOFA_factor	Factor5	94	0	94	rank-biserial correlation: event minus reference			TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	FALSE		FALSE	FALSE	predictor_layer_in_mofa_input	500					insufficient_event_count_descriptive	not_comparable	FALSE
ENSG00000087460.27	GNAS	strong_patient_level_candidate	homozygous_deletion	MOFA_factor	Factor6	94	0	94	rank-biserial correlation: event minus reference			TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	FALSE		FALSE	FALSE	predictor_layer_in_mofa_input	500					insufficient_event_count_descriptive	not_comparable	FALSE
ENSG00000087460.27	GNAS	strong_patient_level_candidate	homozygous_deletion	MOFA_factor	Factor7	94	0	94	rank-biserial correlation: event minus reference			TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	FALSE		FALSE	FALSE	predictor_layer_in_mofa_input	500					insufficient_event_count_descriptive	not_comparable	FALSE
ENSG00000087460.27	GNAS	strong_patient_level_candidate	homozygous_deletion	MOFA_factor	Factor8	94	0	94	rank-biserial correlation: event minus reference			TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	FALSE		FALSE	FALSE	predictor_layer_in_mofa_input	500					insufficient_event_count_descriptive	not_comparable	FALSE
ENSG00000167548.16	KMT2D	strong_patient_level_candidate	amplification	MOFA_factor	Factor1	94	1	93	rank-biserial correlation: event minus reference	0.526881720430108		TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	FALSE		FALSE	FALSE	predictor_layer_in_mofa_input	500					insufficient_event_count_descriptive	not_comparable	FALSE
ENSG00000167548.16	KMT2D	strong_patient_level_candidate	amplification	MOFA_factor	Factor2	94	1	93	rank-biserial correlation: event minus reference	0.741935483870968		TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	FALSE		FALSE	FALSE	predictor_layer_in_mofa_input	500					insufficient_event_count_descriptive	not_comparable	FALSE
ENSG00000167548.16	KMT2D	strong_patient_level_candidate	amplification	MOFA_factor	Factor3	94	1	93	rank-biserial correlation: event minus reference	0.182795698924731		TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	FALSE		FALSE	FALSE	predictor_layer_in_mofa_input	500					insufficient_event_count_descriptive	not_comparable	FALSE
ENSG00000167548.16	KMT2D	strong_patient_level_candidate	amplification	MOFA_factor	Factor4	94	1	93	rank-biserial correlation: event minus reference	0.268817204301075		TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	FALSE		TRUE	FALSE	predictor_layer_in_mofa_input	500					insufficient_event_count_descriptive	not_comparable	FALSE
ENSG00000167548.16	KMT2D	strong_patient_level_candidate	amplification	MOFA_factor	Factor5	94	1	93	rank-biserial correlation: event minus reference	-0.698924731182796		TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	FALSE		FALSE	FALSE	predictor_layer_in_mofa_input	500					insufficient_event_count_descriptive	not_comparable	FALSE
ENSG00000167548.16	KMT2D	strong_patient_level_candidate	amplification	MOFA_factor	Factor6	94	1	93	rank-biserial correlation: event minus reference	-0.118279569892473		TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	FALSE		FALSE	FALSE	predictor_layer_in_mofa_input	500					insufficient_event_count_descriptive	not_comparable	FALSE
ENSG00000167548.16	KMT2D	strong_patient_level_candidate	amplification	MOFA_factor	Factor7	94	1	93	rank-biserial correlation: event minus reference	-0.139784946236559		TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	FALSE		FALSE	FALSE	predictor_layer_in_mofa_input	500					insufficient_event_count_descriptive	not_comparable	FALSE
ENSG00000167548.16	KMT2D	strong_patient_level_candidate	amplification	MOFA_factor	Factor8	94	1	93	rank-biserial correlation: event minus reference	0.440860215053764		TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	FALSE		FALSE	FALSE	predictor_layer_in_mofa_input	500					insufficient_event_count_descriptive	not_comparable	FALSE
ENSG00000167548.16	KMT2D	strong_patient_level_candidate	homozygous_deletion	MOFA_factor	Factor1	94	0	94	rank-biserial correlation: event minus reference			TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	FALSE		FALSE	FALSE	predictor_layer_in_mofa_input	500					insufficient_event_count_descriptive	not_comparable	FALSE
ENSG00000167548.16	KMT2D	strong_patient_level_candidate	homozygous_deletion	MOFA_factor	Factor2	94	0	94	rank-biserial correlation: event minus reference			TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	FALSE		FALSE	FALSE	predictor_layer_in_mofa_input	500					insufficient_event_count_descriptive	not_comparable	FALSE
ENSG00000167548.16	KMT2D	strong_patient_level_candidate	homozygous_deletion	MOFA_factor	Factor3	94	0	94	rank-biserial correlation: event minus reference			TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	FALSE		FALSE	FALSE	predictor_layer_in_mofa_input	500					insufficient_event_count_descriptive	not_comparable	FALSE
ENSG00000167548.16	KMT2D	strong_patient_level_candidate	homozygous_deletion	MOFA_factor	Factor4	94	0	94	rank-biserial correlation: event minus reference			TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	FALSE		TRUE	FALSE	predictor_layer_in_mofa_input	500					insufficient_event_count_descriptive	not_comparable	FALSE
ENSG00000167548.16	KMT2D	strong_patient_level_candidate	homozygous_deletion	MOFA_factor	Factor5	94	0	94	rank-biserial correlation: event minus reference			TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	FALSE		FALSE	FALSE	predictor_layer_in_mofa_input	500					insufficient_event_count_descriptive	not_comparable	FALSE
ENSG00000167548.16	KMT2D	strong_patient_level_candidate	homozygous_deletion	MOFA_factor	Factor6	94	0	94	rank-biserial correlation: event minus reference			TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	FALSE		FALSE	FALSE	predictor_layer_in_mofa_input	500					insufficient_event_count_descriptive	not_comparable	FALSE
ENSG00000167548.16	KMT2D	strong_patient_level_candidate	homozygous_deletion	MOFA_factor	Factor7	94	0	94	rank-biserial correlation: event minus reference			TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	FALSE		FALSE	FALSE	predictor_layer_in_mofa_input	500					insufficient_event_count_descriptive	not_comparable	FALSE
ENSG00000167548.16	KMT2D	strong_patient_level_candidate	homozygous_deletion	MOFA_factor	Factor8	94	0	94	rank-biserial correlation: event minus reference			TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	FALSE		FALSE	FALSE	predictor_layer_in_mofa_input	500					insufficient_event_count_descriptive	not_comparable	FALSE
ENSG00000116044.16	NFE2L2	strong_patient_level_candidate	homozygous_deletion	MOFA_factor	Factor1	94	0	94	rank-biserial correlation: event minus reference			TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	FALSE		FALSE	FALSE	predictor_layer_in_mofa_input	500					insufficient_event_count_descriptive	not_comparable	FALSE
ENSG00000116044.16	NFE2L2	strong_patient_level_candidate	homozygous_deletion	MOFA_factor	Factor2	94	0	94	rank-biserial correlation: event minus reference			TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	FALSE		FALSE	FALSE	predictor_layer_in_mofa_input	500					insufficient_event_count_descriptive	not_comparable	FALSE
ENSG00000116044.16	NFE2L2	strong_patient_level_candidate	homozygous_deletion	MOFA_factor	Factor3	94	0	94	rank-biserial correlation: event minus reference			TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	FALSE		FALSE	FALSE	predictor_layer_in_mofa_input	500					insufficient_event_count_descriptive	not_comparable	FALSE
ENSG00000116044.16	NFE2L2	strong_patient_level_candidate	homozygous_deletion	MOFA_factor	Factor4	94	0	94	rank-biserial correlation: event minus reference			TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	FALSE		TRUE	FALSE	predictor_layer_in_mofa_input	500					insufficient_event_count_descriptive	not_comparable	FALSE
ENSG00000116044.16	NFE2L2	strong_patient_level_candidate	homozygous_deletion	MOFA_factor	Factor5	94	0	94	rank-biserial correlation: event minus reference			TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	FALSE		FALSE	FALSE	predictor_layer_in_mofa_input	500					insufficient_event_count_descriptive	not_comparable	FALSE
ENSG00000116044.16	NFE2L2	strong_patient_level_candidate	homozygous_deletion	MOFA_factor	Factor6	94	0	94	rank-biserial correlation: event minus reference			TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	FALSE		FALSE	FALSE	predictor_layer_in_mofa_input	500					insufficient_event_count_descriptive	not_comparable	FALSE
ENSG00000116044.16	NFE2L2	strong_patient_level_candidate	homozygous_deletion	MOFA_factor	Factor7	94	0	94	rank-biserial correlation: event minus reference			TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	FALSE		FALSE	FALSE	predictor_layer_in_mofa_input	500					insufficient_event_count_descriptive	not_comparable	FALSE
