analysis_id	feature_id	study_id	platform	ion_mode	evidence_family	within_analysis_evidence_unit	metabolite_name	normalized_name_key	cas	molecular_formula	quantitated_mz	hmdb_id	kegg_id	pubchem_id	annotation_identity_status	internal_standard	source_annotation_ion_mode	precursor_mz	product_mz	n_escc_nonmissing	n_normal_nonmissing	positive_count_total	positive_detection_rate_escc	positive_detection_rate_normal	detection_rate_difference	zero_count_all	negative_count_all	censoring_sensitive	detection_fisher_p	positive_abundance_n_escc	positive_abundance_n_normal	positive_abundance_wilcoxon_w	positive_abundance_rank_biserial	positive_abundance_wilcoxon_p	raw_mean_escc	raw_mean_normal	raw_median_escc	raw_median_normal	primary_transform	primary_asinh_cofactor	limma_effect_transformed	limma_effect_scale	limma_ci95_low	limma_ci95_high	limma_t	limma_p	limma_q_analysis	wilcoxon_w	wilcoxon_rank_biserial	wilcoxon_p	source_unit_conflict	source_upstream_imputation	additional_imputation_by_this_script	nonpositive_value_semantics	absolute_concentration_claim_allowed	primary_design	paired_model_used_as_primary	host_multiomics_sample_level_link_allowed	limma_q_evidence_family	wilcoxon_q_evidence_family	detection_fisher_q_evidence_family	positive_abundance_wilcoxon_q_evidence_family	wilcoxon_q_analysis	direction	wilcoxon_direction	positive_abundance_direction	direction_concordant	positive_abundance_direction_concordant	run_order_sensitivity_effect	run_order_sensitivity_p	run_order_sensitivity_q_evidence_family	run_order_sensitivity_direction	run_order_perfect_group_block	run_order_rank_group_correlation	paired_sensitivity_effect	paired_sensitivity_p	paired_sensitivity_q_evidence_family	paired_sensitivity_direction	paired_sensitivity_estimable	paired_sensitivity_complete_candidate_pairs	scale_sensitivity_min_q	scale_sensitivity_max_q	scale_sensitivity_all_q05	scale_sensitivity_all_q10	scale_sensitivity_direction_stable	run_order_sensitivity_direction_concordant	paired_sensitivity_direction_concordant	detection_driven	primary_candidate_tier	robust_lc_upgrade	final_candidate_tier	conditional_reason
AN004962	AN004962__11	ST003027	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	Sarcosine	sarcosine							source_label_unmapped	IS-pos06_TMAO-d9-1	Positive	90	44	16	16	31	0.9375	1	-0.0625	1	0	TRUE	1	15	16	107	-0.108333333333333	0.607342799511122	1.0629713125	1.1801219375	0.806943	0.995187	asinh	1	-0.0986990710324797	asinh(x*1) difference: Early_stage_ESCC minus Normal_tissue	-0.444404832286025	0.247006690221066	-0.582682943032608	0.564392695072201	0.748148456258499	107	-0.1640625	0.428671362753196	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	source zero/negative values retained in primary asinh; detection/censoring flags and positive-only abundance sensitivity reported	no	unpaired	no	no	0.789887151226243	0.583065709507525	1	0.771423313895175	0.568238783184469	lower_in_early_ESCC	lower_in_early_ESCC	lower_in_early_ESCC	TRUE	TRUE	-0.123047054845404	0.477763183166144	0.703495329340973	lower_in_early_ESCC	FALSE	-0.142151719781894	-0.0986990710324791	0.443738509708709	0.647454825529526	lower_in_early_ESCC	TRUE	16	0.501091604627876	0.927839268866009	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	not_selected	FALSE	not_selected	not_selected
AN004963	AN004963__150	ST003027	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	N-Acetyl-S-(3-hydroxypropyl)cysteine	nacetyls3hydroxypropylcysteine							source_label_unmapped	IS-neg04_Lac-13C3-1	Negative	220	89	16	16	32	1	1	0	0	0	FALSE	1	16	16	156	0.21875	0.291292847617813	0.0817845	0.0764744375	0.0791575	0.077717	asinh	1	0.00528377894414049	asinh(x*1) difference: Early_stage_ESCC minus Normal_tissue	-0.0132719409578047	0.0238394988460857	0.58002044968271	0.56596275633033	0.828756423151111	156	0.21875	0.291292847617813	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	source zero/negative values retained in primary asinh; detection/censoring flags and positive-only abundance sensitivity reported	no	unpaired	no	no	0.789887151226243	0.449543288871721	1	0.452006142855227	0.480153045523867	higher_in_early_ESCC	higher_in_early_ESCC	higher_in_early_ESCC	TRUE	TRUE	0.00626004655470362	0.501603659552734	0.72203934850416	higher_in_early_ESCC	FALSE	-0.142151719781894	0.00528377894414048	0.612404975937174	0.795878531481104	higher_in_early_ESCC	TRUE	16	0.674218617721599	0.957674974501943	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	not_selected	FALSE	not_selected	not_selected
AN004963	AN004963__200	ST003027	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	Guanosine-5'-diphosphate	guanosine5diphosphate							source_label_unmapped	IS-neg05_Suc-2233-d4-1	Negative	442	159	16	16	32	1	1	0	0	0	FALSE	1	16	16	126	-0.015625	0.939914093226748	0.9754361875	0.8645223125	0.8325585	0.8452765	asinh	1	0.0597599266316975	asinh(x*1) difference: Early_stage_ESCC minus Normal_tissue	-0.154379520336532	0.273899373599927	0.569529867580293	0.573164934810823	0.828756423151111	126	-0.015625	0.939914093226748	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	source zero/negative values retained in primary asinh; detection/censoring flags and positive-only abundance sensitivity reported	no	unpaired	no	no	0.791022945842108	0.957817218812019	1	0.958164852318529	0.946222241503438	higher_in_early_ESCC	lower_in_early_ESCC	lower_in_early_ESCC	FALSE	FALSE	0.0469189208678343	0.662734254336847	0.857813288879548	higher_in_early_ESCC	FALSE	-0.142151719781894	0.0597599266316974	0.637683602035283	0.815523650411657	higher_in_early_ESCC	TRUE	16	0.697856765309541	0.791022945842108	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	not_selected	FALSE	not_selected	not_selected
AN004962	AN004962__64	ST003027	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	S-Methyl-L-cysteine	smethyllcysteine							source_label_unmapped	IS-pos06_TMAO-d9-1	Positive	136	73	16	16	32	1	1	0	0	0	FALSE	1	16	16	138	0.078125	0.706255962104853	1.160749	1.0144879375	1.008075	0.9658455	asinh	1	0.0717679159239801	asinh(x*1) difference: Early_stage_ESCC minus Normal_tissue	-0.185750842970326	0.329286674818286	0.568783935076723	0.57367001851302	0.754596716659434	138	0.078125	0.706255962104853	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	source zero/negative values retained in primary asinh; detection/censoring flags and positive-only abundance sensitivity reported	no	unpaired	no	no	0.791022945842108	0.849094246575497	1	0.845895924194025	0.862641210856641	higher_in_early_ESCC	higher_in_early_ESCC	higher_in_early_ESCC	TRUE	TRUE	0.0578343932521046	0.655585201787002	0.855458738917186	higher_in_early_ESCC	FALSE	-0.142151719781894	0.0717679159239793	0.499813780911068	0.700612330447392	higher_in_early_ESCC	TRUE	16	0.727206256209297	0.810663655734019	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	not_selected	FALSE	not_selected	not_selected
AN004963	AN004963__161	ST003027	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	Fructose-6-phosphate	fructose6phosphate							source_label_unmapped	IS-neg05_Suc-2233-d4-1	Negative	259.1	97	16	16	32	1	1	0	0	0	FALSE	1	16	16	115	-0.1015625	0.624165080698879	13.6923251875	12.9875525	10.4034805	13.689103	asinh	1	-0.125627110252888	asinh(x*1) difference: Early_stage_ESCC minus Normal_tissue	-0.57697793082715	0.325723710321373	-0.568031289724257	0.574169303368259	0.828756423151111	115	-0.1015625	0.624165080698879	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	source zero/negative values retained in primary asinh; detection/censoring flags and positive-only abundance sensitivity reported	no	unpaired	no	no	0.791022945842108	0.788807050804489	1	0.786448001680588	0.80021164192164	lower_in_early_ESCC	lower_in_early_ESCC	lower_in_early_ESCC	TRUE	TRUE	-0.0863541065168289	0.69934090823636	0.890827109301078	lower_in_early_ESCC	FALSE	-0.142151719781894	-0.125627110252888	0.563335905078048	0.753461773041889	lower_in_early_ESCC	TRUE	16	0.744279462626366	0.977209932733966	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	not_selected	FALSE	not_selected	not_selected
AN004963	AN004963__155	ST003027	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	Ribose-5-Phosphate	ribose5phosphate							source_label_unmapped	IS-neg05_Suc-2233-d4-1	Negative	229	79	16	16	32	1	1	0	0	0	FALSE	1	16	16	121	-0.0546875	0.791916752771162	4.9240905	5.1075580625	4.6952105	4.7661175	asinh	1	-0.0668606033388608	asinh(x*1) difference: Early_stage_ESCC minus Normal_tissue	-0.309934935135262	0.17621372845754	-0.561350761784356	0.578657302725189	0.828756423151111	121	-0.0546875	0.791916752771162	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	source zero/negative values retained in primary asinh; detection/censoring flags and positive-only abundance sensitivity reported	no	unpaired	no	no	0.792432205455552	0.911130027381875	1	0.900555152068289	0.906774907753239	lower_in_early_ESCC	lower_in_early_ESCC	lower_in_early_ESCC	TRUE	TRUE	-0.0415371976549296	0.727055497997375	0.904999189605155	lower_in_early_ESCC	FALSE	-0.142151719781894	-0.0668606033388602	0.598745785960383	0.784479172625645	lower_in_early_ESCC	TRUE	16	0.76147794033216	0.958713990882605	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	not_selected	FALSE	not_selected	not_selected
AN004963	AN004963__7	ST003027	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	3-Hydroxybutyric acid	3hydroxybutyricacid							source_label_unmapped	IS-neg04_Lac-13C3-1	Negative	103.02	59	16	16	32	1	1	0	0	0	FALSE	1	16	16	140	0.09375	0.651076634077834	14.6161695	12.6000435	8.628001	6.1897605	asinh	1	0.18406572357021	asinh(x*1) difference: Early_stage_ESCC minus Normal_tissue	-0.487728271907195	0.855859719047616	0.559164936395612	0.580129496205778	0.828756423151111	140	0.09375	0.651076634077834	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	source zero/negative values retained in primary asinh; detection/censoring flags and positive-only abundance sensitivity reported	no	unpaired	no	no	0.792432205455552	0.810060463329399	1	0.798012216865828	0.807119794311365	higher_in_early_ESCC	higher_in_early_ESCC	higher_in_early_ESCC	TRUE	TRUE	0.169932105966283	0.618506683289149	0.834204392167297	higher_in_early_ESCC	FALSE	-0.142151719781894	0.184065723570208	0.089841050974794	0.190986605052377	higher_in_early_ESCC	TRUE	16	0.746994435744212	0.957674974501943	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	not_selected	FALSE	not_selected	not_selected
AN004963	AN004963__165	ST003027	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	p-Cresol glucuronide	pcresolglucuronide							source_label_unmapped	IS-neg06_Hippuric Acid-d5-1	Negative	283.1	113	16	14	28	0.875	1	-0.125	2	0	TRUE	0.485057471264368	14	14	69	-0.295918367346939	0.182701615400961	0.0521403125	0.035487	0.0132425	0.026046	asinh	1	0.01598171258617	asinh(x*1) difference: Early_stage_ESCC minus Normal_tissue	-0.0441094657208102	0.0760728908931502	0.543407693328536	0.590908297678817	0.836190987281345	69	-0.383928571428571	0.0738191749456416	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	source zero/negative values retained in primary asinh; detection/censoring flags and positive-only abundance sensitivity reported	no	unpaired	no	no	0.80373543879195	0.152877130048716	1	0.328862907721731	0.165266809579795	higher_in_early_ESCC	lower_in_early_ESCC	lower_in_early_ESCC	FALSE	FALSE	0.0222274306483475	0.456387729723843	0.690653770178768	higher_in_early_ESCC	FALSE	-0.142151719781894	0.0219261067595021	0.338064353410735	0.528045976770674	higher_in_early_ESCC	TRUE	14	0.359451099930665	0.966427974942284	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	not_selected	FALSE	not_selected	not_selected
AN004963	AN004963__125	ST003027	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	Kynurenic acid	kynurenicacid							source_label_unmapped	IS-neg06_Hippuric Acid-d5-1	Negative	188.01	144	16	16	31	0.9375	1	-0.0625	1	0	TRUE	1	15	16	171	0.425	0.0438049944147667	0.0111590625	0.00717675	0.01038	0.0062205	asinh	1	0.00398184525020288	asinh(x*1) difference: Early_stage_ESCC minus Normal_tissue	-0.0118314022865653	0.019795092786971	0.512908365429206	0.611538171917348	0.857296502687871	171	0.3359375	0.105098414073848	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	source zero/negative values retained in primary asinh; detection/censoring flags and positive-only abundance sensitivity reported	no	unpaired	no	no	0.828285878419699	0.199624798329617	1	0.0985612374332251	0.213037325825368	higher_in_early_ESCC	higher_in_early_ESCC	higher_in_early_ESCC	TRUE	TRUE	0.00369293428536597	0.642948908479126	0.852182676310695	higher_in_early_ESCC	FALSE	-0.142151719781894	0.00398184525020287	0.657700525674228	0.831188459611919	higher_in_early_ESCC	TRUE	16	0.177522341535533	0.967544157101461	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	not_selected	FALSE	not_selected	not_selected
AN004962	AN004962__240	ST003027	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	Cytidine-5'-monophosphate	cytidine5monophosphate							source_label_unmapped	IS-neg05_Suc-2233-d4-1	Positive	324	112	16	16	32	1	1	0	0	0	FALSE	1	16	16	122	-0.046875	0.821097583551959	32.0304629375	31.189724625	30.3289075	29.99081	asinh	1	0.0628727634823409	asinh(x*1) difference: Early_stage_ESCC minus Normal_tissue	-0.193539132388714	0.319284659353396	0.500437950741412	0.62036091323425	0.809784092847762	122	-0.046875	0.821097583551959	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	source zero/negative values retained in primary asinh; detection/censoring flags and positive-only abundance sensitivity reported	no	unpaired	no	no	0.836705265328547	0.912014963045602	1	0.901204664874102	0.909001957881209	higher_in_early_ESCC	lower_in_early_ESCC	lower_in_early_ESCC	FALSE	FALSE	0.0657726493968741	0.613956778044116	0.832854589633156	higher_in_early_ESCC	FALSE	-0.142151719781894	0.0628727634823403	0.677908181206885	0.844627927433229	higher_in_early_ESCC	TRUE	16	0.786747688051861	0.967544157101461	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	not_selected	FALSE	not_selected	not_selected
AN004963	AN004963__204	ST003027	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	2'-Deoxyuridine 5'-triphosphate	2deoxyuridine5triphosphate							source_label_unmapped	IS-neg05_Suc-2233-d4-1	Negative	467	369	16	16	32	1	1	0	0	0	FALSE	1	16	16	105	-0.1796875	0.386026878782774	36.7069471875	36.414278	20.6059405	32.5927755	asinh	1	-0.177489897659192	asinh(x*1) difference: Early_stage_ESCC minus Normal_tissue	-0.936138883112041	0.581159087793658	-0.477458779176917	0.636437074692108	0.87617350032924	105	-0.1796875	0.386026878782774	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	source zero/negative values retained in primary asinh; detection/censoring flags and positive-only abundance sensitivity reported	no	unpaired	no	no	0.851454122291774	0.548294814554295	1	0.557791132186119	0.573307245716992	lower_in_early_ESCC	lower_in_early_ESCC	lower_in_early_ESCC	TRUE	TRUE	-0.203570245678867	0.596529251948992	0.817940751998158	lower_in_early_ESCC	FALSE	-0.142151719781894	-0.177489897659192	0.677555311660449	0.844627927433229	lower_in_early_ESCC	TRUE	16	0.736643188467471	0.999580706492063	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	not_selected	FALSE	not_selected	not_selected
AN004963	AN004963__198	ST003027	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	2'-Deoxyguanosine-5'-diphosphate	2deoxyguanosine5diphosphate							source_label_unmapped	IS-neg05_Suc-2233-d4-1	Negative	426.12	408	10	9	10	0.5	0.555555555555556	-0.0555555555555556	6	3	TRUE	1	5	5	10	-0.2	0.60150813444059	0.03603	0.0500785555555556	0.0028	0.053768	asinh	1	-0.0140039153027517	asinh(x*1) difference: Early_stage_ESCC minus Normal_tissue	-0.0750636180513191	0.0470557874458156	-0.480029592548352	0.636686076905914	0.87617350032924	42	-0.0666666666666667	0.803517026295263	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	source zero/negative values retained in primary asinh; detection/censoring flags and positive-only abundance sensitivity reported	no	unpaired	no	no	0.851454122291774	0.912014963045602	1	0.767105515582129	0.912330648391066	lower_in_early_ESCC	lower_in_early_ESCC	lower_in_early_ESCC	TRUE	TRUE	-0.0142806226692552	0.640472991774419	0.852182676310695	lower_in_early_ESCC	FALSE	-0.142151719781894	-0.0177089691901015	0.654138126288866	0.829953907267692	lower_in_early_ESCC	TRUE	7	0.809513808347374	0.954153479909689	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	not_selected	FALSE	not_selected	not_selected
AN004962	AN004962__26	ST003027	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	Cytosine	cytosine							source_label_unmapped	IS-pos01_Leu-555-d3-1	Positive	112.1	95	16	16	32	1	1	0	0	0	FALSE	1	16	16	128	0	1	0.014577125	0.0159589375	0.0123255	0.0141855	asinh	1	-0.00138116185859199	asinh(x*1) difference: Early_stage_ESCC minus Normal_tissue	-0.00733414568167162	0.00457182196448763	-0.473450397118071	0.639253717982298	0.821810095710084	128	0	1	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	source zero/negative values retained in primary asinh; detection/censoring flags and positive-only abundance sensitivity reported	no	unpaired	no	no	0.851454122291774	1	1	1	1	lower_in_early_ESCC	no_direction	no_direction	FALSE	FALSE	-0.00158750627014396	0.598803977319523	0.817940751998158	lower_in_early_ESCC	FALSE	-0.142151719781894	-0.00138116185859199	0.616305866587115	0.797718480542193	lower_in_early_ESCC	TRUE	16	0.810663655734019	0.943576738087731	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	not_selected	FALSE	not_selected	not_selected
AN004962	AN004962__211	ST003027	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	Adenosine	adenosine							source_label_unmapped	IS-pos04_ACh-d9-1	Positive	268	136	16	16	32	1	1	0	0	0	FALSE	1	16	16	126	-0.015625	0.939914093226748	2.2255476875	2.0898423125	1.9004365	2.11489	asinh	1	0.0600914239422163	asinh(x*1) difference: Early_stage_ESCC minus Normal_tissue	-0.203484759733936	0.323667607618369	0.465299072683952	0.645024548990794	0.821810095710084	126	-0.015625	0.939914093226748	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	source zero/negative values retained in primary asinh; detection/censoring flags and positive-only abundance sensitivity reported	no	unpaired	no	no	0.855209488954304	0.957817218812019	1	0.958164852318529	0.968224758685385	higher_in_early_ESCC	lower_in_early_ESCC	lower_in_early_ESCC	FALSE	FALSE	0.0771844346857858	0.559637364055284	0.785228363063261	higher_in_early_ESCC	FALSE	-0.142151719781894	0.0600914239422161	0.680682102136399	0.844627927433229	higher_in_early_ESCC	TRUE	16	0.740268200804088	0.914186439563543	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	not_selected	FALSE	not_selected	not_selected
AN004962	AN004962__63	ST003027	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	Adenine	adenine							source_label_unmapped	IS-pos04_ACh-d9-1	Positive	136.1	119	16	16	32	1	1	0	0	0	FALSE	1	16	16	136	0.0625	0.763024600552995	0.2506548125	0.2312714375	0.2232145	0.247486	asinh	1	0.0185235060059043	asinh(x*1) difference: Early_stage_ESCC minus Normal_tissue	-0.0633153681929796	0.100362380204788	0.461944075184422	0.647401575750454	0.821810095710084	136	0.0625	0.763024600552995	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	source zero/negative values retained in primary asinh; detection/censoring flags and positive-only abundance sensitivity reported	no	unpaired	no	no	0.855209488954304	0.893908382399677	1	0.880413000638071	0.899842804790084	higher_in_early_ESCC	higher_in_early_ESCC	higher_in_early_ESCC	TRUE	TRUE	0.0185976124473709	0.654943035530152	0.855458738917186	higher_in_early_ESCC	FALSE	-0.142151719781894	0.0185235060059044	0.620350602340984	0.799729089764883	higher_in_early_ESCC	TRUE	16	0.724623122904554	0.899330541643159	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	not_selected	FALSE	not_selected	not_selected
AN004962	AN004962__34	ST003027	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	N-Acetylglycine	nacetylglycine							source_label_unmapped	IS-pos06_TMAO-d9-1	Positive	118.05	76	16	16	29	0.875	0.9375	-0.0625	3	0	TRUE	1	14	15	138	0.314285714285714	0.14980005429363	0.6801124375	0.610176625	0.5891195	0.470285	asinh	1	0.0511248366374891	asinh(x*1) difference: Early_stage_ESCC minus Normal_tissue	-0.179625510895886	0.281875184170864	0.452184245171766	0.654337870908079	0.821810095710084	153	0.1953125	0.345901642166938	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	source zero/negative values retained in primary asinh; detection/censoring flags and positive-only abundance sensitivity reported	no	unpaired	no	no	0.857733073010088	0.514706420100742	1	0.280875101800557	0.497051939584424	higher_in_early_ESCC	higher_in_early_ESCC	higher_in_early_ESCC	TRUE	TRUE	0.0443037257330232	0.704787026640895	0.894215950797341	higher_in_early_ESCC	FALSE	-0.142151719781894	0.0511248366374892	0.236083578702311	0.40963691223482	higher_in_early_ESCC	TRUE	16	0.857733073010088	0.986528468927627	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	not_selected	FALSE	not_selected	not_selected
AN004962	AN004962__152	ST003027	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	3-Indoleglyoxylic acid	3indoleglyoxylicacid							source_label_unmapped	IS-pos01_Leu-555-d3-1	Positive	190	144	16	16	32	1	1	0	0	0	FALSE	1	16	16	176	0.375	0.0704404292720879	0.0015605	0.0009065	0.0012135	0.0009085	asinh	1	0.000653998534947791	asinh(x*1) difference: Early_stage_ESCC minus Normal_tissue	-0.00230040531170868	0.00360840238160426	0.451722295366552	0.654656083761594	0.821810095710084	176	0.375	0.0704404292720879	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	source zero/negative values retained in primary asinh; detection/censoring flags and positive-only abundance sensitivity reported	no	unpaired	no	no	0.857733073010088	0.146827128547664	1	0.143153130456179	0.136878561426444	higher_in_early_ESCC	higher_in_early_ESCC	higher_in_early_ESCC	TRUE	TRUE	0.000613416655960385	0.682878020658259	0.873322090164546	higher_in_early_ESCC	FALSE	-0.142151719781894	0.000653998534947791	0.678017386078126	0.844627927433229	higher_in_early_ESCC	TRUE	16	0.101055764061203	0.907881873500143	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	not_selected	FALSE	not_selected	not_selected
AN004962	AN004962__121	ST003027	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	3-Methylhistidine	3methylhistidine							source_label_unmapped	IS-pos03_GABA-d6-1	Positive	170.3	96.1	16	16	32	1	1	0	0	0	FALSE	1	16	16	143	0.1171875	0.571846762545294	0.371369875	0.3401009375	0.335277	0.3085265	asinh	1	0.0291017597504011	asinh(x*1) difference: Early_stage_ESCC minus Normal_tissue	-0.104023986191499	0.162227505692301	0.446152215621368	0.65864059655131	0.821810095710084	143	0.1171875	0.571846762545294	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	source zero/negative values retained in primary asinh; detection/censoring flags and positive-only abundance sensitivity reported	no	unpaired	no	no	0.85944565647549	0.740954415804622	1	0.743038749377212	0.728028108239183	higher_in_early_ESCC	higher_in_early_ESCC	higher_in_early_ESCC	TRUE	TRUE	0.0174062167561615	0.791573698630891	0.947382731023198	higher_in_early_ESCC	FALSE	-0.142151719781894	0.0291017597504013	0.531539950196963	0.729163777834295	higher_in_early_ESCC	TRUE	16	0.786747688051861	0.909671024570739	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	not_selected	FALSE	not_selected	not_selected
AN004962	AN004962__15	ST003027	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	2-Piperidone	2piperidone							source_label_unmapped	IS-pos05_Nic-2456-d4-1	Positive	100	56	16	16	32	1	1	0	0	0	FALSE	1	16	16	123	-0.0390625	0.850528147725108	0.81854875	0.639412	0.5164375	0.5373355	asinh	1	0.0632937270039417	asinh(x*1) difference: Early_stage_ESCC minus Normal_tissue	-0.230453293559557	0.35704074756744	0.439757298958139	0.663215164959015	0.821810095710084	123	-0.0390625	0.850528147725108	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	source zero/negative values retained in primary asinh; detection/censoring flags and positive-only abundance sensitivity reported	no	unpaired	no	no	0.859941773513693	0.919257695016026	1	0.902075308193296	0.909001957881209	higher_in_early_ESCC	lower_in_early_ESCC	lower_in_early_ESCC	FALSE	FALSE	0.0926408874192614	0.521754763976221	0.741076456798084	higher_in_early_ESCC	FALSE	-0.142151719781894	0.0632937270039423	0.338870626837255	0.528045976770674	higher_in_early_ESCC	TRUE	16	0.731744282455738	0.970271987856025	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	not_selected	FALSE	not_selected	not_selected
AN004963	AN004963__67	ST003027	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	2,4-Dihydroxybenzoic acid	24dihydroxybenzoicacid							source_label_unmapped	IS-neg06_Hippuric Acid-d5-1	Negative	153	109	16	16	22	0.75	0.625	0.125	10	0	TRUE	0.704251100256323	12	10	103	0.716666666666667	0.0045777506732132	0.006023875	0.0026934375	0.006561	0.003299	asinh	1	0.00333035977197728	asinh(x*1) difference: Early_stage_ESCC minus Normal_tissue	-0.0121600395578628	0.0188207591018174	0.437930317840665	0.664378691063539	0.905970942359371	187	0.4609375	0.0239424036921119	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	source zero/negative values retained in primary asinh; detection/censoring flags and positive-only abundance sensitivity reported	no	unpaired	no	no	0.859941773513693	0.059119319885907	1	0.0150207443964808	0.0652974646148506	higher_in_early_ESCC	higher_in_early_ESCC	higher_in_early_ESCC	TRUE	TRUE	0.00322170129303067	0.679762993336178	0.872815683443653	higher_in_early_ESCC	FALSE	-0.142151719781894	0.00333035977197729	0.708625308327602	0.861623954443788	higher_in_early_ESCC	TRUE	16	0.0506123326062467	0.983996962452274	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	not_selected	FALSE	not_selected	not_selected
